ticker,longName,ROCE (3yr avg),NFAT (3yr avg),SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),Interest coverage,tax %,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,p/s,d/e,d/e_market,FCF%,FCF/CFO,3-5yr Average ROA (%),3-5yr Average ROE (%),moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,ma_pct,ma_distance_bonus,macd_pct,macd_crossover_bonus,rsi_pct,vwma_pct,vwma_volume_bonus,fundamental_total_score,technical_total_score,combined_score
ABVE,Above Food Ingredients Inc.,105.216,6.122,-63.057,-9.616,6.122,4.19,100.0,-5.15,-0.0,0.366,-29.472,inf,-56.908,0.0,36.114,inf,0.31773573,44.663,1.254,-6.561,0.357,-20.677,-11.614,1.83,2.058,2.658,1.874,False,False,True,-11.1,-31.141,-2.331,1.0,3.0,AVOID,-0.27,-0.277,0.007,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),43.482,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,1.83,2.092,False,False,True,1305374.0,1601058.7,0.815,1076362.333,812233.333,1.0,3.0,"AVOID - Below VWMA, weak support",40.0,35.0,20.0,25.0,0.0,33.3,0.0,66.7,5.0,66.7,33.3,5.0,26.0,51.667,33.7
ABVEW,Above Food Ingredients Inc.,105.216,6.122,-63.057,-9.616,6.122,4.19,100.0,-5.15,-0.0,0.366,-29.472,inf,-12360835149.548,0.0,36.114,inf,0,44.663,0.0,-6.561,0.357,-20.677,-11.614,0.431,,,,False,False,False,,,,0.0,3.0,AVOID,,,,,,,,,,0.0,,N/A,,,,,,0.0,,N/A,,,,,,,,,,,0.0,,N/A,40.0,35.0,0.0,55.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,21.1
ABVX,ABIVAX Société Anonyme,-141.734,0.0,-49.949,-1.0,0.0,49.949,100.0,-13.916,-0.0,0.82,-53.886,inf,-1.691,0.0,0.0,inf,1987.4064,0.497,0.009,87.786,,-61.056,-206.215,133.77,126.486,115.302,57.533,True,True,True,5.759,16.017,132.508,3.0,3.0,WAIT - Extended above MA,6.653,6.123,0.53,True,True,True,False,True,7.0,3.0,3.0,HOLD - Bullish but watch for weakening,57.664,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,133.77,126.426,True,True,True,966433.0,1911646.65,0.506,2677333.333,1361172.167,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,45.0,46.7,100.0,0.0,100.0,0.0,100.0,100.0,5.0,16.0,90.0,38.2
ACAD,ACADIA Pharmaceuticals Inc.,-17.527,12.751,-126.951,-8.85,12.751,14.104,100.0,inf,12.254,0.298,30.236,16.961,5.091,0.0,25.535,inf,4.247649,0.12,0.012,69.417,0.932,-10.825,-13.191,26.29,27.069,24.805,21.876,True,True,True,-2.876,5.988,20.178,3.0,3.0,STRONG BUY - At MA support,0.582,0.824,-0.242,False,True,False,False,True,7.0,1.0,3.0,AVOID - Bearish momentum,49.763,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,26.29,27.037,False,True,True,1584018.0,1436380.9,1.103,1560250.0,1057763.6,2.0,3.0,"AVOID - Below VWMA, weak support",12.0,35.0,25.0,90.0,46.7,100.0,5.0,33.3,0.0,66.7,66.7,5.0,40.0,70.0,49.0
ACB,Aurora Cannabis Inc.,-58.375,0.923,-266.776,-267.087,0.923,20.185,100.0,1.185,22.662,0.151,0.19,inf,0.648,0.0,11.862,inf,0.66880983,0.187,0.426,-179.384,1.178,-31.693,-43.09,4.34,4.74,4.663,4.852,False,False,False,-8.439,-6.931,-10.559,0.0,3.0,AVOID,-0.099,-0.013,-0.085,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,41.869,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,4.34,5.072,False,False,False,1267535.0,2942696.75,0.431,1267535.0,2140287.5,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,15.0,20.0,55.0,26.7,0.0,0.0,0.0,0.0,66.7,0.0,0.0,22.0,13.333,19.4
ACCL,Acco Group Holdings Limited,-1.0,-1.0,2.01,-1.0,-1.0,-1.0,-1.0,inf,11.326,1.505,,39.429,2.654,0.0,0.0,inf,7.8754573,,0.007,148.273,0.985,-1.0,-1.0,2.76,3.381,3.643,,False,False,False,-18.377,-24.241,,0.0,3.0,AVOID,-0.299,-0.239,-0.06,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,31.329,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",2.76,3.421,False,False,True,13395.0,77554.75,0.173,74923.75,72980.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,15.0,0.0,75.0,100.0,0.0,0.0,0.0,0.0,33.3,33.3,5.0,33.0,16.667,28.1
ACDC,ProFrac Holding Corp.,6.595,1.769,-27.437,-3.253,1.769,21.683,100.0,0.252,3.259,-6.235,-7.005,inf,-29.437,0.0,41.801,inf,0.3728161,1.05,1.741,-52.208,-0.157,-1.317,-191.535,4.04,4.041,4.132,5.471,False,False,False,-0.037,-2.236,-26.15,0.0,3.0,AVOID,-0.038,-0.044,0.006,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),52.44,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,4.04,4.062,False,False,False,638692.0,964689.6,0.662,754797.333,952040.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,35.0,20.0,25.0,0.0,0.0,5.0,66.7,5.0,100.0,0.0,0.0,16.0,43.333,24.2
ACEP,,,,,,,,,,,,,,,,,,,,,,,,,16.549,16.307,,,False,False,False,1.482,,,0.0,3.0,AVOID,0.184,0.193,-0.01,False,True,False,True,True,9.0,1.0,3.0,AVOID - Bearish momentum,64.756,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,16.549,16.229,True,True,False,192.0,1769.6,0.108,698.667,933.333,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.3,0.0,100.0,66.7,0.0,0.0,41.667,12.5
ACET,"Adicet Bio, Inc.",-52.2,0.198,-11.64,-1.0,0.198,11.442,100.0,-31903.75,-0.0,0.72,-56.5,inf,-8.665,0.0,0.0,inf,0,0.101,0.013,79.828,0.989,-36.741,-42.809,8.82,8.152,9.841,11.217,False,False,False,8.193,-10.372,-21.366,0.0,3.0,AVOID,-0.422,-0.632,0.21,True,False,True,True,True,9.0,2.0,3.0,BUY - Momentum building,51.605,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,8.82,8.106,True,False,True,182305.0,200006.9,0.911,227584.167,153839.667,2.0,3.0,BUY - Good volume support,0.0,0.0,0.0,55.0,46.7,0.0,0.0,66.7,0.0,100.0,66.7,5.0,18.0,48.333,27.1
ACFN,"Acorn Energy, Inc.",1.353,11.344,171.085,16.575,11.344,16.941,100.0,1937.0,-214.527,0.198,115.507,5.722,16.511,0.0,17.478,inf,3.0182428,-0.117,0.003,13.489,1.059,17.415,86.14,15.22,15.558,17.051,20.057,False,False,False,-2.169,-10.74,-24.116,0.0,3.0,AVOID,-0.457,-0.589,0.132,True,False,True,False,False,,2.0,3.0,HOLD - Bullish but watch for weakening,45.319,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,15.22,15.331,False,False,False,45676.0,65973.8,0.692,63279.333,104533.333,0.0,3.0,"AVOID - Below VWMA, weak support",72.0,40.0,60.0,85.0,33.3,0.0,5.0,66.7,0.0,66.7,0.0,0.0,60.0,31.667,51.5
ACGL,Arch Capital Group Ltd.,6.77,0.0,0.0,24.746,0.0,0.0,84.062,0.0,8.091,1.587,7.32,8.797,12.669,29.025,23.798,0.303,1.7924812,0.149,0.08,153.571,0.965,5.727,19.38,93.86,94.766,91.894,91.298,True,True,True,-0.956,2.14,2.807,3.0,3.0,BUY - Ideal pullback entry,1.037,1.272,-0.235,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,47.126,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,93.86,94.741,False,True,False,1505806.0,2251110.3,0.669,1204933.333,2442551.0,1.0,3.0,"AVOID - Below VWMA, weak support",28.0,85.0,100.0,60.0,100.0,100.0,5.0,33.3,0.0,66.7,33.3,0.0,71.0,60.0,67.7
ACGLN,Arch Capital Group Ltd.,6.77,0.0,0.0,24.746,0.0,0.0,84.062,0.0,8.091,1.587,7.32,3.611,25454545454.545,0.0,23.798,inf,0,0.149,0.0,153.571,0.965,5.727,19.38,16.94,16.838,17.044,16.799,False,True,True,0.605,-0.612,0.837,2.0,3.0,WAIT - Partial trend,-0.084,-0.094,0.01,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),53.268,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,16.94,16.834,True,False,False,55726.0,65106.3,0.856,53142.0,67983.333,1.0,3.0,HOLD - Above VWMA but watch volume,28.0,35.0,50.0,60.0,100.0,66.7,5.0,66.7,5.0,100.0,33.3,0.0,51.0,68.333,56.2
ACGLO,Arch Capital Group Ltd.,6.77,0.0,0.0,24.746,0.0,0.0,84.062,0.0,8.091,1.587,7.32,4.385,52.024,0.0,23.798,inf,0.6137308,0.149,0.329,153.571,0.965,5.727,19.38,20.57,20.498,20.739,20.343,False,True,True,0.352,-0.814,1.115,2.0,3.0,WAIT - Partial trend,-0.131,-0.137,0.006,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),52.263,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,20.57,20.46,True,False,True,31988.0,35769.4,0.894,43347.0,34340.0,2.0,3.0,BUY - Good volume support,28.0,35.0,70.0,50.0,100.0,66.7,5.0,66.7,5.0,100.0,66.7,5.0,53.0,78.333,60.6
ACHC,"Acadia Healthcare Company, Inc.",6.48,1.265,1.802,5.943,1.265,5.716,100.0,4.488,22.638,1.931,4.77,12.319,19.777,9.074,10.868,1.358,0.4041076,0.75,1.613,-219.353,-7.396,3.424,6.444,14.29,14.388,16.958,21.936,False,False,False,-0.681,-15.733,-34.857,0.0,3.0,AVOID,-0.669,-0.871,0.201,True,False,True,False,False,,2.0,3.0,HOLD - Bullish but watch for weakening,39.417,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",14.29,14.44,False,False,False,2053206.0,2774570.3,0.74,2126261.2,2519525.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,35.0,90.0,50.0,40.0,0.0,5.0,66.7,0.0,33.3,0.0,0.0,41.0,25.0,36.2
ACHV,"Achieve Life Sciences, Inc.",422.484,0.0,-100.0,-1.0,0.0,100.0,100.0,-17.922,-0.0,0.835,-205.601,inf,-15.053,0.0,0.0,inf,0,-6.877,0.038,,1.009,-109.314,-407.664,4.97,4.563,4.628,3.308,True,True,True,8.908,7.394,50.24,3.0,3.0,WAIT - Extended above MA,0.07,0.019,0.05,True,True,True,True,True,3.0,3.0,3.0,STRONG BUY - Fresh crossover (3 days ago),62.368,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,4.97,4.623,True,False,True,554301.0,598085.05,0.927,774840.0,401433.333,2.0,3.0,BUY - Good volume support,28.0,0.0,0.0,45.0,40.0,100.0,0.0,100.0,5.0,100.0,66.7,5.0,22.0,90.0,42.4
ACIC,American Coastal Insurance Corporation,3.011,44.67,-1030.07,-23.245,44.67,100.0,89.573,0.0,24.926,2.54,7.127,6.578,13.644,0.0,9.035,inf,1.6902125,0.903,0.275,321.571,0.955,0.855,-1342.839,11.38,12.501,12.127,11.348,False,True,True,-8.967,-6.163,0.282,2.0,3.0,WAIT - Partial trend,0.054,0.171,-0.117,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,32.385,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",11.38,12.47,False,False,True,237212.0,133200.6,1.781,149266.667,124718.667,1.0,3.0,"AVOID - Below VWMA, weak support",12.0,0.0,70.0,60.0,100.0,66.7,0.0,33.3,0.0,33.3,33.3,5.0,44.0,43.333,43.8
ACIU,AC Immune SA,-37.107,2.097,-1674.66,-783.634,2.097,31.338,100.0,-393.82,-0.006,0.538,-27.851,inf,-15.063,0.0,0.0,inf,77.31381,0.034,0.016,-128.184,0.949,-28.394,-34.244,3.36,3.055,3.124,2.38,True,True,True,9.984,7.568,41.176,3.0,3.0,WAIT - Extended above MA,0.054,0.024,0.03,True,True,True,True,False,,3.0,3.0,BUY - Momentum building,59.161,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,3.36,3.18,True,True,True,460984.0,1453804.2,0.317,329246.0,215050.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,50.0,26.7,100.0,0.0,100.0,0.0,100.0,100.0,5.0,14.0,90.0,36.8
ACIW,"ACI Worldwide, Inc.",11.257,18.347,90.225,10.368,18.347,100.0,100.0,4.252,18.886,1.499,5.896,18.49,4.314,20.979,5.168,0.881,2.7222316,0.722,0.203,154.441,0.687,4.61,11.591,45.67,47.478,47.606,48.567,False,False,False,-3.809,-4.067,-5.964,0.0,3.0,AVOID,0.074,0.173,-0.099,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,36.514,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",45.67,47.484,False,False,False,510937.0,709441.85,0.72,465350.0,660533.857,0.0,3.0,"AVOID - Below VWMA, weak support",20.0,65.0,60.0,70.0,86.7,0.0,5.0,33.3,0.0,33.3,0.0,0.0,57.0,18.333,45.4
ACLS,"Axcelis Technologies, Inc.",25.544,12.402,238.038,20.476,12.402,15.908,100.0,38.593,12.716,0.91,15.678,20.311,7.529,28.03,15.394,0.725,3.1715875,0.05,0.016,64.001,0.931,17.639,25.554,86.12,85.31,83.382,73.147,True,True,True,0.949,3.284,17.736,3.0,3.0,BUY - Ideal pullback entry,-0.432,-0.205,-0.228,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,55.235,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,86.12,86.034,True,False,True,422367.0,466258.35,0.906,479341.75,203840.0,2.0,3.0,BUY - Good volume support,100.0,90.0,75.0,90.0,60.0,100.0,5.0,0.0,0.0,100.0,66.7,5.0,85.0,70.0,80.5
ACLX,"Arcellx, Inc.",-33.289,1.184,-101.628,-81.767,1.184,4.813,100.0,-133.564,-1.965,0.068,-13.01,inf,-2.931,0.0,0.0,inf,102.0252,0.111,0.015,90.268,0.976,-40.524,-110.527,63.34,67.33,77.448,71.325,False,False,True,-5.927,-18.216,-11.196,1.0,3.0,AVOID,-3.693,-3.987,0.295,True,False,True,False,True,6.0,2.0,3.0,HOLD - Bullish but watch for weakening,34.177,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",63.34,68.488,False,False,False,657959.0,1219277.95,0.54,785450.0,814791.8,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,55.0,60.0,33.3,0.0,66.7,0.0,33.3,0.0,0.0,20.0,30.0,23.0
ACMR,"ACM Research, Inc.",11.422,3.375,36.094,12.405,3.375,4.128,96.078,36.376,21.065,-0.098,6.951,26.093,3.858,36.729,44.401,0.71,3.3073835,0.246,0.07,64.174,0.38,4.722,8.629,44.88,38.866,36.532,29.833,True,True,True,15.474,22.851,50.44,3.0,3.0,WAIT - Extended above MA,1.715,1.352,0.363,True,True,True,True,False,,3.0,3.0,BUY - Momentum building,71.798,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",44.88,39.054,True,True,True,1661054.0,1209442.7,1.373,1347692.333,913866.667,3.0,3.0,STRONG BUY - Institutional accumulation,16.0,90.0,50.0,100.0,20.0,100.0,0.0,100.0,0.0,33.3,100.0,5.0,55.0,76.667,61.5
ACNB,ACNB Corporation,0.0,3.551,65.851,31.093,3.551,11.526,70.081,0.0,21.21,1.272,1.317,14.189,6.49,5.539,4.839,2.562,3.6187403,0.987,0.558,121.905,0.944,1.237,11.788,47.25,50.408,48.057,43.659,False,True,True,-6.265,-1.68,8.225,2.0,3.0,WAIT - Partial trend,0.038,0.662,-0.624,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,35.207,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",47.25,50.855,False,False,False,25061.0,28028.05,0.894,0.0,22607.625,0.0,3.0,"AVOID - Below VWMA, weak support",24.0,30.0,45.0,50.0,100.0,66.7,0.0,33.3,0.0,33.3,0.0,0.0,46.0,33.333,42.2
ACNT,Ascent Industries Co.,-8.018,3.375,-27.527,-4.336,3.375,12.896,100.0,-10.699,-121.575,29.938,-8.327,inf,-9.027,0.0,-19.001,inf,0.87882954,0.31,0.221,-94.051,0.745,-1.304,0.131,16.06,15.692,14.253,13.034,True,True,True,2.348,12.676,23.217,3.0,3.0,BUY - Ideal pullback entry,0.544,0.582,-0.039,False,True,False,False,True,3.0,1.0,3.0,AVOID - Bearish momentum,60.762,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,16.06,15.667,True,True,False,47948.0,60762.4,0.789,51700.0,56429.6,2.0,3.0,HOLD - Above VWMA but watch volume,8.0,0.0,20.0,55.0,53.3,100.0,5.0,33.3,5.0,100.0,66.7,0.0,25.0,76.667,40.5
ACOG,Alpha Cognition Inc.,3134.567,0.0,-100.0,-1.0,0.0,100.0,100.0,-58.737,-0.0,0.594,-596.894,inf,-10.357,0.0,0.0,inf,19.027857,-0.194,0.006,53.17,1.016,-217.324,-38.351,6.5,5.947,6.047,7.486,True,False,False,9.294,7.495,-13.173,1.0,3.0,AVOID,0.108,-0.022,0.13,True,True,True,False,True,8.0,3.0,3.0,HOLD - Bullish but watch for weakening,58.469,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,6.5,5.808,True,True,True,24436.0,97531.8,0.251,104816.667,87650.0,3.0,3.0,STRONG BUY - Institutional accumulation,28.0,0.0,0.0,45.0,46.7,33.3,0.0,100.0,0.0,100.0,100.0,5.0,23.0,70.0,37.1
ACON,"Aclarion, Inc.",-108.139,16.511,-184480.22,-11167.213,16.511,100.0,100.0,-10.296,-0.0,0.68,-284.291,inf,-209.154,0.0,-8.807,inf,49.54473,,,79.989,1.037,-261.047,-1485.901,4.98,5.87,6.503,7.778,False,False,False,-15.165,-23.417,-35.975,0.0,3.0,AVOID,-0.467,-0.342,-0.125,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,38.06,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",4.98,6.116,False,False,False,53535.0,114071.75,0.469,53567.5,118371.429,0.0,3.0,"AVOID - Below VWMA, weak support",12.0,0.0,0.0,15.0,46.7,0.0,0.0,0.0,0.0,33.3,0.0,0.0,13.0,6.667,11.1
ACONW,"Aclarion, Inc.",-108.139,16.511,-184480.22,-11167.213,16.511,100.0,100.0,-10.296,-0.0,0.68,-284.291,inf,-18697665775.401,0.0,-8.807,inf,0,,0.0,79.989,1.037,-261.047,-1485.901,0.037,,,,False,False,False,,,,0.0,3.0,AVOID,,,,,,,,,,0.0,,N/A,,,,,,0.0,,N/A,,,,,,,,,,,0.0,,N/A,12.0,0.0,0.0,45.0,46.7,0.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,14.8
ACRS,"Aclaris Therapeutics, Inc.",-44.77,20.56,-8842.978,-426.911,20.56,65.805,100.0,inf,-0.0,0.548,-66.901,inf,-42.324,0.0,40.421,inf,19.82177,,,42.408,1.01,-43.229,-56.097,2.88,3.089,2.711,1.873,True,True,True,-6.751,6.218,53.797,3.0,3.0,STRONG BUY - At MA support,0.065,0.118,-0.052,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,48.296,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,2.88,3.133,False,True,True,698714.0,1174345.7,0.595,1123133.333,714419.0,2.0,3.0,"AVOID - Below VWMA, weak support",12.0,35.0,0.0,45.0,33.3,100.0,0.0,33.3,0.0,66.7,66.7,5.0,24.0,65.0,36.3
ACRV,"Acrivon Therapeutics, Inc.",-40.706,0.0,-8.397,-1.0,0.0,8.397,100.0,inf,-0.0,0.809,-58.262,inf,-103.775,0.0,0.0,inf,0,0.03,0.047,84.956,0.998,-30.703,-17.439,2.46,2.42,2.269,1.765,True,True,True,1.632,8.399,39.385,3.0,3.0,BUY - Ideal pullback entry,0.036,0.042,-0.006,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,55.124,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,2.46,2.409,True,False,False,311757.0,435867.85,0.715,245651.4,520533.333,1.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,85.0,73.3,100.0,5.0,33.3,0.0,100.0,33.3,0.0,28.0,66.667,39.6
ACT,"Enact Holdings, Inc.",15.67,0.0,0.0,59.749,0.0,0.0,72.05,0.0,21.638,0.941,11.115,9.087,12.027,9.405,2.376,0.966,4.771154,0.16,0.13,99.738,1.0,10.874,15.003,39.62,39.587,38.079,36.355,True,True,True,0.082,4.048,8.982,3.0,3.0,BUY - Ideal pullback entry,0.515,0.652,-0.137,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,54.444,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,39.62,39.59,True,True,False,178049.0,257522.45,0.691,155150.0,246635.571,2.0,3.0,HOLD - Above VWMA but watch volume,48.0,15.0,80.0,70.0,73.3,100.0,5.0,33.3,0.0,100.0,66.7,0.0,56.0,71.667,60.7
ACTG,Acacia Research Corporation,-7.836,6.071,-377.721,-62.351,6.071,-1.0,100.05,-5.114,9.041,0.065,-5.691,62.333,-9.995,0.0,11.58,inf,1.2705162,0.219,0.345,312.131,,1.497,2.058,3.74,3.755,3.645,3.494,True,True,True,-0.399,2.618,7.038,3.0,3.0,BUY - Ideal pullback entry,0.019,0.031,-0.012,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,51.728,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,3.74,3.767,False,False,False,152786.0,184159.3,0.83,106666.667,194133.333,0.0,3.0,"AVOID - Below VWMA, weak support",12.0,15.0,20.0,50.0,33.3,100.0,5.0,33.3,0.0,100.0,0.0,0.0,25.0,61.667,36.0
ACTU,"Actuate Therapeutics, Inc. Common stock",-1593.429,0.0,-0.0,-1.0,0.0,0.0,100.0,-1344.272,-0.0,0.849,-910.857,17.735,-19.468,0.0,0.0,inf,0,-0.0,0.0,80.053,1.0,-250.788,36.631,6.03,6.865,6.681,7.587,False,False,False,-12.166,-9.745,-20.52,0.0,3.0,AVOID,-0.216,-0.085,-0.131,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,36.798,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",6.03,6.985,False,False,False,59506.0,88810.3,0.67,56750.0,105229.429,0.0,3.0,"AVOID - Below VWMA, weak support",28.0,0.0,20.0,55.0,73.3,0.0,0.0,0.0,0.0,33.3,0.0,0.0,33.0,6.667,25.1
ACWI,,,,,,,,,,,,,,,,,,,,,,,,,142.49,141.245,139.904,129.273,True,True,True,0.881,1.848,10.224,3.0,3.0,BUY - Ideal pullback entry,0.831,0.769,0.062,True,True,True,False,True,8.0,3.0,3.0,HOLD - Bullish but watch for weakening,58.937,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,142.49,141.113,True,True,False,5196657.0,3642332.85,1.427,2859692.833,3567600.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,0.0,100.0,66.7,0.0,0.0,85.0,25.5
ACWX,,,,,,,,,,,,,,,,,,,,,,,,,68.13,66.543,65.684,60.85,True,True,True,2.385,3.724,11.964,3.0,3.0,BUY - Ideal pullback entry,0.622,0.508,0.115,True,True,True,True,False,,3.0,3.0,BUY - Momentum building,67.931,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,68.13,66.659,True,True,False,3504622.0,1807766.1,1.939,1826874.571,2980350.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,0.0,100.0,66.7,0.0,0.0,85.0,25.5
ACXP,"Acurx Pharmaceuticals, Inc.",-923.477,0.0,-0.0,-1.0,0.0,0.0,100.0,inf,-0.0,0.612,-182.94,inf,-245.033,0.0,0.0,inf,0,0.0,0.0,73.625,1.0,-154.385,-250.673,2.76,3.49,4.292,6.352,False,False,False,-20.928,-35.691,-56.55,0.0,3.0,AVOID,-0.416,-0.357,-0.059,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,35.148,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",2.76,3.787,False,False,False,63085.0,86974.25,0.725,45928.333,71250.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,85.0,46.7,0.0,0.0,0.0,0.0,33.3,0.0,0.0,24.0,6.667,18.8
ADACU,,,,,,,,,,,,,,,,,,,,,,,,,9.98,,,,False,False,False,,,,0.0,3.0,AVOID,-0.007,-0.006,-0.0,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,,,,,,0.0,,N/A,,,,,,,,,,,0.0,,N/A,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5
ADAG,Adagene Inc.,-54.649,3.311,-36856.851,-11117.215,3.311,49.152,100.0,-42.203,0.052,0.731,-28.881,inf,-38.542,0.0,-78.354,inf,840.2925,0.262,0.213,88.961,1.005,-33.034,-48.338,1.84,1.848,1.826,1.863,True,False,False,-0.444,0.781,-1.248,1.0,3.0,AVOID,-0.008,-0.008,-0.0,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,49.466,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,1.84,1.857,False,False,True,5116.0,50020.8,0.102,41750.0,14879.0,1.0,3.0,"AVOID - Below VWMA, weak support",8.0,0.0,0.0,50.0,60.0,33.3,5.0,0.0,0.0,66.7,33.3,5.0,21.0,38.333,26.2
