ticker,longName,ROCE (3yr avg),NFAT (3yr avg),SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),Interest coverage,tax %,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,p/s,d/e,d/e_market,FCF%,FCF/CFO,3-5yr Average ROA (%),3-5yr Average ROE (%),moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,ma_pct,ma_distance_bonus,macd_pct,macd_crossover_bonus,rsi_pct,vwma_pct,vwma_volume_bonus,fundamental_total_score,technical_total_score,combined_score
EZPW,"EZCORP, Inc.",8.531,3.912,14.34,6.474,3.912,10.983,100.0,6.467,25.318,1.532,7.341,13.535,9.846,28.988,12.869,0.467,0.9184981,0.95,0.686,100.74,,4.172,8.035,19.22,19.785,18.76,16.029,True,True,True,-2.856,2.452,19.908,3.0,3.0,STRONG BUY - At MA support,0.417,0.566,-0.149,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,46.029,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,19.22,20.173,False,False,True,2995500.0,1422845.0,2.105,4168050.0,1498657.143,1.0,3.0,"AVOID - Below VWMA, weak support",8.0,80.0,95.0,70.0,73.3,100.0,5.0,33.3,0.0,66.7,33.3,5.0,62.0,65.0,62.9
EZRO,,,,,,,,,,,,,,,,,,,,,,,,,24.423,24.231,,,False,False,False,0.793,,,0.0,3.0,AVOID,-0.115,-0.106,-0.009,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,50.957,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,24.423,24.08,True,False,True,1800.0,9940.0,0.181,9680.0,5625.0,2.0,3.0,BUY - Good volume support,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,66.7,5.0,0.0,40.0,12.0
FA,First Advantage Corporation,2.949,7.309,-91.895,0.013,7.309,91.805,-94.543,-1.203,3.788,71.982,-6.763,inf,-4.167,0.0,6.491,inf,1.8108481,2.378,0.815,3.69,-12.265,0.606,0.211,15.2,14.179,13.777,15.437,True,False,False,7.201,10.326,-1.535,1.0,3.0,AVOID,0.387,0.233,0.154,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,65.145,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,15.2,14.2,True,True,True,786500.0,654100.0,1.202,692380.0,626100.0,3.0,3.0,STRONG BUY - Institutional accumulation,12.0,0.0,20.0,15.0,46.7,33.3,0.0,100.0,0.0,100.0,100.0,5.0,17.0,70.0,32.9
FAAR,,,,,,,,,,,,,,,,,,,,,,,,,26.97,27.389,27.533,26.062,False,True,True,-1.531,-2.045,3.483,2.0,3.0,WAIT - Partial trend,-0.18,-0.102,-0.078,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,41.839,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,26.97,27.352,False,False,True,16100.0,23845.0,0.675,25100.0,19500.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,66.7,5.0,0.0,0.0,66.7,33.3,5.0,0.0,48.333,14.5
FAB,,,,,,,,,,,,,,,,,,,,,,,,,89.56,88.67,86.659,82.132,True,True,True,1.004,3.348,9.043,3.0,3.0,BUY - Ideal pullback entry,1.02,1.0,0.02,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,59.575,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,89.56,88.449,True,True,False,1400.0,1465.0,0.956,880.0,1425.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,0.0,100.0,66.7,0.0,0.0,85.0,25.5
FACT,,,,,,,,,,,,,,,,,,,,,,,,,10.4,10.376,10.356,10.238,True,True,True,0.229,0.43,1.578,3.0,3.0,BUY - Ideal pullback entry,0.011,0.01,0.001,True,True,True,True,True,5.0,3.0,3.0,STRONG BUY - Fresh crossover (5 days ago),63.427,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,10.4,10.379,True,False,False,500.0,52280.0,0.01,46375.0,197400.0,1.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,5.0,100.0,33.3,0.0,0.0,85.0,25.5
FACTU,,,,,,,,,,,,,,,,,,,,,,,,,10.56,10.686,10.597,10.372,False,True,True,-1.184,-0.349,1.814,2.0,3.0,WAIT - Partial trend,-0.008,0.022,-0.03,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,39.84,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",10.56,10.721,False,False,False,100.0,180.0,0.556,0.0,400.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,66.7,5.0,0.0,0.0,33.3,0.0,0.0,0.0,31.667,9.5
FACTW,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,False,False,False,,,,0.0,3.0,AVOID,,,,,,,,,,0.0,,N/A,,,,,,0.0,,N/A,,,,,,,,,,,0.0,,N/A,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5
FAD,,,,,,,,,,,,,,,,,,,,,,,,,164.16,161.696,161.146,147.576,True,True,True,1.524,1.87,11.237,3.0,3.0,BUY - Ideal pullback entry,0.78,0.807,-0.028,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,55.878,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,164.16,161.922,True,True,False,5400.0,9260.0,0.583,6350.0,12860.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,66.7,0.0,0.0,71.667,21.5
FALN,,,,,,,,,,,,,,,,,,,,,,,,,27.245,27.253,27.139,26.227,True,True,True,-0.029,0.392,3.88,3.0,3.0,BUY - Ideal pullback entry,0.038,0.049,-0.01,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,53.261,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,27.245,27.256,False,True,False,737800.0,928445.0,0.795,930066.667,1026700.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,33.3,0.0,0.0,66.667,20.0
FAMI,"Farmmi, Inc.",0.639,117.117,-149.174,-0.904,117.117,43.319,100.0,0.471,-0.006,-50.496,-2.663,inf,-59.378,0.0,17.742,inf,0.1788448,0.093,1.92,361.034,1.446,0.425,0.423,1.43,1.481,1.582,1.755,False,False,False,-3.411,-9.608,-18.519,0.0,3.0,AVOID,-0.042,-0.041,-0.0,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,43.129,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,1.43,1.454,False,False,True,16900.0,5725.0,2.952,6600.0,4300.0,1.0,3.0,"AVOID - Below VWMA, weak support",12.0,25.0,20.0,15.0,60.0,0.0,5.0,0.0,0.0,66.7,33.3,5.0,24.0,28.333,25.3
FANG,"Diamondback Energy, Inc.",16.045,0.335,0.821,37.941,0.335,6.412,56.981,16.316,17.774,1.732,11.51,10.402,7.865,7.936,17.778,1.311,2.9318736,0.802,0.314,-160.995,-5.338,14.624,26.122,148.13,153.682,147.059,141.937,True,True,True,-3.613,0.728,4.363,3.0,3.0,STRONG BUY - At MA support,1.011,2.458,-1.446,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,44.909,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,148.13,153.224,False,False,True,3953800.0,1889390.0,2.093,2363575.0,2086540.0,1.0,3.0,"AVOID - Below VWMA, weak support",64.0,45.0,75.0,85.0,40.0,100.0,5.0,33.3,0.0,66.7,33.3,5.0,63.0,65.0,63.6
FARM,Farmer Bros. Co.,-9.535,5.23,-73.662,-9.556,5.23,23.186,-1.0,0.252,-0.806,0.145,-7.837,inf,-44.502,0.0,2.831,inf,0.09627361,1.172,1.636,-44.82,0.478,-15.76,-60.057,1.51,1.528,1.608,1.725,False,False,False,-1.178,-6.095,-12.461,0.0,3.0,AVOID,-0.033,-0.033,0.0,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),45.954,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,1.51,1.521,False,False,False,134700.0,60320.0,2.233,75340.0,84625.0,0.0,3.0,"AVOID - Below VWMA, weak support",12.0,0.0,20.0,5.0,0.0,0.0,5.0,66.7,5.0,66.7,0.0,0.0,8.0,36.667,16.6
FAST,Fastenal Company,38.931,5.706,6.509,15.513,5.706,13.814,22.962,206.849,23.705,1.0,25.781,39.953,2.367,7.677,7.876,5.204,6.079238,0.145,0.01,82.288,0.796,25.102,35.252,42.35,41.135,41.381,42.668,True,False,False,2.955,2.341,-0.745,1.0,3.0,AVOID,0.254,0.007,0.247,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,57.719,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,42.35,41.319,True,True,True,21233100.0,7839930.0,2.708,10329783.333,7407200.0,3.0,3.0,STRONG BUY - Institutional accumulation,100.0,20.0,0.0,85.0,60.0,33.3,5.0,100.0,0.0,100.0,100.0,5.0,55.0,75.0,61.0
FAT,FAT Brands Inc.,-1.635,2.036,-76.637,-27.259,2.036,13.65,113.475,-0.142,1.429,0.317,-13.675,inf,-2686.215,0.0,70.829,inf,0.013699974,-5.763,208.646,41.637,1.293,-8.545,91.493,0.424,0.494,1.203,2.093,False,False,False,-14.196,-64.752,-79.74,0.0,3.0,AVOID,-0.213,-0.25,0.037,True,False,True,True,True,10.0,2.0,3.0,BUY - Momentum building,22.655,True,False,False,Oversold,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",0.424,0.505,False,False,False,103100.0,709990.0,0.145,139066.667,210233.333,0.0,3.0,"AVOID - Below VWMA, weak support",28.0,35.0,20.0,30.0,33.3,0.0,0.0,66.7,0.0,33.3,0.0,0.0,29.0,20.0,26.3
FATBB,FAT Brands Inc.,-1.635,2.036,-76.637,-27.259,2.036,13.65,113.475,-0.142,1.429,0.317,-13.675,inf,-12449.261,0.0,70.829,inf,0.037494477,-5.763,966.972,41.637,1.293,-8.545,91.493,1.2,1.731,2.13,2.522,False,False,False,-30.672,-43.649,-52.418,0.0,3.0,AVOID,-0.204,-0.171,-0.033,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,24.192,True,False,False,Oversold,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",1.2,1.533,False,False,True,145100.0,22630.0,6.412,65700.0,31283.333,1.0,3.0,"AVOID - Below VWMA, weak support",28.0,35.0,20.0,30.0,33.3,0.0,0.0,0.0,0.0,33.3,33.3,5.0,29.0,16.667,25.3
FATBP,FAT Brands Inc.,-1.635,2.036,-76.637,-27.259,2.036,13.65,113.475,-0.142,1.429,0.317,-13.675,inf,-19983894736.842,0.0,70.829,inf,0,-5.763,0.0,41.637,1.293,-8.545,91.493,0.95,1.045,1.8,3.613,False,False,False,-9.126,-47.232,-73.704,0.0,3.0,AVOID,-0.247,-0.277,0.03,True,False,True,True,True,7.0,2.0,3.0,BUY - Momentum building,27.939,True,False,False,Oversold,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",0.95,1.099,False,False,False,20300.0,44420.0,0.457,17850.0,19340.0,0.0,3.0,"AVOID - Below VWMA, weak support",28.0,35.0,0.0,60.0,33.3,0.0,0.0,66.7,0.0,33.3,0.0,0.0,31.0,20.0,27.7
FATE,"Fate Therapeutics, Inc.",-47.18,0.35,-234.191,-637.434,0.35,11.046,100.0,,-0.0,0.792,-36.795,inf,-153.783,0.0,-37.505,inf,16.970701,0.231,0.704,66.36,,-30.596,-43.109,1.05,1.077,1.205,1.133,False,False,True,-2.507,-12.863,-7.309,1.0,3.0,AVOID,-0.02,-0.024,0.004,True,False,True,False,False,,2.0,3.0,HOLD - Bullish but watch for weakening,44.628,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,1.05,1.075,False,False,False,2831400.0,1234260.0,2.294,1285933.333,1287675.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,35.0,20.0,33.3,5.0,66.7,0.0,66.7,0.0,0.0,10.0,41.667,19.5
FATN,"FatPipe, Inc.",26.493,28.253,439.7,18.318,28.253,77.844,100.0,10.524,40.601,-0.298,9.173,93.333,5.044,59.596,9.527,1.566,2.6275873,0.473,0.169,-26.642,4.528,14.453,23.64,2.8,2.637,3.324,,False,False,False,6.195,-15.768,,0.0,3.0,AVOID,-0.217,-0.277,0.06,True,False,True,True,False,,2.0,3.0,BUY - Momentum building,49.39,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,2.8,2.681,True,False,True,130400.0,37465.0,3.481,55100.0,31766.667,2.0,3.0,BUY - Good volume support,84.0,65.0,25.0,80.0,26.7,0.0,0.0,66.7,0.0,66.7,66.7,5.0,59.0,41.667,53.8
FBGL,FBS Global Limited,-4.244,4.542,-18.458,-1.817,4.542,10.122,-1.0,-14.674,4.193,1.546,-4.458,inf,-6.956,0.0,-15.233,inf,0.8763464,0.304,0.132,24.216,13.341,0.202,0.816,0.867,0.751,0.651,0.674,True,True,False,15.377,33.18,28.639,2.0,3.0,WAIT - Partial trend,0.047,0.046,0.001,True,True,True,True,True,1.0,3.0,3.0,STRONG BUY - Fresh crossover (1 days ago),61.637,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,0.867,0.775,True,False,True,2528000.0,1305190.0,1.937,1922860.0,1846800.0,2.0,3.0,BUY - Good volume support,8.0,0.0,20.0,45.0,73.3,66.7,0.0,100.0,5.0,100.0,66.7,5.0,26.0,80.0,42.2
FBIO,"Fortress Biotech, Inc.",-147.678,2.697,-290.357,-88.601,2.697,23.698,111.614,-9.6,-0.259,1.956,-27.457,inf,-41.863,0.0,-5.706,inf,1.7635474,3.369,0.691,206.95,0.976,-25.662,-151.92,3.54,2.931,2.739,2.274,True,True,True,20.757,29.254,55.669,3.0,3.0,WAIT - Extended above MA,0.198,0.122,0.076,True,True,True,True,False,,3.0,3.0,BUY - Momentum building,70.552,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",3.54,3.126,True,True,True,483800.0,508170.0,0.952,1086975.0,526425.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,20.0,30.0,100.0,100.0,0.0,100.0,0.0,33.3,100.0,5.0,25.0,76.667,40.5
FBIOP,"Fortress Biotech, Inc.",-147.678,2.697,-290.357,-88.601,2.697,23.698,111.614,-9.6,-0.259,1.956,-27.457,inf,-8.821,0.0,-5.706,inf,0.7926489,3.369,0.146,206.95,0.976,-25.662,-151.92,9.2,7.72,7.189,7.332,True,True,False,19.171,27.969,25.479,2.0,3.0,WAIT - Partial trend,0.581,0.373,0.208,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,72.442,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",9.2,8.415,True,True,True,30700.0,20035.0,1.532,36800.0,27800.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,20.0,50.0,100.0,66.7,0.0,100.0,0.0,33.3,100.0,5.0,29.0,66.667,40.3
FBIZ,"First Business Financial Services, Inc.",0.0,12.766,257.666,28.841,12.766,34.854,79.449,0.0,13.5,1.168,1.261,9.367,9.348,7.636,10.817,1.227,2.9946556,1.133,0.693,129.434,0.967,1.297,15.016,56.86,54.803,52.011,49.632,True,True,True,3.754,9.322,14.563,3.0,3.0,BUY - Ideal pullback entry,1.7,1.503,0.197,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,64.353,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,56.86,55.268,True,True,False,44600.0,28295.0,1.576,32233.333,38866.667,2.0,3.0,HOLD - Above VWMA but watch volume,40.0,45.0,75.0,35.0,86.7,100.0,5.0,100.0,0.0,100.0,66.7,0.0,54.0,85.0,63.3
FBL,,,,,,,,,,,,,,,,,,,,,,,,,33.23,32.152,34.328,37.74,False,False,False,3.353,-3.199,-11.951,0.0,3.0,AVOID,-0.049,-0.401,0.352,True,False,True,False,False,,2.0,3.0,HOLD - Bullish but watch for weakening,51.938,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,33.23,32.071,True,True,True,1259400.0,1579445.0,0.797,1363150.0,1265280.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,0.0,5.0,66.7,0.0,100.0,100.0,5.0,0.0,58.333,17.5
FBLA,"FB Bancorp, Inc.",0.0,1.33,-10.412,-1.556,1.33,8.343,100.0,0.0,2.157,-12.144,-0.552,inf,-2.587,0.0,-1.857,inf,3.8177664,0.469,0.306,148.133,3.481,-0.072,-0.154,13.08,12.901,12.386,11.684,True,True,True,1.387,5.607,11.95,3.0,3.0,BUY - Ideal pullback entry,0.243,0.242,0.001,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,63.103,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,13.08,12.847,True,True,False,221200.0,197695.0,1.119,104333.333,128416.667,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,10.0,50.0,60.0,100.0,5.0,100.0,0.0,100.0,66.7,0.0,21.0,85.0,40.2
FBLG,"FibroBiologics, Inc.",-240.094,0.0,-15.408,-1.0,0.0,15.408,100.0,-686.85,-0.0,0.692,-94.417,inf,-64.907,0.0,0.0,inf,0,8.422,0.614,108.279,1.015,-202.155,239.658,0.259,0.283,0.344,0.664,False,False,False,-8.497,-24.67,-61.007,0.0,3.0,AVOID,-0.02,-0.022,0.001,True,False,True,False,False,,2.0,3.0,HOLD - Bullish but watch for weakening,42.684,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,0.259,0.277,False,False,False,1473600.0,2077620.0,0.709,1793020.0,3155400.0,0.0,3.0,"AVOID - Below VWMA, weak support",28.0,0.0,0.0,35.0,60.0,0.0,0.0,66.7,0.0,66.7,0.0,0.0,23.0,26.667,24.1
FBNC,First Bancorp,0.0,2.42,34.069,28.596,2.42,11.605,66.006,0.0,22.322,1.606,0.629,21.975,3.514,-11.67,2.923,-1.883,5.944744,0.011,0.007,225.84,0.941,0.961,8.709,52.3,51.892,50.39,46.543,True,True,True,0.786,3.79,12.37,3.0,3.0,BUY - Ideal pullback entry,0.752,0.674,0.078,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,54.106,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,52.3,52.004,True,True,False,983900.0,237150.0,4.149,203540.0,473666.667,2.0,3.0,HOLD - Above VWMA but watch volume,16.0,15.0,20.0,65.0,100.0,100.0,5.0,100.0,0.0,100.0,66.7,0.0,39.0,85.0,52.8
FBOT,,,,,,,,,,,,,,,,,,,,,,,,,33.12,32.667,32.814,30.158,True,True,True,1.387,0.934,9.822,3.0,3.0,BUY - Ideal pullback entry,0.108,0.1,0.008,True,True,True,True,True,1.0,3.0,3.0,STRONG BUY - Fresh crossover (1 days ago),54.167,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,33.12,32.794,True,True,True,20500.0,16795.0,1.221,24100.0,13920.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,5.0,100.0,100.0,5.0,0.0,100.0,30.0
FBRX,"Forte Biosciences, Inc.",-65.845,0.0,-19.483,-1.0,0.0,19.483,100.0,inf,-0.0,0.822,-91.016,inf,-9.539,0.0,0.0,inf,0,0.0,0.0,86.764,1.0,-55.141,-59.729,29.69,21.185,16.592,11.591,True,True,True,40.145,78.94,156.137,3.0,3.0,WAIT - Extended above MA,2.892,2.114,0.778,True,True,True,True,False,,3.0,3.0,BUY - Momentum building,79.752,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",29.69,22.672,True,True,True,232700.0,163725.0,1.421,230700.0,211600.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,85.0,73.3,100.0,0.0,100.0,0.0,33.3,100.0,5.0,28.0,76.667,42.6
FBYD,"Falcon's Beyond Global, Inc.",412.85,103.021,-1535.072,-14.394,103.021,52.136,100.0,-8.356,0.001,1.198,34.813,inf,2.528,0.0,3.572,inf,90.18386,-0.722,0.047,-56.957,1.001,-12.543,49.978,18.02,16.139,13.609,9.272,True,True,True,11.653,32.409,94.346,3.0,3.0,WAIT - Extended above MA,0.205,0.536,-0.331,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,57.739,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,18.02,17.376,True,False,True,1697400.0,243900.0,6.959,545200.0,144680.0,2.0,3.0,BUY - Good volume support,68.0,0.0,0.0,50.0,53.3,100.0,0.0,33.3,0.0,100.0,66.7,5.0,35.0,71.667,46.0
FBYDW,"Falcon's Beyond Global, Inc.",412.85,103.021,-1535.072,-14.394,103.021,52.136,100.0,-8.356,0.001,1.198,34.813,inf,919041666.667,0.0,3.572,inf,0,-0.722,0.0,-56.957,1.001,-12.543,49.978,2.4,,,,False,False,False,,,,0.0,3.0,AVOID,,,,,,,,,,0.0,,N/A,,,,,,0.0,,N/A,,,,,,,,,,,0.0,,N/A,68.0,0.0,20.0,50.0,53.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,28.8
FBYY,,,,,,,,,,,,,,,,,,,,,,,,,20.078,20.269,,,False,False,False,-0.942,,,0.0,3.0,AVOID,-0.32,-0.355,0.035,True,False,True,True,False,,2.0,3.0,BUY - Momentum building,42.33,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,20.078,20.25,False,False,True,200.0,1490.0,0.134,1440.0,400.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,0.0,5.0,66.7,0.0,66.7,33.3,5.0,0.0,41.667,12.5
FCA,,,,,,,,,,,,,,,,,,,,,,,,,28.62,28.407,28.622,24.983,False,True,True,0.749,-0.008,14.56,2.0,3.0,WAIT - Partial trend,-0.145,-0.144,-0.001,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,52.358,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,28.62,28.391,True,False,True,133400.0,12390.0,10.767,25733.333,20633.333,2.0,3.0,BUY - Good volume support,0.0,0.0,0.0,0.0,0.0,66.7,5.0,0.0,0.0,100.0,66.7,5.0,0.0,60.0,18.0
FCAL,,,,,,,,,,,,,,,,,,,,,,,,,49.22,49.138,49.071,47.769,True,True,True,0.167,0.303,3.038,3.0,3.0,BUY - Ideal pullback entry,0.037,0.036,0.001,True,True,True,True,True,1.0,3.0,3.0,STRONG BUY - Fresh crossover (1 days ago),59.631,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,49.22,49.118,True,True,True,25900.0,23270.0,1.113,34675.0,33540.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,5.0,100.0,100.0,5.0,0.0,100.0,30.0
FCAP,"First Capital, Inc.",0.0,2.88,51.518,29.11,2.88,7.305,70.152,0.0,15.64,1.554,1.031,15.088,5.36,1.54,4.673,9.797,4.7175713,,,181.139,0.961,1.07,12.699,66.54,56.206,48.168,43.341,True,True,True,18.386,38.142,53.525,3.0,3.0,WAIT - Extended above MA,5.947,4.627,1.321,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,74.786,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",66.54,63.643,True,True,False,93800.0,22530.0,4.163,31640.0,56875.0,2.0,3.0,HOLD - Above VWMA but watch volume,16.0,15.0,25.0,40.0,100.0,100.0,0.0,100.0,0.0,33.3,66.7,0.0,35.0,66.667,44.5
FCBC,"First Community Bankshares, Inc.",0.0,3.051,45.147,32.321,3.051,11.959,57.913,0.0,21.448,1.149,1.579,12.903,8.148,-1.608,6.192,-8.026,3.8556056,0.0,0.0,106.449,0.921,1.487,10.681,34.58,33.961,33.082,36.169,True,False,False,1.821,4.528,-4.392,1.0,3.0,AVOID,0.676,0.476,0.2,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,54.522,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,34.58,34.146,True,True,False,87100.0,52575.0,1.657,63185.714,67800.0,2.0,3.0,HOLD - Above VWMA but watch volume,24.0,15.0,55.0,65.0,86.7,33.3,5.0,100.0,0.0,100.0,66.7,0.0,46.0,65.0,51.7
FCCO,First Community Corporation,0.0,1.679,21.77,23.674,1.679,5.503,68.609,0.0,21.469,1.846,0.764,12.792,5.911,-3.869,3.585,-3.306,3.1481104,0.134,0.075,70.039,0.946,0.787,10.382,30.7,29.722,28.182,25.293,True,True,True,3.292,8.937,21.377,3.0,3.0,BUY - Ideal pullback entry,0.851,0.763,0.088,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,68.021,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,30.7,30.18,True,True,True,104200.0,40815.0,2.553,65580.0,60525.0,3.0,3.0,STRONG BUY - Institutional accumulation,16.0,15.0,45.0,65.0,86.7,100.0,5.0,100.0,0.0,100.0,100.0,5.0,42.0,95.0,57.9
FCEF,,,,,,,,,,,,,,,,,,,,,,,,,22.687,22.687,22.547,21.566,True,True,True,-0.002,0.623,5.196,3.0,3.0,BUY - Ideal pullback entry,0.029,0.053,-0.024,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,52.755,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,22.687,22.695,False,False,False,6900.0,12110.0,0.57,13275.0,15400.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,0.0,0.0,0.0,61.667,18.5
FCEL,"FuelCell Energy, Inc.",-16.364,0.377,-50.605,-106.117,0.377,9.677,102.406,-11.681,-0.072,0.94,-19.902,inf,-47.196,0.0,6.622,inf,2.5171936,0.201,0.362,78.676,0.628,-12.309,-15.872,8.34,7.681,7.928,6.045,True,True,True,8.573,5.202,37.966,3.0,3.0,WAIT - Extended above MA,0.358,0.233,0.125,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,53.161,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,8.34,8.085,True,True,True,8859200.0,2955780.0,2.997,3872440.0,3865850.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,10.0,45.0,46.7,100.0,0.0,100.0,0.0,100.0,100.0,5.0,18.0,90.0,39.6
