,stock,range_length_days,price_mode,expansion_move_pct,expansion_closing_range,buy_date,sell_type,sell_date,stage,return_pct,days_held,buy_price,sell_price
741,AAPL,9,open_close,5.65,96.4,1991-08-02,stop_loss,1991-08-06,2,-3.2,2,0.44,0.43
742,AAPL,3,open_close,7.04,81.8,1991-11-11,stop_loss,1991-11-15,2,-3.7,4,0.48,0.46
743,AAPL,7,open_close,5.02,95.5,1991-12-27,weakness,1992-02-12,3,16.44,32,0.49,0.57
744,AAPL,3,open_close,3.61,90.0,1992-01-15,stop_loss,1992-01-21,3,-4.5,4,0.58,0.55
745,AAPL,3,open_close,0.58,95.0,1992-02-21,weakness,1992-03-06,3,-1.93,10,0.58,0.57
746,AAPL,3,open_close,6.52,83.3,1992-10-19,weakness,1992-12-17,1,12.76,42,0.44,0.49
747,AAPL,5,open_close,4.57,100.0,1992-10-27,weakness,1992-12-17,1,7.28,36,0.46,0.49
748,AAPL,5,open_close,2.8,100.0,1992-11-06,weakness,1992-12-17,1,0.91,28,0.49,0.49
749,AAPL,5,open_close,0.65,81.8,1992-11-19,stop_loss,1992-12-16,1,-4.97,18,0.52,0.49
750,AAPL,8,open_close,2.49,83.3,1993-01-07,stop_loss,1993-01-18,1,-3.87,7,0.55,0.53
751,AAPL,6,open_close,0.91,88.9,1993-05-14,stop_loss,1993-06-07,1,-4.72,15,0.49,0.47
752,AAPL,3,open_close,0.99,100.0,1993-09-23,stop_loss,1993-09-23,4,-3.37,0,0.23,0.22
753,AAPL,3,open_close,16.49,85.7,1993-10-18,weakness,1993-12-02,4,13.39,32,0.25,0.28
754,AAPL,4,open_close,6.61,75.0,1993-10-22,stop_loss,1993-10-26,4,-4.52,2,0.27,0.26
755,AAPL,3,open_close,4.1,80.0,1993-10-28,stop_loss,1993-11-09,4,-4.76,8,0.28,0.27
756,AAPL,3,open_close,10.33,90.0,1994-01-24,stop_loss,1994-02-01,1,-2.32,6,0.3,0.29
757,AAPL,5,open_close,8.96,82.8,1994-02-08,weakness,1994-03-21,1,1.04,28,0.32,0.32
758,AAPL,4,open_close,6.45,90.9,1994-05-05,stop_loss,1994-05-06,1,-5.68,1,0.3,0.28
759,AAPL,4,open_close,0.41,91.7,1994-05-19,weakness,1994-05-31,1,-4.07,7,0.27,0.26
760,AAPL,5,open_close,5.69,85.3,1994-08-01,stop_loss,1994-08-02,1,-3.41,1,0.3,0.29
761,AAPL,9,open_close,10.58,94.7,1994-10-06,stop_loss,1994-10-07,1,-4.11,1,0.33,0.32
762,AAPL,4,open_close,2.71,84.6,1994-12-15,stop_loss,1994-12-15,1,-2.74,0,0.34,0.33
763,AAPL,3,open_close,4.8,98.0,1995-05-15,stop_loss,1995-05-31,1,-3.91,11,0.39,0.37
764,AAPL,10,open_close,6.46,78.6,1995-06-21,stop_loss,1995-06-28,1,-3.58,5,0.43,0.41
765,AAPL,3,open_close,3.39,73.7,1995-11-07,weakness,1995-12-04,1,6.29,18,0.34,0.36
766,AAPL,9,open_close,4.58,100.0,1996-01-08,stop_loss,1996-01-09,1,-2.61,1,0.31,0.3
767,AAPL,7,open_close,2.2,66.7,1996-02-21,stop_loss,1996-02-28,1,-4.68,5,0.26,0.25
768,AAPL,3,open_close,4.59,77.8,1996-05-07,stop_loss,1996-05-08,1,-2.33,1,0.24,0.23
769,AAPL,3,open_close,3.47,75.0,1996-08-08,weakness,1996-09-10,4,-1.12,22,0.2,0.2
770,AAPL,4,open_close,3.28,100.0,1996-08-20,stop_loss,1996-09-09,4,-6.18,13,0.21,0.2
771,AAPL,6,open_close,7.65,95.5,1996-10-02,stop_loss,1996-10-03,4,-5.19,1,0.21,0.2
772,AAPL,3,open_close,1.0,100.0,1996-12-03,stop_loss,1996-12-06,4,-3.47,3,0.23,0.22
773,AAPL,3,open_close,1.62,94.4,1996-12-23,stop_loss,1996-12-23,4,-2.0,0,0.21,0.21
774,AAPL,4,open_close,9.58,100.0,1997-02-19,stop_loss,1997-02-21,4,-6.01,2,0.16,0.15
775,AAPL,9,open_close,2.98,84.6,1997-03-21,stop_loss,1997-03-21,4,-4.0,0,0.16,0.15
776,AAPL,3,open_close,11.19,68.8,1997-03-31,stop_loss,1997-03-31,4,-3.79,0,0.17,0.16
777,AAPL,3,open_close,5.3,66.7,1997-07-31,weakness,1997-09-02,4,26.62,22,0.16,0.2
778,AAPL,3,open_close,3.71,95.0,1997-10-13,stop_loss,1997-10-13,4,-1.54,0,0.2,0.2
779,AAPL,6,open_close,22.07,100.0,1998-01-05,stop_loss,1998-01-05,1,-4.97,0,0.15,0.14
780,AAPL,5,open_close,4.78,84.2,1998-02-19,stop_loss,1998-02-19,2,-3.43,0,0.19,0.18
781,AAPL,5,open_close,3.94,100.0,1998-03-25,stop_loss,1998-03-25,2,-2.7,0,0.25,0.24
782,AAPL,5,open_close,4.36,95.8,1998-07-02,weakness,1998-08-31,2,17.05,41,0.27,0.31
783,AAPL,3,open_close,7.56,100.0,1998-09-09,stop_loss,1998-09-10,2,-4.76,1,0.34,0.32
784,AAPL,4,open_close,4.26,91.2,1998-12-21,weakness,1999-01-21,3,14.31,20,0.32,0.36
785,AAPL,3,open_close,2.91,96.9,1999-03-30,stop_loss,1999-04-19,3,-4.0,13,0.31,0.3
786,AAPL,3,open_close,4.01,93.6,1999-06-30,weakness,1999-09-24,3,38.71,60,0.41,0.57
787,AAPL,3,open_close,0.56,67.6,1999-07-15,stop_loss,1999-07-15,2,-3.79,0,0.5,0.48
788,AAPL,5,open_close,7.79,98.4,1999-08-12,weakness,1999-09-24,2,7.3,30,0.53,0.57
789,AAPL,3,open_close,4.23,89.2,1999-08-30,stop_loss,1999-08-30,2,-3.51,0,0.58,0.56
790,AAPL,3,open_close,1.61,89.0,1999-12-22,stop_loss,1999-12-28,2,-4.19,3,0.92,0.88
791,AAPL,4,open_close,2.11,86.0,2000-07-10,stop_loss,2000-07-19,3,-3.72,7,0.97,0.93
792,AAPL,8,open_close,6.06,75.8,2000-08-18,weakness,2000-09-18,3,7.54,20,0.92,0.99
793,AAPL,3,open_close,5.08,88.1,2000-08-24,weakness,2000-09-18,3,1.06,16,0.98,0.99
794,AAPL,4,open_close,0.65,72.7,2000-11-27,stop_loss,2000-11-27,4,-4.2,0,0.35,0.34
795,AAPL,5,open_close,10.08,86.1,2001-01-04,stop_loss,2001-01-04,4,-4.3,0,0.32,0.31
796,AAPL,3,open_close,4.73,77.8,2001-01-12,stop_loss,2001-01-12,4,-2.88,0,0.32,0.31
797,AAPL,3,open_close,5.61,65.6,2001-04-11,stop_loss,2001-04-11,1,-4.96,0,0.41,0.39
798,AAPL,3,open_close,2.75,96.8,2001-06-08,stop_loss,2001-06-08,1,-4.3,0,0.39,0.37
799,AAPL,3,open_close,3.93,90.4,2001-06-21,stop_loss,2001-07-18,1,-3.85,18,0.38,0.37
800,AAPL,5,open_close,1.98,94.8,2001-08-27,stop_loss,2001-08-29,1,-3.66,2,0.33,0.32
801,AAPL,3,open_close,2.19,70.6,2001-10-05,stop_loss,2001-10-05,1,-1.82,0,0.28,0.27
802,AAPL,4,open_close,1.99,95.4,2001-11-20,weakness,2001-12-17,1,2.93,18,0.35,0.36
803,AAPL,3,open_close,7.71,89.2,2001-11-27,stop_loss,2001-12-14,1,-4.91,13,0.38,0.36
804,AAPL,3,open_close,0.47,88.2,2001-12-03,stop_loss,2001-12-14,1,-4.27,9,0.38,0.36
805,AAPL,3,open_close,2.4,98.6,2002-01-24,weakness,2002-02-20,1,-0.61,18,0.41,0.41
806,AAPL,4,open_close,2.95,95.8,2002-01-31,stop_loss,2002-02-19,1,-4.97,12,0.43,0.41
807,AAPL,3,open_close,1.6,97.9,2002-07-25,stop_loss,2002-07-25,1,-2.48,0,0.27,0.26
808,AAPL,3,open_close,2.66,96.5,2002-10-28,stop_loss,2002-10-29,1,-2.77,1,0.28,0.27
809,AAPL,3,open_close,3.56,82.5,2002-11-15,stop_loss,2002-11-18,1,-3.39,1,0.29,0.28
810,AAPL,11,open_close,3.81,94.8,2003-02-19,stop_loss,2003-02-24,1,-3.38,3,0.27,0.26
811,AAPL,4,open_close,11.27,62.9,2003-05-06,weakness,2003-06-04,4,7.32,20,0.29,0.31
812,AAPL,3,open_close,2.81,100.0,2003-06-17,weakness,2003-08-07,4,7.17,36,0.33,0.35
813,AAPL,6,open_close,3.41,93.9,2003-07-18,stop_loss,2003-08-05,4,-3.54,12,0.37,0.36
814,AAPL,5,open_close,2.38,97.4,2003-07-28,stop_loss,2003-07-29,4,-3.63,1,0.38,0.37
815,AAPL,3,open_close,2.84,82.7,2003-10-06,weakness,2003-10-28,4,4.11,16,0.39,0.4
816,AAPL,7,open_close,1.45,96.3,2003-10-29,stop_loss,2003-11-10,4,-4.72,8,0.42,0.4
817,AAPL,3,open_close,2.87,85.4,2003-11-25,weakness,2003-12-08,4,-2.12,8,0.38,0.37
818,AAPL,5,open_close,0.19,88.5,2003-12-12,stop_loss,2003-12-12,4,-2.81,0,0.38,0.37
819,AAPL,4,open_close,2.88,77.3,2004-01-06,weakness,2004-02-04,1,-1.12,20,0.4,0.39
820,AAPL,3,open_close,4.4,95.4,2004-03-05,weakness,2004-04-28,2,7.5,37,0.45,0.48
821,AAPL,6,open_close,2.6,96.1,2004-03-26,weakness,2004-04-28,2,-0.67,22,0.48,0.48
822,AAPL,5,open_close,6.51,79.2,2004-06-17,stop_loss,2004-07-02,2,-6.39,11,0.58,0.54
823,AAPL,4,open_close,13.16,75.9,2004-10-15,weakness,2005-03-10,2,76.16,100,0.8,1.41
824,AAPL,6,open_close,4.57,86.9,2004-10-28,weakness,2005-03-10,2,58.18,91,0.89,1.41
825,AAPL,12,open_close,6.72,92.2,2005-01-10,stop_loss,2005-01-11,2,-3.77,1,1.25,1.2
826,AAPL,5,open_close,4.21,94.2,2005-02-15,stop_loss,2005-03-03,2,-3.72,11,1.55,1.49
827,AAPL,3,open_close,4.77,93.2,2005-05-20,weakness,2005-06-07,2,0.94,11,1.33,1.34
828,AAPL,5,open_close,1.31,89.7,2005-07-06,weakness,2005-10-11,2,35.85,68,1.35,1.83
829,AAPL,3,open_close,3.95,98.1,2005-07-20,weakness,2005-10-11,2,19.53,58,1.53,1.83
830,AAPL,17,open_close,4.75,95.8,2005-08-15,weakness,2005-10-11,2,10.22,40,1.66,1.83
831,AAPL,12,open_close,3.83,96.6,2005-09-07,weakness,2005-10-11,2,4.44,24,1.75,1.83
832,AAPL,3,open_close,1.68,99.5,2005-10-20,weakness,2006-01-25,2,42.08,65,1.95,2.76
833,AAPL,9,open_close,4.29,94.4,2005-11-17,weakness,2006-01-25,2,17.99,45,2.34,2.76
834,AAPL,4,open_close,5.38,83.0,2006-01-11,stop_loss,2006-01-19,2,-4.15,5,2.99,2.87
835,AAPL,3,open_close,3.28,96.1,2006-03-30,weakness,2006-04-03,2,1.35,2,2.24,2.27
836,AAPL,13,open_close,3.97,99.3,2006-09-06,weakness,2006-10-12,3,3.56,26,2.54,2.63
837,AAPL,5,open_close,7.28,94.8,2007-01-10,stop_loss,2007-01-18,2,-3.96,5,3.38,3.25
838,AAPL,9,open_close,2.4,96.1,2007-07-05,weakness,2007-08-08,2,6.18,24,4.6,4.88
839,AAPL,4,open_close,4.0,100.0,2007-10-09,stop_loss,2007-10-11,2,-3.92,2,6.08,5.84
840,AAPL,3,open_close,4.7,81.7,2008-03-25,weakness,2008-05-23,4,29.16,43,5.0,6.46
841,AAPL,5,open_close,3.08,97.9,2008-04-02,weakness,2008-05-23,4,21.5,37,5.31,6.46
842,AAPL,6,open_close,3.81,95.1,2009-01-05,stop_loss,2009-01-12,4,-4.13,5,3.33,3.19
843,AAPL,3,open_close,3.24,99.4,2009-03-18,weakness,2009-05-14,1,19.89,40,3.57,4.28
844,AAPL,3,open_close,5.46,92.2,2009-03-24,weakness,2009-05-14,1,12.62,36,3.8,4.28
845,AAPL,7,open_close,1.05,98.1,2010-01-20,stop_loss,2010-01-22,1,-3.98,2,7.68,7.37
846,AAPL,10,open_close,4.14,77.2,2010-04-22,stop_loss,2010-05-05,2,-2.02,9,9.22,9.04
847,AAPL,4,open_close,0.76,98.9,2010-07-08,stop_loss,2010-07-13,2,-3.99,3,9.37,9.0
848,AAPL,5,open_close,4.11,97.4,2010-10-18,stop_loss,2010-10-19,2,-4.73,1,11.37,10.84
849,AAPL,5,open_close,2.22,100.0,2011-10-11,weakness,2011-10-24,2,0.92,9,14.02,14.15
850,AAPL,4,open_close,3.71,93.6,2012-11-20,stop_loss,2012-12-05,3,-3.99,10,20.43,19.61
851,AAPL,5,open_close,2.27,87.8,2013-01-02,stop_loss,2013-01-04,3,-3.99,2,19.78,18.99
852,AAPL,9,open_close,4.29,80.9,2013-08-14,stop_loss,2013-09-11,1,-6.2,19,17.78,16.68
853,AAPL,12,open_close,6.78,75.9,2014-04-25,weakness,2014-08-06,2,17.49,71,20.16,23.69
854,AAPL,3,open_close,0.16,99.1,2015-10-29,weakness,2015-11-12,4,-2.06,10,29.67,29.07
855,AAPL,4,open_close,3.06,98.7,2016-01-25,stop_loss,2016-01-27,4,-5.4,2,25.38,24.01
856,AAPL,17,open_close,3.34,94.2,2018-08-02,weakness,2018-10-12,2,9.89,50,50.15,55.1
857,AAPL,9,open_close,4.75,84.8,2019-01-31,weakness,2019-05-10,4,18.85,69,41.53,49.35
858,AAPL,3,open_close,2.72,72.8,2019-08-14,weakness,2019-08-16,1,0.55,2,50.79,51.07
859,AAPL,3,open_close,6.48,95.3,2020-04-07,stop_loss,2020-04-07,2,-4.0,0,67.7,64.99
860,AAPL,4,open_close,10.47,97.2,2020-08-03,weakness,2020-09-11,2,5.89,28,108.2,114.57
861,AAPL,6,open_close,5.15,91.1,2020-08-24,stop_loss,2020-08-25,2,-4.0,1,128.7,123.55
862,AAPL,6,open_close,6.35,86.8,2020-10-13,stop_loss,2020-10-13,2,-4.0,0,125.27,120.26
863,AAPL,3,open_close,3.5,80.2,2020-11-05,stop_loss,2020-11-24,3,-4.0,13,117.95,113.23
864,AAPL,10,open_close,2.69,99.5,2020-12-16,weakness,2021-01-19,3,0.29,21,127.41,127.78
865,AAPL,3,open_close,1.95,97.3,2021-03-02,stop_loss,2021-03-03,3,-4.0,1,128.41,123.27
866,AAPL,5,open_close,3.59,99.7,2022-01-31,weakness,2022-02-22,2,-3.04,15,170.16,164.98
867,AAPL,3,open_close,2.58,93.6,2022-05-05,stop_loss,2022-05-05,3,-4.0,0,163.85,157.3
868,AAPL,6,open_close,2.05,79.4,2023-05-08,weakness,2023-08-07,4,5.59,62,172.48,182.13
869,AAPL,13,open_close,1.0,94.2,2024-04-12,weakness,2024-04-18,1,-3.58,4,174.26,168.03
870,AAPL,10,open_close,5.21,99.9,2024-06-12,weakness,2024-07-26,1,5.46,30,207.37,218.7
871,AAPL,5,open_close,3.79,89.4,2025-05-13,stop_loss,2025-05-19,1,-1.75,4,210.43,206.75
872,AAPL,5,open_close,4.31,93.4,2025-09-23,stop_loss,2025-10-10,1,-4.0,13,255.88,245.64
873,AAPL,5,open_close,4.06,95.7,2026-02-03,stop_loss,2026-02-13,1,-4.0,8,269.2,258.43
874,TSLA,6,open_close,2.76,78.0,2010-09-02,stop_loss,2010-09-23,0,-4.27,14,1.36,1.3
875,TSLA,5,open_close,13.49,86.5,2010-11-05,stop_loss,2010-11-05,2,-4.1,0,1.66,1.59
876,TSLA,3,open_close,17.44,89.7,2010-11-11,stop_loss,2010-11-11,2,-4.02,0,1.91,1.83
877,TSLA,3,open_close,2.81,66.2,2011-02-09,stop_loss,2011-02-09,2,-3.65,0,1.61,1.55
878,TSLA,4,open_close,4.61,87.4,2011-02-17,stop_loss,2011-02-17,2,-3.78,0,1.64,1.58
879,TSLA,3,open_close,10.03,99.0,2011-11-04,stop_loss,2011-12-08,3,-4.16,23,2.1,2.01
880,TSLA,4,open_close,5.65,78.1,2011-11-14,stop_loss,2011-11-21,3,-4.09,5,2.2,2.11
881,TSLA,4,open_close,1.14,73.0,2012-03-12,stop_loss,2012-03-23,3,-4.01,9,2.31,2.22
882,TSLA,7,open_close,5.89,77.4,2012-03-27,stop_loss,2012-04-04,3,-5.09,6,2.48,2.35
883,TSLA,3,open_close,2.42,82.4,2012-06-07,stop_loss,2012-06-08,3,-3.89,1,1.99,1.91
884,TSLA,4,open_close,5.5,82.7,2012-06-19,stop_loss,2012-06-28,3,-3.97,7,2.13,2.05
885,TSLA,3,open_close,4.11,94.1,2012-08-14,stop_loss,2012-08-14,3,-3.9,0,2.05,1.97
886,TSLA,6,open_close,3.15,87.8,2013-01-03,stop_loss,2013-01-04,1,-2.36,1,2.35,2.29
887,TSLA,5,open_close,3.76,65.7,2013-04-12,weakness,2013-10-10,2,300.21,126,2.88,11.54
888,TSLA,4,open_close,3.95,68.3,2013-07-29,weakness,2013-10-10,2,33.85,52,8.62,11.54
889,TSLA,6,open_close,5.9,77.6,2013-09-20,stop_loss,2013-10-03,2,-4.0,9,11.93,11.45
890,TSLA,5,open_close,3.71,92.1,2013-12-13,stop_loss,2013-12-19,2,-3.95,4,9.87,9.48
891,TSLA,3,open_close,3.23,98.6,2014-02-10,weakness,2014-03-25,2,18.38,30,12.62,14.94
892,TSLA,3,open_close,6.98,95.2,2014-04-23,stop_loss,2014-04-23,2,-3.97,0,14.42,13.85
893,TSLA,5,open_close,8.01,95.4,2014-06-17,stop_loss,2014-07-08,2,-4.02,14,14.94,14.34
894,TSLA,6,open_close,1.75,63.2,2014-08-04,weakness,2014-09-22,2,8.8,34,15.63,17.0
895,TSLA,4,open_close,5.35,92.7,2014-09-03,stop_loss,2014-09-05,2,-4.0,2,19.18,18.41
896,TSLA,4,open_close,1.28,81.6,2014-10-03,stop_loss,2014-10-10,2,-3.33,5,16.87,16.31
897,TSLA,10,open_close,4.05,76.1,2015-04-23,weakness,2015-07-28,4,17.17,66,14.55,17.05
898,TSLA,6,open_close,3.29,73.4,2015-07-06,stop_loss,2015-07-07,4,-1.52,1,18.59,18.31
899,TSLA,6,open_close,7.82,85.3,2015-11-05,stop_loss,2015-11-10,1,-3.53,3,15.37,14.83
900,TSLA,4,open_close,2.75,88.6,2015-11-27,stop_loss,2015-12-09,1,-3.99,8,15.4,14.79
901,TSLA,3,open_close,4.12,97.4,2015-12-17,stop_loss,2016-01-04,1,-4.01,10,15.6,14.97
902,TSLA,9,open_close,3.21,83.7,2016-06-08,stop_loss,2016-06-10,1,-4.02,2,15.59,14.96
903,TSLA,3,open_close,2.98,73.5,2016-10-04,stop_loss,2016-10-06,1,-4.99,2,14.21,13.5
904,TSLA,5,open_close,2.46,92.6,2017-01-05,weakness,2017-02-28,1,7.85,36,15.09,16.28
905,TSLA,8,open_close,2.41,99.0,2017-03-15,weakness,2017-05-23,1,20.8,48,17.13,20.7
906,TSLA,4,open_close,7.1,96.7,2017-04-04,weakness,2017-05-23,2,4.57,34,19.79,20.7
907,TSLA,7,open_close,3.76,93.4,2017-07-25,stop_loss,2017-07-27,3,-4.0,2,23.0,22.08
908,TSLA,7,open_close,2.13,99.9,2017-09-12,stop_loss,2017-09-25,3,-3.99,9,24.3,23.33
909,TSLA,7,open_close,2.74,92.1,2017-11-14,stop_loss,2017-11-15,3,-4.0,1,21.0,20.16
910,TSLA,7,open_close,4.8,97.2,2018-01-09,stop_loss,2018-02-08,3,-4.0,21,22.34,21.45
911,TSLA,6,open_close,3.1,91.8,2018-03-13,stop_loss,2018-03-15,3,-2.0,2,21.91,21.47
912,TSLA,4,open_close,0.39,87.4,2018-07-18,stop_loss,2018-07-20,1,-4.0,2,21.67,20.8
913,TSLA,3,open_close,16.19,98.3,2018-08-03,stop_loss,2018-08-15,1,-4.0,8,23.19,22.26
914,TSLA,3,open_close,5.97,94.8,2018-10-17,stop_loss,2018-10-17,1,-4.02,0,18.83,18.07
915,TSLA,3,open_close,9.23,89.4,2018-10-24,stop_loss,2018-10-24,1,-3.99,0,20.07,19.27
916,TSLA,4,open_close,4.28,90.1,2019-02-28,stop_loss,2019-03-01,1,-4.0,1,21.26,20.41
917,TSLA,3,open_close,0.84,67.8,2019-05-03,weakness,2019-05-08,4,1.26,3,16.26,16.46
918,TSLA,3,open_close,0.19,97.5,2019-09-06,weakness,2019-10-07,1,1.14,21,15.15,15.32
919,TSLA,3,open_close,4.91,91.2,2019-09-12,stop_loss,2019-09-24,1,-4.02,8,16.51,15.85
920,TSLA,7,open_close,14.16,66.6,2019-10-25,weakness,2020-03-02,1,138.9,86,19.85,47.42
921,TSLA,3,open_close,5.66,90.0,2019-12-17,weakness,2020-03-02,2,87.67,50,25.27,47.42
922,TSLA,3,open_close,9.1,98.9,2020-04-28,stop_loss,2020-04-28,2,-4.0,0,53.04,50.92
923,TSLA,3,open_close,3.75,87.6,2020-05-11,stop_loss,2020-05-13,2,-1.6,2,52.7,51.86
924,TSLA,9,open_close,7.56,98.0,2020-06-02,stop_loss,2020-06-04,2,-4.0,2,59.65,57.26
925,TSLA,4,open_close,6.17,99.8,2020-06-09,weakness,2020-08-12,2,56.38,45,62.67,98.0
926,TSLA,3,open_close,9.94,97.5,2020-07-13,stop_loss,2020-07-13,2,-4.0,0,110.6,106.18
927,TSLA,3,open_close,4.46,95.0,2020-10-02,stop_loss,2020-10-02,2,0.0,0,140.46,140.46
928,TSLA,3,open_close,1.96,92.6,2020-12-18,stop_loss,2020-12-18,2,-4.0,0,222.97,214.05
929,TSLA,8,open_close,2.57,68.2,2021-01-26,stop_loss,2021-01-28,2,-8.01,2,297.13,273.33
930,TSLA,3,open_close,8.6,98.7,2021-04-14,stop_loss,2021-04-14,2,-4.0,0,256.9,246.62
931,TSLA,4,open_close,5.14,97.7,2021-06-24,stop_loss,2021-07-07,3,-4.0,8,225.0,216.0
932,TSLA,7,open_close,2.1,81.8,2021-07-30,weakness,2021-08-18,3,-0.3,13,223.92,223.25
933,TSLA,3,open_close,9.21,98.0,2022-01-04,stop_loss,2022-01-04,2,-4.0,0,396.52,380.66
934,TSLA,3,open_close,7.69,86.4,2022-03-29,stop_loss,2022-04-06,2,-4.0,6,369.33,354.56
935,TSLA,4,open_close,3.38,94.2,2022-04-05,stop_loss,2022-04-05,2,-4.0,0,378.77,363.62
936,TSLA,4,open_close,9.78,91.5,2022-07-22,stop_loss,2022-07-26,4,-4.0,2,276.22,265.17
937,TSLA,3,open_close,5.21,99.6,2022-12-01,stop_loss,2022-12-05,4,-4.0,2,197.08,189.2
938,TSLA,3,open_close,1.82,78.1,2023-02-28,stop_loss,2023-03-01,4,-4.0,1,210.59,202.17
939,TSLA,4,open_close,7.08,95.8,2023-03-22,stop_loss,2023-03-22,4,-4.0,0,199.3,191.33
940,TSLA,6,open_close,6.07,96.9,2023-04-03,stop_loss,2023-04-03,4,-3.17,0,199.91,193.58
941,TSLA,5,open_close,3.5,90.0,2023-05-08,stop_loss,2023-05-09,1,-4.0,1,173.72,166.77
942,TSLA,3,open_close,3.55,61.4,2023-05-30,weakness,2023-07-24,1,27.86,37,200.1,255.85
943,TSLA,3,open_close,3.8,95.1,2023-10-05,stop_loss,2023-10-16,1,-4.0,7,260.0,249.6
944,TSLA,5,open_close,1.93,97.8,2023-11-29,stop_loss,2023-11-30,1,-4.0,1,249.21,239.24
945,TSLA,3,open_close,3.42,78.4,2023-12-15,stop_loss,2024-01-03,1,-4.0,11,251.21,241.16
946,TSLA,5,open_close,3.72,97.7,2024-05-22,stop_loss,2024-05-23,1,-4.0,1,182.85,175.54
947,TSLA,5,open_close,4.81,87.8,2024-06-27,weakness,2024-07-29,1,15.23,21,195.17,224.9
948,TSLA,3,open_close,3.92,94.2,2024-08-14,stop_loss,2024-08-14,1,-4.0,0,207.39,199.09
949,TSLA,6,open_close,5.92,97.4,2024-09-20,weakness,2024-10-11,1,-8.86,15,241.52,220.13
950,TSLA,9,open_close,17.55,91.6,2024-10-25,stop_loss,2024-11-04,1,-4.47,6,256.01,244.56
951,TSLA,3,open_close,14.48,92.4,2024-11-07,weakness,2025-01-03,2,32.05,38,288.89,381.48
952,TSLA,3,open_close,5.36,94.5,2025-05-28,stop_loss,2025-05-30,3,-4.0,2,364.84,350.25
953,TSLA,3,open_close,6.32,70.5,2025-06-24,stop_loss,2025-06-24,3,-4.0,0,356.17,341.92
954,TSLA,3,open_close,4.05,94.2,2025-07-11,weakness,2025-08-01,3,-0.55,15,307.89,306.21
955,TSLA,4,open_close,4.0,99.2,2025-09-12,weakness,2025-11-13,3,14.07,44,370.94,423.13
956,TSLA,5,open_close,3.7,93.0,2025-12-04,weakness,2025-12-31,3,1.37,18,449.94,456.1
957,IBKR,3,open_close,4.97,87.9,2007-08-23,stop_loss,2007-09-07,0,-4.06,10,6.65,6.38
958,IBKR,4,open_close,1.21,94.2,2007-10-02,weakness,2007-11-09,0,1.39,28,6.82,6.92
959,IBKR,5,open_close,4.13,91.2,2007-12-21,stop_loss,2007-12-31,1,-4.04,5,8.17,7.84
960,IBKR,4,open_close,9.37,93.4,2008-04-28,weakness,2008-05-22,1,-0.36,18,7.7,7.68
961,IBKR,6,open_close,6.05,94.3,2008-06-06,stop_loss,2008-06-06,1,-3.99,0,8.59,8.25
962,IBKR,4,open_close,4.4,90.3,2008-06-16,stop_loss,2008-06-19,1,-3.97,3,8.57,8.23
963,IBKR,4,open_close,1.94,86.8,2008-08-11,stop_loss,2008-08-12,1,-3.94,1,7.11,6.83
964,IBKR,3,open_close,6.41,98.1,2008-12-31,stop_loss,2009-01-22,4,-3.95,14,4.3,4.13
965,IBKR,3,open_close,5.03,94.7,2009-01-29,stop_loss,2009-01-29,4,-4.09,0,4.16,3.99
966,IBKR,3,open_close,5.99,95.8,2009-04-16,stop_loss,2009-04-20,1,-3.94,2,4.25,4.08
967,IBKR,10,open_close,3.63,78.0,2009-06-26,weakness,2009-07-20,1,-1.69,15,3.85,3.78
968,IBKR,8,open_close,10.47,81.8,2009-07-27,weakness,2009-09-03,1,5.2,28,4.28,4.5
969,IBKR,4,open_close,2.48,75.0,2009-08-10,stop_loss,2009-08-14,1,-3.96,4,4.99,4.79
970,IBKR,31,open_close,1.67,85.7,2010-04-26,stop_loss,2010-05-21,1,-4.0,19,4.25,4.08
971,IBKR,26,open_close,7.89,99.4,2010-10-25,stop_loss,2010-11-17,1,-3.92,17,4.72,4.53
972,IBKR,3,open_close,3.94,93.6,2010-12-06,stop_loss,2010-12-07,1,-10.36,1,4.87,4.37
973,IBKR,9,open_close,0.31,87.8,2011-03-03,weakness,2011-03-07,1,-1.67,2,4.03,3.96
974,IBKR,8,open_close,2.62,100.0,2012-11-23,weakness,2012-12-17,1,-1.27,16,3.73,3.69
975,IBKR,6,open_close,4.38,84.3,2013-05-03,weakness,2013-07-24,1,3.15,56,3.96,4.09
976,IBKR,4,open_close,4.6,87.6,2013-11-13,weakness,2014-01-09,2,0.17,38,5.8,5.81
977,IBKR,3,open_close,11.69,80.7,2014-04-17,stop_loss,2014-04-29,3,-3.93,7,5.97,5.74
978,IBKR,23,open_close,3.14,84.8,2015-03-12,weakness,2015-04-13,2,-1.09,21,8.49,8.4
979,IBKR,7,open_close,2.92,79.9,2015-04-23,weakness,2015-07-28,2,20.9,66,8.54,10.33
980,IBKR,4,open_close,1.73,99.1,2015-08-04,stop_loss,2015-08-12,2,-3.97,6,10.65,10.23
981,IBKR,4,open_close,4.64,97.1,2015-10-29,weakness,2015-12-14,3,0.7,31,10.35,10.43
982,IBKR,6,open_close,3.45,75.7,2015-11-09,stop_loss,2015-11-12,3,-4.0,3,10.99,10.55
983,IBKR,5,open_close,0.65,95.0,2016-05-19,weakness,2016-06-14,4,1.48,17,9.3,9.43
984,IBKR,5,open_close,0.63,97.6,2017-03-02,weakness,2017-03-07,1,-3.09,3,9.62,9.33
