,stock,range_length_days,price_mode,expansion_move_pct,expansion_closing_range,buy_date,sell_type,sell_date,stage,return_pct,days_held,buy_price,sell_price,peak_return_pct,days_to_peak,stock_stage_weeks_elapsed,stage_iteration,sector_etf,sector_stage_segment,sector_stage_weeks_elapsed,industry_etf,industry_stage_segment,industry_stage_weeks_elapsed
166,AEHR,3,high_low,12.5,100.0,2020-06-03,stop_loss,2020-06-03,3,-4.15,0,1.93,1.85,0.0,0,13,9,XLK,3,14,XSD,3,14
167,RMBS,3,high_low,4.3,89.7,2003-08-20,stop_loss,2003-08-26,2,-4.01,4,17.21,16.52,1.63,1,5,5,XLK,1,23,SMH,2,0
168,RMBS,3,high_low,17.65,97.5,2003-12-01,stop_loss,2003-12-01,2,-3.99,0,31.59,30.33,0.0,0,7,6,XLK,1,37,SMH,2,14
169,RMBS,5,high_low,5.03,82.5,2005-05-16,weakness,2005-06-09,1,-1.61,17,14.9,14.66,5.17,14,8,4,XLK,3,54,SMH,1,15
170,RMBS,5,high_low,16.32,90.7,2005-09-09,stop_loss,2005-09-09,4,-4.0,0,12.0,11.52,0.0,0,4,5,XLK,3,71,SMH,1,32
171,RMBS,3,high_low,2.87,93.2,2006-03-30,stop_loss,2006-04-05,4,-4.0,4,40.0,38.4,17.0,12,33,5,XLK,3,100,SMH,1,61
172,RMBS,3,high_low,6.25,98.0,2006-04-07,stop_loss,2006-04-11,4,-4.0,2,42.5,40.8,0.0,0,34,5,XLK,3,101,SMH,1,62
173,RMBS,4,high_low,3.67,90.4,2010-03-05,stop_loss,2010-03-15,3,-4.02,6,23.14,22.21,0.0,0,4,7,XLK,1,51,SMH,3,6
174,RMBS,5,high_low,6.65,89.9,2010-04-15,stop_loss,2010-04-19,3,-4.02,2,23.41,22.47,6.96,6,10,7,XLK,1,57,SMH,3,12
175,RMBS,3,high_low,1.98,88.5,2011-04-21,stop_loss,2011-04-25,1,-4.3,1,20.95,20.05,0.0,0,33,7,XLK,2,12,SMH,2,7
176,RMBS,3,high_low,6.32,98.0,2013-04-08,weakness,2013-04-23,2,2.72,11,5.89,6.05,22.58,6,0,8,XLK,1,78,SMH,1,71
177,RMBS,4,high_low,5.05,67.7,2014-01-24,stop_loss,2014-01-28,3,-2.97,2,9.09,8.82,5.39,1,13,8,XLK,2,12,SMH,,
178,RMBS,3,high_low,8.08,76.8,2015-04-22,stop_loss,2015-05-06,4,-4.01,10,14.2,13.63,1.41,0,14,9,XLK,3,14,SMH,3,28
179,RMBS,8,high_low,2.27,84.1,2016-09-02,stop_loss,2016-09-07,1,-4.0,2,14.5,13.92,0.0,0,33,9,XLK,3,85,SMH,,
180,RMBS,5,high_low,6.14,67.5,2017-07-10,weakness,2017-08-21,1,0.56,30,12.56,12.63,5.02,11,77,9,XLK,3,1,SMH,2,15
181,RMBS,6,high_low,3.05,79.6,2017-07-26,stop_loss,2017-07-31,1,-2.34,3,13.23,12.92,0.0,0,80,9,XLK,3,4,SMH,2,18
182,RMBS,15,high_low,3.3,91.5,2017-10-25,weakness,2017-12-07,1,1.11,30,14.4,14.56,7.01,20,93,9,XLK,3,17,SMH,2,31
183,RMBS,4,high_low,3.61,95.2,2019-01-22,stop_loss,2019-01-29,4,-4.0,5,8.5,8.16,4.71,3,14,10,XLK,2,59,SMH,4,13
184,RMBS,4,high_low,1.32,95.2,2019-09-11,weakness,2019-10-02,1,-0.91,15,13.15,13.03,6.39,2,15,10,XLK,2,93,SMH,1,15
185,RMBS,7,high_low,4.84,97.3,2020-08-04,stop_loss,2020-08-04,4,-0.95,0,14.75,14.61,1.69,0,21,11,XLK,3,23,SMH,3,21
186,RMBS,3,high_low,7.71,100.0,2021-06-17,weakness,2021-07-20,2,2.91,22,22.0,22.64,8.36,8,28,11,XLK,2,16,SMH,2,31
187,RMBS,3,high_low,4.9,91.0,2021-11-18,weakness,2022-01-10,2,4.02,35,26.13,27.18,12.02,13,50,11,XLK,2,38,SMH,2,53
188,RMBS,3,high_low,2.34,89.9,2022-03-03,stop_loss,2022-03-07,3,-3.99,2,28.3,27.17,1.87,0,5,11,XLK,3,6,SMH,3,5
189,RMBS,3,high_low,1.82,94.8,2022-03-25,stop_loss,2022-04-01,2,-4.0,5,32.5,31.2,3.38,2,1,12,XLK,3,9,SMH,3,8
190,RMBS,4,high_low,7.06,85.3,2024-09-27,stop_loss,2024-10-01,4,-3.99,2,42.86,41.15,0.0,0,10,12,XLK,3,8,SMH,3,8
191,RMBS,3,high_low,7.16,98.4,2025-02-19,stop_loss,2025-02-20,4,-4.01,1,68.14,65.41,0.0,0,31,12,XLK,3,29,SMH,3,29
192,VRTX,5,high_low,5.45,75.0,1991-10-16,stop_loss,1991-10-21,0,-4.0,3,7.44,7.14,5.04,0,12,0,XLV,,,XBI,,
193,VRTX,4,high_low,0.83,100.0,1991-11-04,stop_loss,1991-11-12,0,-4.0,6,7.69,7.38,0.81,2,14,0,XLV,,,XBI,,
194,VRTX,3,high_low,4.05,83.3,1994-01-07,stop_loss,1994-01-10,2,-4.0,1,9.88,9.48,0.0,0,13,1,XLV,,,XBI,,
195,VRTX,3,high_low,5.45,100.0,1994-08-25,stop_loss,1994-08-29,1,-4.0,2,7.25,6.96,3.45,0,6,3,XLV,,,XBI,,
196,VRTX,3,high_low,0.93,83.3,1995-04-05,weakness,1995-04-07,1,-0.93,2,6.69,6.62,0.0,0,38,3,XLV,,,XBI,,
197,VRTX,7,high_low,4.48,100.0,1995-11-07,stop_loss,1995-11-07,2,-4.0,0,8.88,8.52,12.68,2,13,2,XLV,,,XBI,,
198,VRTX,4,high_low,4.47,90.5,1997-09-18,stop_loss,1997-09-24,4,-4.0,4,19.12,18.36,5.88,2,6,3,XLV,,,XBI,,
199,VRTX,4,high_low,0.88,61.5,1998-06-24,stop_loss,1998-06-24,4,-4.0,0,14.44,13.86,0.0,0,46,3,XLV,,,XBI,,
200,VRTX,3,high_low,2.6,87.5,1999-10-07,stop_loss,1999-10-18,1,-6.63,7,16.03,14.97,3.12,1,32,4,XLV,0,41,XBI,,
201,VRTX,4,high_low,5.83,100.0,1999-12-06,stop_loss,1999-12-06,1,-4.0,0,13.84,13.29,0.68,0,40,4,XLV,0,49,XBI,,
202,VRTX,3,high_low,3.89,92.6,2004-02-10,weakness,2004-03-11,1,3.98,21,9.8,10.19,11.33,5,1,7,XLV,1,106,XBI,,
203,VRTX,6,high_low,7.04,89.0,2006-08-28,stop_loss,2006-09-12,3,-3.99,10,35.34,33.93,2.46,4,14,4,XLV,1,238,XBI,1,5
204,VRTX,4,high_low,1.51,94.1,2006-09-05,stop_loss,2006-09-06,3,-3.99,1,36.34,34.89,0.0,0,15,4,XLV,1,239,XBI,1,6
205,VRTX,4,high_low,1.87,92.4,2007-07-13,weakness,2007-09-27,4,29.35,53,29.37,37.99,31.09,18,19,8,XLV,1,284,XBI,2,10
206,VRTX,4,high_low,9.97,99.3,2007-07-26,weakness,2007-09-27,4,15.44,44,32.91,37.99,16.99,9,21,8,XLV,1,286,XBI,2,12
207,VRTX,3,high_low,49.95,90.9,2012-05-08,stop_loss,2012-05-29,1,-12.89,14,57.56,50.14,11.47,0,3,11,XLV,2,6,XBI,3,40
208,VRTX,5,high_low,2.33,68.2,2012-08-15,weakness,2012-09-27,1,2.49,30,53.4,54.73,10.56,26,17,11,XLV,2,20,XBI,2,7
209,VRTX,3,high_low,2.83,90.4,2013-04-11,stop_loss,2013-04-18,2,-4.0,5,54.72,52.53,1.86,1,0,7,XLV,2,54,XBI,3,25
210,VRTX,4,high_low,3.38,86.5,2013-05-13,stop_loss,2013-05-16,2,-4.0,3,79.53,76.35,1.86,1,3,7,XLV,2,58,XBI,3,29
211,VRTX,4,high_low,4.43,85.9,2013-05-31,stop_loss,2013-06-03,2,-4.0,1,82.18,78.89,0.0,0,6,7,XLV,2,61,XBI,3,32
212,VRTX,3,high_low,2.53,97.4,2015-02-23,weakness,2015-03-26,3,0.56,23,118.28,118.94,13.5,18,3,8,XLV,2,9,XBI,2,9
213,VRTX,3,high_low,0.55,98.4,2015-05-28,weakness,2015-06-10,3,-1.78,9,126.75,124.49,3.84,18,17,8,XLV,2,23,XBI,2,23
214,VRTX,3,high_low,3.64,87.7,2015-07-06,stop_loss,2015-07-08,3,-3.47,2,128.95,124.48,0.0,0,22,8,XLV,2,28,XBI,2,28
215,VRTX,3,high_low,3.92,94.1,2015-07-15,stop_loss,2015-07-24,3,-4.0,7,130.54,125.32,2.78,2,24,8,XLV,2,30,XBI,2,30
216,VRTX,5,high_low,1.41,99.4,2015-11-16,weakness,2015-12-08,4,-1.03,15,122.28,121.02,8.98,2,5,12,XLV,3,11,XBI,4,7
217,VRTX,5,high_low,1.78,93.3,2016-05-23,weakness,2016-06-20,4,4.11,19,84.28,87.74,14.01,9,32,12,XLV,1,14,XBI,1,1
218,VRTX,3,high_low,1.63,92.7,2017-04-05,weakness,2017-08-21,4,31.73,95,112.35,148.0,7.36,17,78,12,XLV,1,60,XBI,1,47
219,VRTX,3,high_low,2.01,93.5,2017-08-23,weakness,2017-09-19,4,-0.77,18,154.46,153.27,5.04,7,98,12,XLV,2,9,XBI,2,9
220,VRTX,3,high_low,3.03,93.8,2018-11-27,weakness,2018-12-12,3,4.61,10,168.43,176.2,9.63,4,34,9,XLV,3,42,XBI,4,3
221,VRTX,4,high_low,4.77,82.0,2019-08-02,stop_loss,2019-08-28,3,-4.0,18,177.78,170.67,5.24,11,69,9,XLV,3,77,XBI,4,38
222,VRTX,3,high_low,3.27,97.7,2019-08-09,stop_loss,2019-08-28,3,-4.0,13,182.94,175.62,2.27,6,70,9,XLV,3,78,XBI,4,39
223,VRTX,4,high_low,1.82,87.2,2019-10-22,weakness,2020-02-26,3,24.34,86,186.91,232.41,32.58,76,81,9,XLV,3,89,XBI,4,50
224,VRTX,3,high_low,3.53,90.6,2020-05-12,stop_loss,2020-05-13,3,-4.0,1,287.33,275.84,0.47,3,15,10,XLV,3,118,XBI,4,79
225,VRTX,9,high_low,1.0,74.7,2021-11-04,stop_loss,2021-11-19,4,-2.83,11,189.1,183.75,2.7,0,21,14,XLV,3,5,XBI,1,11
226,VRTX,5,high_low,1.99,96.0,2022-08-08,weakness,2022-08-29,1,-3.43,15,288.65,278.75,5.85,5,12,15,XLV,3,44,XBI,4,36
227,VRTX,6,high_low,11.96,97.2,2023-12-14,weakness,2024-02-12,2,3.99,39,404.1,420.24,10.39,30,5,11,XLV,1,61,XBI,1,63
228,VRTX,9,high_low,4.05,88.6,2024-11-06,stop_loss,2024-11-14,3,-4.0,6,505.35,485.14,2.25,2,7,11,XLV,1,108,XBI,1,110
229,VRTX,8,high_low,6.26,97.1,2025-12-04,stop_loss,2025-12-08,1,-4.0,2,462.0,443.52,0.0,0,10,17,XLV,1,164,XBI,2,4
230,VRTX,4,high_low,2.19,83.5,2026-01-07,stop_loss,2026-01-14,1,-4.0,5,469.13,450.36,3.2,0,15,17,XLV,1,169,XBI,2,9
231,REGN,4,high_low,2.82,85.7,1993-11-01,stop_loss,1993-11-04,1,-2.67,3,18.0,17.52,1.39,0,54,2,XLV,,,XBI,,
232,REGN,5,high_low,3.33,100.0,1993-12-02,weakness,1993-12-06,1,0.82,2,15.25,15.38,1.64,0,59,2,XLV,,,XBI,,
233,REGN,3,high_low,5.93,100.0,1993-12-20,weakness,1994-01-04,1,-1.59,10,15.75,15.5,5.56,1,61,2,XLV,,,XBI,,
234,REGN,3,high_low,5.26,73.3,1996-09-09,stop_loss,1996-09-10,2,-4.0,1,17.5,16.8,10.0,5,32,2,XLV,,,XBI,,
235,REGN,3,high_low,3.95,66.7,1996-11-13,stop_loss,1996-11-13,2,-4.0,0,19.75,18.96,0.0,0,42,2,XLV,,,XBI,,
236,REGN,3,high_low,3.7,71.4,1997-07-17,stop_loss,1997-07-17,1,-4.0,0,10.5,10.08,0.0,0,0,4,XLV,,,XBI,,
237,REGN,3,high_low,3.37,92.9,1999-04-16,stop_loss,1999-04-16,1,-4.0,0,6.88,6.6,0.0,0,26,5,XLV,0,16,XBI,,
238,REGN,3,high_low,4.55,100.0,1999-07-22,stop_loss,1999-07-29,1,-4.0,5,8.53,8.19,2.93,0,40,5,XLV,0,30,XBI,,
239,REGN,5,high_low,2.13,100.0,1999-08-12,stop_loss,1999-09-02,1,-20.28,15,8.94,7.12,10.49,7,43,5,XLV,0,33,XBI,,
240,REGN,4,high_low,5.29,88.2,2001-06-04,stop_loss,2001-07-05,1,-4.01,22,33.94,32.58,9.16,5,8,6,XLV,4,29,XBI,,
241,REGN,4,high_low,6.9,97.6,2005-07-21,stop_loss,2005-07-22,4,-3.97,1,10.08,9.68,1.88,0,19,8,XLV,1,181,XBI,,
242,REGN,3,high_low,6.59,98.5,2007-02-14,stop_loss,2007-02-27,2,-4.02,8,21.66,20.79,4.52,3,59,4,XLV,1,263,XBI,1,30
243,REGN,4,high_low,7.86,82.3,2009-07-24,weakness,2009-09-10,1,12.24,33,19.53,21.92,16.33,13,13,10,XLV,1,390,XBI,1,20
244,REGN,3,high_low,19.41,91.6,2009-11-12,stop_loss,2009-11-27,1,-4.8,10,18.95,18.04,5.17,3,29,10,XLV,1,406,XBI,1,36
245,REGN,4,high_low,18.12,96.4,2010-11-23,weakness,2011-05-06,3,63.28,113,29.25,47.76,2.53,0,31,5,XLV,1,460,XBI,1,90
246,REGN,4,high_low,3.34,100.0,2011-02-11,stop_loss,2011-02-11,2,-3.99,0,36.84,35.37,0.0,0,0,6,XLV,1,471,XBI,1,101
247,REGN,4,high_low,2.11,83.8,2011-03-25,weakness,2011-05-06,2,16.01,29,41.17,47.76,12.1,7,5,6,XLV,2,3,XBI,,
248,REGN,3,high_low,3.2,93.6,2012-01-26,weakness,2012-05-21,3,45.12,80,82.96,120.39,38.2,12,26,6,XLV,1,16,XBI,3,25
249,REGN,5,high_low,6.33,91.0,2012-11-30,stop_loss,2012-11-30,2,-4.0,0,186.0,178.56,0.0,0,41,7,XLV,2,35,XBI,3,6
250,REGN,4,high_low,3.13,91.1,2013-05-13,stop_loss,2013-05-16,2,-4.0,3,273.54,262.6,3.39,1,64,7,XLV,2,58,XBI,3,29
251,REGN,3,high_low,3.58,99.7,2013-09-16,stop_loss,2013-10-09,2,-4.0,17,291.73,280.06,5.98,2,82,7,XLV,2,76,XBI,3,47
252,REGN,3,high_low,1.83,70.0,2013-09-27,stop_loss,2013-10-08,2,-4.0,7,301.92,289.84,4.87,2,84,7,XLV,2,78,XBI,3,49
253,REGN,7,high_low,4.26,91.1,2015-02-20,stop_loss,2015-03-03,3,-4.0,7,425.0,408.0,15.03,20,2,9,XLV,2,9,XBI,2,9
254,REGN,6,high_low,3.86,96.3,2015-03-17,weakness,2015-04-06,2,-3.5,13,450.02,434.25,8.63,3,0,10,XLV,2,13,XBI,2,13
255,REGN,11,high_low,3.77,98.3,2015-06-08,stop_loss,2015-06-10,2,-6.52,2,540.98,505.73,0.0,0,11,10,XLV,2,24,XBI,2,24
256,REGN,4,high_low,4.12,94.6,2016-07-28,weakness,2016-08-22,4,-1.69,17,413.81,406.81,6.66,4,25,10,XLV,1,24,XBI,1,11
257,REGN,7,high_low,1.89,97.4,2016-09-28,stop_loss,2016-09-29,4,-4.0,1,421.88,405.0,0.0,0,34,10,XLV,1,33,XBI,1,20
258,REGN,4,high_low,1.82,95.7,2017-02-01,weakness,2017-02-09,1,-3.25,6,358.74,347.07,7.04,10,1,11,XLV,1,51,XBI,1,38
259,REGN,3,high_low,5.12,67.6,2018-05-14,stop_loss,2018-05-21,4,-4.0,5,307.0,294.72,0.83,0,11,11,XLV,3,13,XBI,3,5
260,REGN,4,high_low,5.65,86.8,2018-08-03,stop_loss,2018-08-08,4,-4.0,3,395.18,379.37,0.0,0,23,11,XLV,3,25,XBI,3,17
261,REGN,5,high_low,1.66,88.5,2019-07-24,stop_loss,2019-08-05,1,-4.0,8,310.87,298.44,0.89,0,38,12,XLV,3,76,XBI,4,37
262,REGN,7,high_low,4.26,97.5,2020-02-25,stop_loss,2020-02-28,1,-4.0,3,437.25,419.76,4.73,1,4,13,XLV,3,107,XBI,4,68
263,REGN,3,high_low,2.76,78.2,2023-02-06,stop_loss,2023-02-08,1,-4.0,2,784.78,753.39,0.0,0,157,13,XLV,1,16,XBI,1,18
264,REGN,3,high_low,2.07,96.6,2024-08-09,weakness,2024-09-09,2,2.17,20,1113.0,1137.18,7.97,12,34,11,XLV,1,95,XBI,1,97
265,REGN,3,high_low,1.08,81.0,2025-02-05,stop_loss,2025-02-11,4,-4.0,4,708.8,680.45,1.87,1,14,13,XLV,1,121,XBI,1,123
266,REGN,7,high_low,11.17,97.6,2025-10-29,weakness,2025-12-10,1,6.86,29,650.41,695.06,21.05,19,2,14,XLV,1,159,XBI,1,161
267,EXAS,3,high_low,2.62,67.1,2001-12-17,stop_loss,2001-12-17,1,-4.03,0,9.19,8.82,18.06,7,19,1,XLV,0,45,IDNA,,
268,EXAS,3,high_low,4.98,65.3,2002-05-01,weakness,2002-06-10,2,7.22,27,11.78,12.63,10.1,2,0,1,XLV,1,13,IDNA,,
269,EXAS,5,high_low,3.82,100.0,2002-10-11,stop_loss,2002-10-25,2,-4.03,10,13.66,13.11,8.35,2,23,1,XLV,1,36,IDNA,,
270,EXAS,3,high_low,3.5,100.0,2004-04-15,stop_loss,2004-04-27,4,-4.02,8,7.21,6.92,10.68,0,23,2,XLV,1,115,IDNA,,
271,EXAS,3,high_low,3.85,96.9,2012-03-27,stop_loss,2012-04-10,3,-4.0,9,10.24,9.83,8.98,3,61,5,XLV,,,IDNA,,
272,EXAS,3,high_low,3.14,79.8,2014-11-24,weakness,2015-01-06,2,10.65,28,24.28,26.87,2.54,1,13,6,XLV,3,32,IDNA,,
273,EXAS,3,high_low,3.68,79.0,2015-04-16,stop_loss,2015-04-20,2,-4.01,2,24.25,23.28,0.0,0,34,6,XLV,2,17,IDNA,,
274,EXAS,4,high_low,3.67,80.9,2015-07-15,stop_loss,2015-07-16,2,-4.0,1,29.0,27.84,0.0,0,47,6,XLV,2,30,IDNA,,
275,EXAS,3,high_low,2.63,95.9,2016-11-08,weakness,2016-11-10,1,6.31,2,16.33,17.36,8.27,3,25,8,XLV,1,39,IDNA,,
276,EXAS,4,high_low,3.74,78.8,2017-02-16,weakness,2017-03-17,1,1.65,20,20.0,20.33,13.45,3,39,8,XLV,1,53,IDNA,,
277,EXAS,3,high_low,8.57,89.9,2017-06-01,stop_loss,2017-06-07,2,-5.78,4,37.01,34.87,3.51,1,5,7,XLV,1,68,IDNA,,
278,EXAS,3,high_low,9.99,82.7,2018-05-31,weakness,2018-07-02,3,0.85,22,58.8,59.3,18.98,12,9,7,XLV,3,16,IDNA,,
279,EXAS,4,high_low,1.7,98.1,2023-04-20,stop_loss,2023-04-25,1,-4.0,3,68.2,65.47,0.0,0,8,10,XLV,1,27,IDNA,4,72
280,EXAS,3,high_low,2.99,89.3,2024-12-05,stop_loss,2024-12-13,1,-4.0,6,63.53,60.99,0.0,0,93,10,XLV,1,112,IDNA,1,33
281,NTLA,3,high_low,1.45,80.8,2023-05-01,weakness,2023-05-26,1,4.13,19,37.49,39.04,20.54,7,7,2,XLV,1,28,XBI,1,30
282,ARWR,3,high_low,14.16,100.0,1994-11-04,weakness,1994-11-08,1,0.0,2,325.0,325.0,0.0,0,10,2,XLV,,,XBI,,
283,ARWR,8,high_low,24.8,100.0,1995-07-11,stop_loss,1995-07-11,1,0.0,0,61.1,61.1,0.0,0,28,3,XLV,,,XBI,,
284,ARWR,3,high_low,37.6,100.0,1996-04-04,stop_loss,1996-04-08,3,-36.34,1,447.2,284.7,0.0,0,3,1,XLV,,,XBI,,
285,ARWR,3,high_low,150.4,100.0,1996-08-21,stop_loss,1996-08-21,1,-4.0,0,243.75,234.0,0.0,0,0,4,XLV,,,XBI,,
286,ARWR,10,high_low,132.98,100.0,1996-09-09,stop_loss,1996-09-12,1,-42.92,3,284.7,162.5,0.0,0,2,4,XLV,,,XBI,,
287,ARWR,4,high_low,125.81,100.0,1997-08-26,stop_loss,1997-08-27,1,-28.57,1,91.0,65.0,0.0,0,4,5,XLV,,,XBI,,
288,ARWR,3,high_low,16.67,100.0,1997-12-30,stop_loss,1997-12-30,4,0.0,0,32.5,32.5,40.0,18,4,5,XLV,,,XBI,,
289,ARWR,24,high_low,16.67,100.0,1998-12-17,weakness,1999-02-03,2,0.0,31,45.5,45.5,71.43,2,0,2,XLV,,,XBI,,
290,ARWR,23,high_low,71.43,100.0,1999-03-08,stop_loss,1999-03-11,2,-16.67,3,78.0,65.0,25.0,1,10,2,XLV,0,10,XBI,,
291,ARWR,6,high_low,45.16,100.0,1999-04-05,stop_loss,1999-04-06,3,-33.33,1,58.5,39.0,0.0,0,1,2,XLV,0,14,XBI,,
292,ARWR,28,high_low,172.73,100.0,2000-01-20,weakness,2000-02-25,2,0.0,25,81.25,81.25,20.0,1,0,3,XLV,2,5,XBI,,
293,ARWR,9,high_low,60.0,100.0,2002-03-20,stop_loss,2002-03-26,1,-37.5,4,15.6,9.75,0.0,0,13,11,XLV,1,7,XBI,,
294,ARWR,9,high_low,300.0,100.0,2002-04-29,weakness,2002-05-24,1,25.0,19,26.0,32.5,75.0,0,18,11,XLV,1,12,XBI,,
295,ARWR,12,high_low,25.0,100.0,2002-07-01,stop_loss,2002-07-03,1,-40.0,2,16.25,9.75,0.0,0,27,11,XLV,1,21,XBI,,
296,ARWR,6,high_low,200.0,100.0,2003-04-23,stop_loss,2003-05-22,1,-33.33,21,9.75,6.5,0.0,0,27,12,XLV,1,64,XBI,,
297,ARWR,11,high_low,50.0,100.0,2003-06-19,stop_loss,2003-07-16,1,-33.33,18,9.75,6.5,0.0,0,35,12,XLV,1,72,XBI,,
298,ARWR,10,high_low,12.5,100.0,2003-09-26,stop_loss,2003-10-27,1,-2.05,21,5.85,5.73,122.22,9,49,12,XLV,1,86,XBI,,
299,ARWR,9,high_low,122.22,100.0,2003-10-10,stop_loss,2003-10-27,1,-2.0,11,6.5,6.37,150.0,1,51,12,XLV,1,88,XBI,,
300,ARWR,7,high_low,171.43,100.0,2003-12-08,stop_loss,2003-12-09,2,-5.26,1,12.35,11.7,31.58,0,0,4,XLV,1,96,XBI,,
301,ARWR,3,high_low,6.5,100.0,2004-05-27,weakness,2004-06-02,2,7.21,3,55.5,59.5,9.91,1,24,4,XLV,1,121,XBI,,
302,ARWR,7,high_low,18.33,87.3,2004-07-28,stop_loss,2004-07-29,3,-4.0,1,77.5,74.4,1.94,0,7,4,XLV,1,130,XBI,,
303,ARWR,3,high_low,3.4,65.5,2005-07-27,stop_loss,2005-07-27,1,-4.0,0,30.99,29.75,0.0,0,26,13,XLV,1,182,XBI,,
304,ARWR,3,high_low,5.19,86.7,2007-05-07,stop_loss,2007-05-10,4,-4.0,3,70.0,67.2,2.14,0,26,13,XLV,1,274,XBI,2,0
305,ARWR,3,high_low,1.6,85.5,2010-08-09,stop_loss,2010-08-10,3,-4.0,1,11.5,11.04,0.0,0,0,6,XLV,1,444,XBI,1,74
306,ARWR,3,high_low,7.21,76.2,2013-07-12,weakness,2013-11-07,1,207.05,83,2.27,6.97,98.24,19,3,18,XLV,2,67,XBI,3,38
307,ARWR,3,high_low,1.91,98.3,2019-06-28,stop_loss,2019-06-28,2,-1.67,0,28.2,27.73,0.0,0,5,10,XLV,3,72,XBI,4,33
308,ARWR,3,high_low,4.52,99.3,2019-11-11,weakness,2020-01-03,2,48.47,36,41.72,61.94,21.05,6,2,11,XLV,3,91,XBI,4,52
309,ARWR,3,high_low,3.58,93.6,2021-06-07,stop_loss,2021-07-02,1,-12.12,19,76.29,67.04,18.39,14,51,22,XLV,2,30,XBI,3,13
310,DXCM,6,high_low,12.77,78.2,2005-05-11,stop_loss,2005-05-12,0,-3.94,1,2.85,2.74,24.45,12,4,0,XLV,0,4,IHI,,
311,DXCM,3,high_low,4.21,100.0,2005-06-08,stop_loss,2005-06-22,0,-3.98,10,3.64,3.5,5.62,3,8,0,XLV,0,8,IHI,,
312,DXCM,3,high_low,3.84,100.0,2005-10-26,weakness,2005-12-15,1,12.45,35,3.11,3.5,10.84,6,1,1,XLV,0,28,IHI,,
313,DXCM,3,high_low,3.63,85.5,2007-03-30,weakness,2007-05-02,4,0.13,22,1.94,1.94,13.94,5,18,1,XLV,1,59,IHI,1,25
314,DXCM,4,high_low,5.11,100.0,2010-12-15,weakness,2011-02-03,2,7.69,34,3.22,3.47,8.39,9,49,2,XLV,1,86,IHI,1,75
315,DXCM,3,high_low,7.31,89.9,2011-12-30,stop_loss,2012-01-05,4,-3.85,3,2.34,2.25,0.85,1,21,4,XLV,1,12,IHI,1,129
316,DXCM,7,high_low,4.31,87.3,2012-03-16,stop_loss,2012-03-21,4,-4.03,3,2.73,2.62,0.0,0,32,4,XLV,1,23,IHI,1,140
317,DXCM,10,high_low,3.47,92.8,2013-01-28,stop_loss,2013-02-05,1,-3.94,6,3.87,3.72,0.13,4,41,5,XLV,2,43,IHI,,
318,DXCM,4,high_low,2.32,98.6,2014-12-03,weakness,2015-03-03,2,11.56,60,13.36,14.91,9.07,4,17,4,XLV,3,34,IHI,2,3
319,DXCM,3,high_low,4.14,82.7,2015-04-13,weakness,2015-08-24,2,15.61,93,17.0,19.65,3.8,8,35,4,XLV,2,16,IHI,2,21
320,DXCM,7,high_low,1.79,97.4,2015-05-28,weakness,2015-08-24,2,10.01,61,17.86,19.65,19.55,38,42,4,XLV,2,23,IHI,2,28
321,DXCM,3,high_low,3.39,75.4,2015-09-18,stop_loss,2015-09-24,2,-3.98,4,25.06,24.06,0.32,3,58,4,XLV,3,3,IHI,3,11
322,DXCM,3,high_low,2.33,84.1,2015-11-03,stop_loss,2015-11-05,3,-6.48,2,21.55,20.16,1.42,0,4,4,XLV,3,10,IHI,3,18
323,DXCM,3,high_low,6.17,97.7,2016-06-09,weakness,2016-09-15,4,24.81,68,18.33,22.88,30.64,63,18,5,XLV,1,17,IHI,2,4
324,DXCM,4,high_low,3.64,78.9,2017-06-06,weakness,2017-06-08,1,-1.1,2,17.53,17.34,12.19,12,31,6,XLV,1,69,IHI,4,30
325,DXCM,3,high_low,5.57,76.8,2017-08-03,stop_loss,2017-08-03,1,-1.53,0,17.82,17.55,6.48,13,39,6,XLV,2,6,IHI,,
326,DXCM,3,high_low,3.05,85.5,2017-11-29,stop_loss,2017-12-21,4,-4.0,16,14.5,13.92,6.09,7,8,6,XLV,2,23,IHI,1,16
327,DXCM,8,high_low,11.33,81.3,2018-05-04,weakness,2018-07-31,1,16.53,60,20.75,24.18,13.77,21,17,7,XLV,3,12,IHI,3,12
328,DXCM,5,high_low,3.13,75.2,2018-06-04,stop_loss,2018-06-07,1,-3.98,3,22.93,22.02,2.94,1,21,7,XLV,3,16,IHI,2,2
329,DXCM,3,high_low,4.25,93.1,2019-10-04,stop_loss,2019-10-08,1,-4.0,2,39.3,37.73,2.01,0,24,8,XLV,3,86,IHI,3,1
330,DXCM,5,high_low,8.64,93.7,2021-11-01,stop_loss,2021-11-23,2,-4.0,16,156.82,150.54,3.82,12,18,7,XLV,3,4,IHI,2,41
331,DXCM,3,high_low,1.95,82.8,2022-09-29,weakness,2022-10-03,1,-1.02,2,82.31,81.47,24.09,6,0,10,XLV,4,1,IHI,4,36
332,DXCM,5,high_low,7.75,98.6,2023-03-03,stop_loss,2023-03-06,1,-5.33,1,120.53,114.1,1.98,0,22,10,XLV,1,20,IHI,,
333,DXCM,3,high_low,4.57,94.3,2024-03-04,weakness,2024-04-22,4,7.8,34,121.76,131.26,11.19,6,28,10,XLV,1,72,IHI,4,20
