,stock,range_length_days,price_mode,expansion_move_pct,expansion_closing_range,buy_date,sell_type,sell_date,stage,return_pct,days_held,buy_price,sell_price,peak_return_pct,days_to_peak
223,DECK,3,high_low,4.83,69.7,2022-03-30,stop_loss,2022-03-31,4,-3.82,1,47.78,45.95,0.0,0
224,DECK,4,high_low,14.68,79.4,2023-10-30,weakness,2024-01-02,2,14.59,43,96.7,110.81,23.97,31
225,DECK,6,high_low,13.33,71.1,2024-02-05,stop_loss,2024-02-06,2,-4.0,1,145.25,139.44,0.0,0
226,DECK,3,high_low,3.27,92.3,2024-03-22,stop_loss,2024-04-02,2,-4.0,6,157.72,151.41,0.0,0
227,DECK,7,high_low,12.68,90.4,2024-05-28,stop_loss,2024-06-20,2,-4.0,16,173.33,166.4,5.18,3
228,GOOG,4,high_low,2.18,98.6,2004-12-15,weakness,2005-01-25,0,2.22,27,4.43,4.53,13.89,12
229,GOOG,3,high_low,5.7,82.8,2005-05-24,weakness,2005-07-29,2,13.69,46,6.4,7.28,14.07,9
230,GOOG,3,high_low,1.52,97.5,2006-01-04,weakness,2006-01-20,2,-1.17,11,11.06,10.93,6.25,5
231,GOOG,7,high_low,6.92,93.4,2006-10-23,weakness,2006-12-12,3,4.67,35,11.51,12.05,10.25,21
232,GOOG,3,high_low,1.3,97.1,2007-01-25,stop_loss,2007-02-02,3,-3.99,6,12.48,11.98,0.1,4
233,GOOG,8,high_low,9.86,98.1,2010-10-18,weakness,2010-11-16,1,-1.3,21,14.96,14.76,4.37,15
234,GOOG,5,high_low,9.86,78.2,2011-07-18,stop_loss,2011-08-03,1,-1.2,12,14.76,14.58,5.07,6
235,GOOG,5,high_low,12.59,90.2,2013-10-21,weakness,2014-01-28,2,9.77,67,25.19,27.65,15.18,63
236,GOOG,4,high_low,2.71,98.8,2018-11-29,stop_loss,2018-12-06,3,-4.0,4,53.8,51.65,2.82,2
237,GOOG,12,high_low,7.93,63.6,2019-07-29,stop_loss,2019-08-02,3,-3.34,4,62.05,59.98,0.0,0
238,GOOG,4,high_low,3.56,71.6,2020-04-15,stop_loss,2020-04-21,3,-2.04,4,62.28,61.01,3.02,2
239,GOOG,5,high_low,3.76,92.7,2020-09-03,stop_loss,2020-09-03,3,-4.0,0,85.49,82.07,0.0,0
240,GOOG,3,high_low,3.44,70.8,2021-10-28,weakness,2021-11-24,2,-0.64,19,147.3,146.35,2.32,15
241,GOOG,3,high_low,4.16,86.9,2022-11-11,weakness,2022-12-08,4,1.03,18,94.71,95.69,7.12,12
242,GOOG,4,high_low,5.17,96.0,2023-01-23,stop_loss,2023-02-09,1,-4.0,13,99.13,95.16,2.1,0
243,GOOG,3,high_low,2.59,91.4,2024-11-07,stop_loss,2024-11-21,1,-4.0,10,179.11,171.95,2.35,3
244,GOOG,5,high_low,4.77,72.0,2024-12-11,weakness,2025-02-10,1,1.26,39,186.7,189.06,6.14,3
245,GOOG,5,high_low,3.79,87.3,2025-09-16,stop_loss,2025-09-25,1,-4.0,7,252.33,242.24,1.15,3
246,AAPL,3,high_low,5.42,86.7,1982-11-02,weakness,1982-12-14,4,6.02,29,0.12,0.13,14.81,2
247,AAPL,3,high_low,3.09,70.0,1985-12-17,weakness,1986-01-28,4,5.99,28,0.09,0.1,17.37,20
248,AAPL,5,high_low,3.63,69.2,1986-02-20,stop_loss,1986-03-03,4,-1.44,7,0.11,0.11,5.5,3
249,AAPL,4,high_low,3.98,91.7,1986-03-17,weakness,1986-06-11,4,38.46,60,0.12,0.16,8.65,3
250,AAPL,3,high_low,3.75,100.0,1986-10-14,stop_loss,1986-10-15,1,-3.25,1,0.15,0.15,0.0,0
251,AAPL,4,high_low,3.61,88.9,1987-01-06,weakness,1987-03-31,2,44.35,59,0.19,0.28,23.19,9
252,AAPL,4,high_low,5.19,96.7,1987-01-15,weakness,1987-03-31,2,29.02,52,0.22,0.28,10.1,2
253,AAPL,5,high_low,3.43,93.3,1987-06-17,stop_loss,1987-06-17,2,-2.84,0,0.37,0.36,1.2,3
254,AAPL,3,high_low,3.75,100.0,1988-06-01,weakness,1988-07-13,1,7.83,29,0.37,0.4,13.86,23
255,AAPL,5,high_low,2.6,91.7,1988-08-01,weakness,1988-08-09,1,-1.12,6,0.4,0.39,1.12,0
256,AAPL,4,high_low,1.82,92.3,1989-01-05,stop_loss,1989-01-17,1,-4.0,8,0.38,0.36,4.17,7
257,AAPL,7,high_low,3.24,100.0,1989-05-25,stop_loss,1989-06-16,1,-5.29,15,0.42,0.4,3.7,5
258,AAPL,4,high_low,5.29,92.3,1991-01-17,stop_loss,1991-01-17,1,-4.0,0,0.47,0.45,0.0,0
259,AAPL,3,high_low,4.04,100.0,1992-10-27,weakness,1992-12-17,1,7.28,36,0.46,0.49,13.11,17
260,AAPL,4,high_low,2.8,100.0,1992-11-06,weakness,1992-12-17,1,0.91,28,0.49,0.49,6.39,9
261,AAPL,3,high_low,2.2,66.7,1996-02-21,stop_loss,1996-02-28,1,-4.68,5,0.26,0.25,1.7,1
262,AAPL,3,high_low,2.72,100.0,1996-08-20,stop_loss,1996-09-09,4,-6.18,13,0.21,0.2,4.19,6
263,AAPL,6,high_low,7.65,95.5,1996-10-02,stop_loss,1996-10-03,4,-5.19,1,0.21,0.2,0.0,0
264,AAPL,3,high_low,4.55,84.6,1997-03-21,stop_loss,1997-03-21,4,-4.0,0,0.16,0.15,0.0,0
265,AAPL,4,high_low,3.9,95.8,1998-07-02,weakness,1998-08-31,2,17.05,41,0.27,0.31,26.32,9
266,AAPL,3,high_low,4.01,93.6,1999-06-30,weakness,1999-09-24,3,38.71,60,0.41,0.57,22.44,9
267,AAPL,3,high_low,2.61,96.8,2001-06-08,stop_loss,2001-06-08,1,-4.3,0,0.39,0.37,0.0,0
268,AAPL,4,high_low,2.29,95.8,2002-01-31,stop_loss,2002-02-19,1,-4.97,12,0.43,0.41,5.34,3
269,AAPL,4,high_low,3.74,94.8,2003-02-19,stop_loss,2003-02-24,1,-3.38,3,0.27,0.26,0.0,0
270,AAPL,3,high_low,1.93,77.3,2004-01-06,weakness,2004-02-04,1,-1.12,20,0.4,0.39,8.76,6
271,AAPL,3,high_low,3.54,95.4,2004-03-05,weakness,2004-04-28,2,7.5,37,0.45,0.48,10.94,3
272,AAPL,3,high_low,2.67,96.1,2004-03-26,weakness,2004-04-28,2,-0.67,22,0.48,0.48,4.89,6
273,AAPL,6,high_low,4.03,86.9,2004-10-28,weakness,2005-03-10,2,58.18,91,0.89,1.41,36.93,21
274,AAPL,3,high_low,5.77,92.2,2005-01-10,stop_loss,2005-01-11,2,-3.77,1,1.25,1.2,0.0,0
275,AAPL,3,high_low,1.85,89.7,2005-07-06,weakness,2005-10-11,2,35.85,68,1.35,1.83,26.44,28
276,AAPL,3,high_low,3.85,95.8,2005-08-15,weakness,2005-10-11,2,10.22,40,1.66,1.83,2.58,0
277,AAPL,4,high_low,3.46,96.6,2005-09-07,weakness,2005-10-11,2,4.44,24,1.75,1.83,9.77,13
278,AAPL,3,high_low,2.96,94.4,2005-11-17,weakness,2006-01-25,2,17.99,45,2.34,2.76,14.32,17
279,AAPL,3,high_low,4.12,99.3,2006-09-06,weakness,2006-10-12,3,3.56,26,2.54,2.63,9.19,14
280,AAPL,3,high_low,6.98,94.8,2007-01-10,stop_loss,2007-01-18,2,-3.96,5,3.38,3.25,2.48,3
281,AAPL,4,high_low,2.56,96.1,2007-07-05,weakness,2007-08-08,2,6.18,24,4.6,4.88,11.61,11
282,AAPL,4,high_low,3.07,95.1,2009-01-05,stop_loss,2009-01-12,4,-4.13,5,3.33,3.19,1.51,0
283,AAPL,3,high_low,4.04,92.2,2009-03-24,weakness,2009-05-14,1,12.62,36,3.8,4.28,3.3,2
284,AAPL,4,high_low,1.63,98.1,2010-01-20,stop_loss,2010-01-22,1,-3.98,2,7.68,7.37,0.0,0
285,AAPL,5,high_low,3.22,77.2,2010-04-22,stop_loss,2010-05-05,2,-2.02,9,9.22,9.04,4.88,1
286,AAPL,4,high_low,4.06,97.4,2010-10-18,stop_loss,2010-10-19,2,-4.73,1,11.37,10.84,0.0,0
287,AAPL,5,high_low,1.51,87.8,2013-01-02,stop_loss,2013-01-04,3,-3.99,2,19.78,18.99,0.0,0
288,AAPL,4,high_low,4.46,80.9,2013-08-14,stop_loss,2013-09-11,1,-6.2,19,17.78,16.68,1.98,3
289,AAPL,5,high_low,6.7,75.9,2014-04-25,weakness,2014-08-06,2,17.49,71,20.16,23.69,16.87,31
290,AAPL,14,high_low,2.83,94.2,2018-08-02,weakness,2018-10-12,2,9.89,50,50.15,55.1,13.85,22
291,AAPL,3,high_low,4.5,84.8,2019-01-31,weakness,2019-05-10,4,18.85,69,41.53,49.35,17.45,34
292,AAPL,3,high_low,2.67,72.8,2019-08-14,weakness,2019-08-16,1,0.55,2,50.79,51.07,4.67,5
293,AAPL,4,high_low,10.35,97.2,2020-08-03,weakness,2020-09-11,2,5.89,28,108.2,114.57,24.01,21
294,AAPL,4,high_low,5.05,91.1,2020-08-24,stop_loss,2020-08-25,2,-4.0,1,128.7,123.55,4.26,6
295,AAPL,3,high_low,6.32,86.8,2020-10-13,stop_loss,2020-10-13,2,-4.0,0,125.27,120.26,0.0,0
296,AAPL,3,high_low,3.24,99.5,2020-12-16,weakness,2021-01-19,3,0.29,21,127.41,127.78,7.28,7
297,AAPL,13,high_low,0.83,94.2,2024-04-12,weakness,2024-04-18,1,-3.58,4,174.26,168.03,1.31,0
298,AAPL,8,high_low,4.99,99.9,2024-06-12,weakness,2024-07-26,1,5.46,30,207.37,218.7,4.48,3
299,AAPL,4,high_low,5.05,89.4,2025-05-13,stop_loss,2025-05-19,1,-1.75,4,210.43,206.75,1.19,0
300,AAPL,4,high_low,3.08,95.7,2026-02-03,stop_loss,2026-02-13,1,-4.0,8,269.2,258.43,3.31,3
301,TSLA,3,high_low,3.73,73.0,2012-03-12,stop_loss,2012-03-23,3,-4.01,9,2.31,2.22,4.04,1
302,TSLA,3,high_low,4.09,87.8,2013-01-03,stop_loss,2013-01-04,1,-2.36,1,2.35,2.29,0.0,0
303,TSLA,6,high_low,4.12,76.1,2015-04-23,weakness,2015-07-28,4,17.17,66,14.55,17.05,28.29,49
304,TSLA,4,high_low,4.47,83.7,2016-06-08,stop_loss,2016-06-10,1,-4.02,2,15.59,14.96,0.74,0
305,TSLA,4,high_low,3.17,99.0,2017-03-15,weakness,2017-05-23,1,20.8,48,17.13,20.7,1.96,1
306,TSLA,4,high_low,5.86,96.7,2017-04-04,weakness,2017-05-23,2,4.57,34,19.79,20.7,5.22,4
307,TSLA,3,high_low,3.28,93.4,2017-07-25,stop_loss,2017-07-27,3,-4.0,2,23.0,22.08,0.0,0
308,TSLA,3,high_low,3.18,99.9,2017-09-12,stop_loss,2017-09-25,3,-3.99,9,24.3,23.33,5.63,4
309,TSLA,3,high_low,3.66,91.8,2018-03-13,stop_loss,2018-03-15,3,-2.0,2,21.91,21.47,4.03,0
310,TSLA,3,high_low,15.48,66.6,2019-10-25,weakness,2020-03-02,1,138.9,86,19.85,47.42,10.21,0
311,TSLA,4,high_low,2.48,68.2,2021-01-26,stop_loss,2021-01-28,2,-8.01,2,297.13,273.33,0.0,0
312,TSLA,3,high_low,3.99,97.7,2021-06-24,stop_loss,2021-07-07,3,-4.0,8,225.0,216.0,2.03,2
313,TSLA,3,high_low,18.14,91.6,2024-10-25,stop_loss,2024-11-04,1,-4.47,6,256.01,244.56,5.15,0
314,TSLA,3,high_low,2.28,93.0,2025-12-04,weakness,2025-12-31,3,1.37,18,449.94,456.1,8.88,8
315,IBKR,3,high_low,10.04,93.4,2008-04-28,weakness,2008-05-22,1,-0.36,18,7.7,7.68,7.08,10
316,IBKR,4,high_low,2.43,75.0,2009-08-10,stop_loss,2009-08-14,1,-3.96,4,4.99,4.79,0.55,2
317,IBKR,5,high_low,2.1,85.7,2010-04-26,stop_loss,2010-05-21,1,-4.0,19,4.25,4.08,2.76,14
318,IBKR,9,high_low,7.64,99.4,2010-10-25,stop_loss,2010-11-17,1,-3.92,17,4.72,4.53,1.17,9
319,IBKR,3,high_low,3.0,93.6,2010-12-06,stop_loss,2010-12-07,1,-10.36,1,4.87,4.37,0.0,0
320,IBKR,5,high_low,2.1,87.8,2011-03-03,weakness,2011-03-07,1,-1.67,2,4.03,3.96,0.0,0
321,IBKR,7,high_low,2.9,100.0,2012-11-23,weakness,2012-12-17,1,-1.27,16,3.73,3.69,2.34,5
322,IBKR,6,high_low,3.9,84.3,2013-05-03,weakness,2013-07-24,1,3.15,56,3.96,4.09,4.73,24
323,IBKR,3,high_low,4.32,87.6,2013-11-13,weakness,2014-01-09,2,0.17,38,5.8,5.81,7.67,12
324,IBKR,3,high_low,1.08,84.8,2015-03-12,weakness,2015-04-13,2,-1.09,21,8.49,8.4,1.3,14
325,IBKR,5,high_low,4.0,79.9,2015-04-23,weakness,2015-07-28,2,20.9,66,8.54,10.33,32.63,50
326,IBKR,3,high_low,4.2,97.1,2015-10-29,weakness,2015-12-14,3,0.7,31,10.35,10.43,5.77,6
327,IBKR,4,high_low,2.5,75.7,2015-11-09,stop_loss,2015-11-12,3,-4.0,3,10.99,10.55,0.0,0
328,IBKR,3,high_low,1.75,97.6,2017-03-02,weakness,2017-03-07,1,-3.09,3,9.62,9.33,0.0,0
329,IBKR,10,high_low,3.34,62.8,2017-10-19,weakness,2018-03-26,2,38.26,107,12.19,16.86,26.88,37
330,IBKR,5,high_low,3.09,96.6,2018-02-02,stop_loss,2018-02-05,2,-4.0,1,16.7,16.03,0.0,0
331,IBKR,3,high_low,1.29,100.0,2020-12-16,weakness,2021-01-28,2,11.54,28,14.23,15.87,22.77,15
332,IBKR,3,high_low,5.66,82.8,2024-02-05,weakness,2024-04-16,2,13.73,49,24.0,27.3,19.54,40
333,IBKR,6,high_low,9.36,84.4,2024-11-07,weakness,2024-12-11,2,4.71,23,42.5,44.5,13.5,13
334,IBKR,7,high_low,1.25,86.9,2026-01-05,weakness,2026-03-04,3,3.9,40,67.95,70.6,14.17,13
335,AMD,3,high_low,3.87,80.0,1980-06-26,weakness,1980-10-31,0,47.12,89,3.07,4.52,21.36,11
336,AMD,3,high_low,1.39,100.0,1982-02-17,stop_loss,1982-02-19,1,-4.0,2,3.04,2.92,0.0,0
337,AMD,3,high_low,2.7,100.0,1982-06-23,weakness,1982-06-28,3,-1.58,3,3.96,3.9,5.26,0
338,AMD,4,high_low,7.8,100.0,1982-10-07,stop_loss,1982-10-12,2,-4.0,3,5.06,4.86,3.29,2
339,AMD,4,high_low,3.28,88.2,1983-05-04,weakness,1983-07-18,2,40.06,51,10.22,14.31,12.23,2
340,AMD,4,high_low,2.45,100.0,1983-05-23,weakness,1983-07-18,2,19.58,38,11.97,14.31,9.4,2
341,AMD,3,high_low,2.44,100.0,1987-05-27,weakness,1987-06-08,1,-0.6,8,10.5,10.44,5.36,3
342,AMD,3,high_low,6.8,100.0,1987-08-07,weakness,1987-09-04,1,2.5,20,10.0,10.25,6.25,1
343,AMD,4,high_low,2.56,100.0,1988-06-01,stop_loss,1988-07-12,4,-4.0,28,7.5,7.2,9.17,5
344,AMD,4,high_low,2.29,100.0,1988-06-29,stop_loss,1988-06-30,4,-4.0,1,8.31,7.98,0.0,0
345,AMD,6,high_low,1.41,75.0,1989-02-22,stop_loss,1989-02-22,1,-4.0,0,4.5,4.32,0.0,0
346,AMD,3,high_low,2.99,100.0,1989-03-10,weakness,1989-03-17,1,-2.94,5,4.25,4.12,2.94,1
347,AMD,4,high_low,7.25,85.7,1989-04-10,stop_loss,1989-04-10,1,-4.0,0,4.62,4.44,0.0,0
348,AMD,4,high_low,4.29,100.0,1989-05-15,weakness,1989-07-03,1,5.48,34,4.56,4.81,13.7,11
349,AMD,4,high_low,2.9,75.0,1989-08-07,weakness,1989-08-09,1,-2.82,2,4.44,4.31,1.41,0
350,AMD,3,high_low,1.47,100.0,1989-08-24,weakness,1989-08-28,1,-1.45,2,4.31,4.25,0.0,0
351,AMD,4,high_low,2.86,100.0,1989-09-29,stop_loss,1989-10-04,1,-3.32,3,4.44,4.29,0.0,0
352,AMD,5,high_low,3.45,100.0,1990-02-22,weakness,1990-04-06,4,21.67,31,3.75,4.56,15.0,3
353,AMD,3,high_low,4.13,100.0,1991-12-13,stop_loss,1991-12-17,1,-4.0,2,8.0,7.68,0.0,0
354,AMD,4,high_low,5.59,100.0,1992-04-07,stop_loss,1992-04-07,3,-4.0,0,9.75,9.36,0.0,0
355,AMD,4,high_low,4.11,100.0,1993-01-06,stop_loss,1993-01-28,1,-4.0,16,9.75,9.36,5.77,9
356,AMD,3,high_low,3.42,100.0,1994-01-17,weakness,1994-04-11,4,48.0,58,9.38,13.88,25.33,32
357,AMD,7,high_low,5.39,92.9,1994-02-09,stop_loss,1994-02-11,4,-4.0,2,10.94,10.5,7.43,15
358,AMD,4,high_low,7.43,87.5,1994-03-04,stop_loss,1994-03-04,4,-4.0,0,11.81,11.34,0.0,0
359,AMD,5,high_low,3.35,100.0,1994-08-01,weakness,1994-09-07,1,3.26,26,13.44,13.88,9.77,21
360,AMD,5,high_low,2.67,100.0,1994-12-28,weakness,1995-02-24,1,23.44,40,12.0,14.81,33.85,14
361,AMD,3,high_low,8.25,100.0,1995-01-09,weakness,1995-02-24,1,3.04,33,14.38,14.81,11.74,7
362,AMD,4,high_low,3.28,88.2,1995-03-06,weakness,1995-04-20,2,5.18,32,15.69,16.5,11.55,8
363,AMD,3,high_low,4.24,100.0,1995-04-10,stop_loss,1995-04-11,2,-6.12,1,18.38,17.25,0.0,0
364,AMD,3,high_low,4.26,85.7,1996-04-25,stop_loss,1996-05-21,1,-4.0,18,9.25,8.88,5.41,6
365,AMD,3,high_low,3.33,100.0,1996-05-20,stop_loss,1996-05-21,1,-3.36,1,9.38,9.06,0.0,0
366,AMD,3,high_low,5.59,100.0,1996-11-05,weakness,1997-03-25,4,100.0,96,9.44,18.88,34.44,18
367,AMD,3,high_low,2.01,92.9,1996-12-03,stop_loss,1996-12-03,4,-4.0,0,12.75,12.24,0.0,0
368,AMD,3,high_low,1.0,100.0,1998-01-27,stop_loss,1998-02-06,1,-4.0,8,9.44,9.06,6.95,3
369,AMD,3,high_low,5.27,96.3,2004-11-12,weakness,2005-01-05,2,6.5,36,19.08,20.32,15.25,3
370,AMD,4,high_low,5.17,74.6,2005-04-11,stop_loss,2005-04-14,3,-3.98,3,17.09,16.41,0.82,1
371,AMD,4,high_low,0.95,90.1,2005-08-18,weakness,2005-10-17,3,2.05,41,20.93,21.36,13.95,15
372,AMD,3,high_low,3.84,99.3,2006-09-06,stop_loss,2006-09-06,4,-3.98,0,25.85,24.82,0.0,0
373,AMD,3,high_low,5.59,94.6,2007-02-27,weakness,2007-03-01,4,-3.84,2,15.35,14.76,0.0,0
374,AMD,3,high_low,4.07,94.7,2007-07-13,stop_loss,2007-07-26,4,-4.02,9,15.42,14.8,2.72,2
375,AMD,4,high_low,1.8,78.1,2008-05-02,weakness,2008-05-30,1,9.24,19,6.28,6.86,17.99,9
376,AMD,4,high_low,3.45,77.6,2008-06-05,stop_loss,2008-06-11,1,-3.97,4,7.31,7.02,6.43,0
377,AMD,3,high_low,3.35,95.0,2009-08-24,weakness,2009-10-05,1,31.04,29,3.93,5.15,13.74,4
378,AMD,3,high_low,3.98,95.8,2010-03-17,stop_loss,2010-03-22,2,-5.91,3,9.47,8.91,2.11,0
379,AMD,3,high_low,2.98,82.1,2010-10-26,weakness,2010-11-18,4,3.19,17,7.2,7.43,13.06,9
380,AMD,3,high_low,2.68,81.8,2011-01-11,stop_loss,2011-01-11,4,0.0,0,8.77,8.77,0.0,0
381,AMD,4,high_low,3.73,77.6,2011-02-15,weakness,2011-03-11,1,-3.95,17,8.6,8.26,9.77,2
382,AMD,4,high_low,4.1,91.7,2011-04-21,weakness,2011-05-18,1,-2.29,18,8.73,8.53,4.24,5
383,AMD,5,high_low,2.05,80.0,2012-01-19,weakness,2012-03-07,1,16.28,33,6.02,7.0,26.08,20
384,AMD,3,high_low,3.62,100.0,2012-07-02,weakness,2012-07-10,1,-11.65,5,5.75,5.08,4.87,1
385,AMD,3,high_low,1.62,81.5,2013-04-19,weakness,2013-04-23,1,2.46,2,2.44,2.5,79.51,18
386,AMD,5,high_low,8.54,100.0,2013-07-12,stop_loss,2013-07-12,1,-4.02,0,4.48,4.3,3.57,4
387,AMD,3,high_low,5.33,74.1,2014-03-10,stop_loss,2014-03-10,1,-3.96,0,4.04,3.88,0.0,0
388,AMD,3,high_low,7.57,66.7,2014-04-22,stop_loss,2014-04-28,1,-4.12,4,4.13,3.96,4.12,0
389,AMD,8,high_low,4.22,63.2,2015-06-18,stop_loss,2015-06-26,1,-4.0,6,2.5,2.4,4.8,2
390,AMD,3,high_low,4.11,92.3,2015-11-04,stop_loss,2015-11-05,1,-3.96,1,2.27,2.18,0.0,0
391,AMD,3,high_low,5.15,86.4,2016-07-19,stop_loss,2016-07-21,2,-4.0,2,5.5,5.28,0.0,0
392,AMD,4,high_low,4.27,92.3,2017-10-04,stop_loss,2017-10-25,3,-3.98,15,13.31,12.78,7.14,8
393,AMD,3,high_low,6.4,95.9,2017-12-19,stop_loss,2017-12-22,4,-4.0,3,11.0,10.56,0.0,0
394,AMD,3,high_low,9.94,96.8,2019-03-20,stop_loss,2019-03-20,2,-4.0,0,26.49,25.43,5.29,1
395,AMD,3,high_low,2.76,67.6,2019-10-14,weakness,2020-02-26,2,60.55,92,29.71,47.7,38.98,26
396,AMD,6,high_low,5.89,99.1,2019-12-13,weakness,2020-02-26,2,12.63,49,42.35,47.7,22.1,26
397,AMD,3,high_low,4.56,95.2,2020-05-12,stop_loss,2020-05-12,2,-4.0,0,56.21,53.96,0.0,0
398,AMD,5,high_low,4.93,98.1,2020-06-10,stop_loss,2020-06-11,2,-4.0,1,57.2,54.91,0.42,0
399,AMD,4,high_low,2.22,87.0,2021-02-09,stop_loss,2021-02-18,3,-4.0,6,91.39,87.73,2.6,3
400,AMD,3,high_low,3.53,83.1,2021-06-18,weakness,2021-07-19,3,0.84,20,84.28,84.99,12.36,10
