,stock,name,sector,industry,ticker,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Au NFA/T (over 3 years),Av Dep%NFA (over 3 years),Au Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%,FCF_capex_from_cashflow,FCF%_capex_from_cashflow,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,insidersPercentHeld,institutionsPercentHeld,institutionsFloatPercentHeld,institutionsCount,current,Normalized EBIT,Normalized Net Income,high,low,mean,median,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D)
107,KINGFA.NS,Kingfa Science & Technology (India) Limited,Basic Materials,Specialty Chemicals,KINGFA.NS,29.004971352889157,27.33610699859983,6.473847603834162,5.950423199090255,7.601972286556257,-1,101.0,6.954529462077569,38.73277231321563,7.601972286556257,5.950423199090255,6.954529462077569,-1,0.07306194494202022,50.479805265055894,25.82707159130336,3874214000.0,599232000.0,1411078000.0,0.3642230398217548,15.371016668915843,33.39273,2.980191829153117,70.89385586088943,18.52920263563147,0.47102431648695287,1.21105,4235.2,51290389600.0,0.00838412426487008,2.8650842,3259667000.0,915278000.0,303295000.0,-316046000.0,-20.676169341965466,295937000.0,19.360610564769797,0.23500893820467297,5129.0390528,False,True,False,True,True,True,True,False,False,True,False,False,False,False,True,-0.5274184289223539,51290390528,1528552000.0,17446906000.0,11556178000.0,4270089000.0,5885759000.0,430025000.0,743987000.0,8541161000.0,4221756000.0,4319405000.0,599232000.0,303295000.0,120537000.0,217147000.0,66552000.0,532243000.0,12110500,2848890000.0,410777000.0,-313962000.0,11.685014434649567,21.862737462141194,23.209378061453485,14.218720669363154,0.85828,0.00021,0.00148,1.0,4235.2,1657131666.6666667,1189293333.3333333,,,,,,,,,,,,
108,KKCL.NS,Kewal Kiran Clothing Limited,Consumer Cyclical,Apparel Manufacturing,KKCL.NS,19.28414291151108,25.789247512394496,5.692747093790644,7.0339546410270595,16.05169923657728,28.694977785593842,71.30502221440615,12.076276326581924,68.4320311567226,16.05169923657728,7.0339546410270595,12.076276326581924,71.30502221440616,0.2425349362629908,15.641658440276407,24.50662888371622,5039085000.0,136500000.0,2814666000.0,0.5585668826781053,17.81954636659342,21.325153,4.643124675723538,20.94295523345304,18.336585175958753,1.0182494668152877,6.16252,521.4,32131379280.0,0.05100621376126621,2.9606807,2423800000.0,1566282000.0,852000000.0,-1429782000.0,-95.83631610697768,-715500000.0,-47.95897848381259,-1,3213.1381248,False,True,True,False,True,True,True,False,False,False,False,False,False,False,True,-10.474593406593407,32131381248,1491900000.0,10027700000.0,14257700000.0,4346200000.0,6757377000.0,1638900000.0,397000000.0,8583600000.0,3484600000.0,5099000000.0,136500000.0,852000000.0,-1,321800000.0,101300000.0,484300000.0,61625200,2354800000.0,69000000.0,1241900000.0,15.692185785807014,22.79094496296537,19.94961848811738,13.185171679658216,0.74276,0.07897,0.30699,13.0,521.4,1907981333.3333333,1407603000.0,755.0,639.0,697.0,697.0,,,,,,,,
109,KOPRAN.NS,Kopran Limited,Healthcare,Drug Manufacturers—General,KOPRAN.NS,11.041891535699879,11.378102113187104,2.2659389751916326,2.495758284451217,6.4607203629079875,39.66962241785565,60.330377582144344,5.7199986057230605,4.0079106066872106,6.4607203629079875,2.495758284451217,5.7199986057230605,60.330377582144344,0.300842491864041,6.13621518594267,25.78837543263919,1777723000.0,419421000.0,857481000.0,0.4823479248454343,5.186962274411897,21.674967,5.094850487619425,-16.59265833884096,9.90357907968824,-1.3062986386733526,4.82856,156.71,7566836376.0,0.19530936398828772,1.2099503,3954148000.0,710076000.0,589189000.0,-290655000.0,-75.3931712833868,-169768000.0,-44.03622130167385,1.9113932535760172,756.6836736,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False,-0.6929910519501885,7566836736,385519000.0,6296044000.0,8440127000.0,3256648000.0,4912451000.0,1477874000.0,896723000.0,5097491000.0,2889674000.0,2207817000.0,419421000.0,589189000.0,144632000.0,155944000.0,93389000.0,133967000.0,48285600,2960316000.0,993832000.0,581151000.0,5.498228220822199,8.294429505756982,7.637117135320867,4.857670037320314,0.48459,0.00399,0.00773,5.0,156.71,593318000.0,389137000.0,,,,,,,,,,,,
110,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks—Regional,KOTAKBANK.NS,-1,0.0,28.394169282792475,27.382355942840345,27.975822860927536,1.7933750889055264,98.20662491109448,32.19494104439102,720.1109571486131,27.975822860927536,27.382355942840345,32.19494104439102,98.20662491109448,0.6674610016996778,0.0,24.296401911745573,673535976000.0,169157330000.0,396666622000.0,0.5889316029645906,2.8822380253049293,20.393194,5.661078452652988,22.35248444621625,18.389921873035142,0.9123457416588021,198.832,1965.7,3908440624000.0,0.22195817397685508,5.2061963,28108003000.0,11892012000.0,12128454000.0,157265318000.0,71.07719252685158,157028876000.0,70.97033086295035,0.10173469121121284,390844.0424448,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,0.929698512030191,3908440424448,221259890000.0,762853099000.0,8797743370000.0,7222849872000.0,1299716900000.0,867510344000.0,0,0,0,0,169157330000.0,12128454000.0,3976240000.0,9409087000.0,282745509000.0,70432900000.0,1988320000,28108003000.0,0,0,2.6227676728054345,14.89271339188583,15.394078456958256,2.686103481043248,0.28715,0.4694,0.65848,317.0,1965.7,0.0,184214020333.33334,2600.0,1900.0,2310.139,2310.0,,,,,,,,
111,KOTHARIPET.NS,Kothari Petrochemicals Limited,Basic Materials,Specialty Chemicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,KRITIKA.NS,Kritika Wires Limited,Basic Materials,Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,LANCORHOL.NS,Lancor Holdings Limited,Real Estate,Real Estate—Development,LANCORHOL.NS,10.438540361446197,11.870380464839087,7.128532176590568,5.854379416954075,2.345020515210648,10.475279379937614,89.52472062006238,9.185252466866714,3.105273991769929,2.345020515210648,5.854379416954075,9.185252466866714,89.5247206200624,1.116261972884921,1.4122679628147754,54.18987838367988,-59132000.0,-686217000.0,1062924000.0,-17.975444767638503,1.4581816637924898,96.80769,2.542264138471439,-1,22.804488558999548,-1,7.29956,25.17,1837299252.0000002,0.8330314173556306,0.9374276,270030000.0,-61678000.0,56968000.0,-624539000.0,-1337.0849300991244,-743185000.0,-1591.0959344023636,0.7945902108275609,183.8683648,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0.910118810813489,1838683648,46709000.0,1903008000.0,4211271000.0,2254331000.0,1371119000.0,1530528000.0,104462000.0,3393987000.0,1295097000.0,2098890000.0,-686217000.0,56968000.0,14599000.0,30585000.0,202446000.0,55252000.0,72995600,267786000.0,2244000.0,1426066000.0,1.10339617316054,2.528879311041561,2.806981486806574,1.2599354211952325,0.63517,0.0,0.0,0.0,25.17,249777000.0,36927666.666666664,,,,,,,,,,,,
114,LINC.NS,Linc Limited,Industrials,Business Equipment & Supplies,LINC.NS,20.98134451353243,18.812394703836375,4.541913911141643,4.714112855887543,5.620017368781558,14.448354445924647,85.55164555407535,14.87208858453633,7.793447766541786,5.620017368781558,4.714112855887543,14.87208858453633,85.55164555407535,0.1462915606795514,17.656671853315952,25.4420615373942,797764000.0,380090000.0,1490584000.0,1.8684523242462683,14.405639404407605,20.976189,4.351244630129502,815.2411267590528,25.714333224571774,0.025730042697170726,5.94892,132.15,7861497780.0,0.03297870294634873,1.4362664,1428897000.0,585354000.0,284538000.0,-205264000.0,-60.00590517228779,95552000.0,27.93321893280089,0.9458884563852157,790.44992,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,-0.5400405167197243,7904499200,342073000.0,5038009000.0,3096195000.0,1037677000.0,1772228000.0,259262000.0,95901000.0,1740310000.0,784489000.0,955821000.0,380090000.0,284538000.0,74361000.0,149818000.0,23779000.0,117351000.0,59489200,1281738000.0,147159000.0,163361000.0,8.401243290985587,11.796075044416778,17.92742879888014,12.5054745472851,0.79303,0.00093999994,0.00454,2.0,132.15,368975000.0,265790666.66666666,,,,,,,,,,,,
115,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,LTFOODS.NS,20.336091711907134,20.551649417051227,6.916452608870716,7.311650929898909,6.815360346566089,8.998697901258694,91.0013020987413,14.457939740320386,30.889406707645396,6.815360346566089,7.311650929898909,14.457939740320386,91.00130209874129,0.37401563663387055,9.039719290401903,25.5714188042839,18935164000.0,4625033000.0,19952531000.0,1.053728977472812,10.015445555995178,24.498878,3.9840609590277105,24.053456597035684,17.227837961014703,1.0185179789510672,34.7252992,437.55,151940546649.6,0.08299554844357405,1.6545999,14047675000.0,3619419000.0,2390543000.0,1005614000.0,16.612372146316353,2234490000.0,36.91295013516362,0.6841590496559772,15194.054656,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True,0.21742850267230526,151940546560,6053404000.0,86814663000.0,74226938000.0,35690418000.0,33716208000.0,12610389000.0,1746593000.0,54640801000.0,29494862000.0,25145939000.0,4625033000.0,2390543000.0,1039515000.0,1856817000.0,876778000.0,2101965000.0,347252992,13600978000.0,446697000.0,10863796000.0,9.25041778014942,17.68543172540151,16.756195004844663,8.990140050291524,0.61854,0.13147001,0.34465,51.0,437.55,8054260333.333333,5337803666.666667,600.0,424.0,512.0,512.0,75322200.0,21334000.0,9096756000.0,33791530200.0,0.37318194604871724,44655326200.0,15.161878776369067,17.913968275991245
116,LUMAXTECH.NS,Lumax Auto Technologies Limited,Consumer Cyclical,Auto Parts,LUMAXTECH.NS,21.28760414159843,17.540185031949918,4.176075700852259,3.7320162899039886,5.027979040644765,30.936460487619815,69.06353951238017,13.760158433728707,-0.8007307794906438,5.027979040644765,3.7320162899039886,13.760158433728707,69.06353951238019,1.1425614630230232,4.393911474140091,25.635762004168587,4702365000.0,2904943000.0,7805156000.0,1.6598362738749544,6.859826980275368,41.248188,2.294336231057436,36.83166229962333,32.465265344011755,1.1199111151825976,6.8157696,1136.8,77481668812.8,0.11643743788994902,1.9830927,9715736000.0,2833363000.0,1802793000.0,71580000.0,4.026573812081971,1102150000.0,61.99899870056084,0.5124941242029635,7748.1672704,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,0.024640758872032945,77481672704,1777690000.0,34396354000.0,32391200000.0,19459102000.0,7896089000.0,9021767000.0,1407963000.0,15956343000.0,14203343000.0,1753000000.0,2904943000.0,1802793000.0,397089000.0,1286207000.0,790142000.0,789996000.0,68157696,8891099000.0,824637000.0,7613804000.0,5.712569394766163,17.989588177786825,20.61939493676583,6.097825560868815,0.5951,0.15592,0.38509,11.0,1136.8,2817722666.6666665,1336091666.6666667,1300.0,767.0,1043.0,1062.0,,,,,,,,
117,M&M.NS,Mahindra & Mahindra Limited,Consumer Cyclical,Auto Manufacturers,M&M.NS,14.91657297553735,14.673680351573545,5.352517238450298,5.213821787440733,8.41384722056941,15.575883262401618,84.42411673759838,18.308918944197696,18.72650582044454,8.41384722056941,5.213821787440733,18.308918944197696,84.4241167375984,1.8877212834762667,2.7759016195324264,26.23977836036567,410565600000.0,31758100000.0,-2806100000.0,-0.006834717764956441,5.471460033153516,27.297165,3.1895217983100923,25.102618435303192,20.73365126502591,1.0874230140713328,121.7010048,3330.8,4053617067878.4004,0.30824152333016624,2.3888977,358275800000.0,81412000000.0,103919500000.0,-49653900000.0,-38.40476135229831,-72161400000.0,-55.81316564958117,0.5793714504042174,405361.7082368,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,-1.5635034841505002,4053617082368,129291000000.0,1556452600000.0,2775862700000.0,1884882700000.0,661905500000.0,1249493100000.0,15982100000.0,1265732700000.0,903220100000.0,362512600000.0,31758100000.0,103919500000.0,23485500000.0,55581800000.0,88537900000.0,50064500000.0,1217010048,308312000000.0,49963800000.0,1233511000000.0,5.179949186083461,18.770956824852828,18.05369441932352,5.031884441521191,0.24476999,0.4986,0.66019994,349.0,3330.8,236683033333.33334,114930800000.0,4400.0,3030.0,3660.6572,3665.0,,,,,,,,
118,MANBA.NS,MANBA FINANCE LIMITED,Financial Services,Credit Services,MANBA.NS,4.581168266838854,6.508239427450101,13.227094969727927,9.743230715743822,15.914062115065557,-1,101.0,10.715680082865624,145.88924251701377,15.914062115065557,9.743230715743822,10.715680082865624,-1,5.4029096619019725,-1,24.5481672205423,953009000.0,-3235640000.0,-5414518000.0,-5.681497236647293,3.8821410625415727,16.191944,5.505980406935549,57.12000607696379,36.10130923746202,0.2834723788051229,5.02394,136.66,6865716404.0,1.5786614771453935,5.179742,168963000.0,-1394000.0,26055000.0,-3234246000.0,-855.5640499966934,-3261695000.0,-862.8252099728854,0.3658758754638477,686.5716736,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,0.9995691733320147,6865716736,378025000.0,2369310000.0,14659769000.0,10970777000.0,2006075000.0,10838642000.0,-1,13859098000.0,29156000.0,13829942000.0,-3235640000.0,26055000.0,25120000.0,18931000.0,-1,122990000.0,50239400,168963000.0,0,-1,3.032842453059484,13.50977655824054,13.275524238784197,3.098907469627387,0.76662004,0.0,0.0,0.0,136.66,469921000.0,285202333.3333333,,,,,,,,,,,,
119,MANCREDIT.NS,Mangal Credit and Fincorp Limited,Financial Services,Credit Services,MANCREDIT.NS,5.6061272241115265,7.133376033677439,27.872937340117506,24.077638365549134,32.03794532075462,10.114277305275229,89.88572269472476,57.2719661296829,636.1047562203244,32.03794532075462,24.077638365549134,57.2719661296829,89.88572269472478,1.5743330574527796,-1,28.221296977819765,376084000.0,-493603000.0,-1601998000.0,-4.259681347784006,4.772862080955595,29.948051,3.620669537815089,27.831665291635876,53.73018106152057,1.076042367073168,1.9564,184.48,3609166720.0,0.5555049560026974,6.923953,22841000.0,22464000.0,8082000.0,-516067000.0,-394.92102604915976,-501685000.0,-383.9151795279929,0.32522742534875204,361.2690176,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,1.0455102582439735,3612690176,130676000.0,495762000.0,3494021000.0,2086908000.0,1273498000.0,2004910000.0,-1,3180750000.0,57424000.0,3123326000.0,-493603000.0,8082000.0,11738000.0,12355000.0,-1,51378000.0,19564000,22841000.0,0,-1,4.420229321671418,8.609483156223304,9.749717508433712,4.193765738535991,0.72075,0.0,0.0,0.0,184.48,151273000.0,105090000.0,,,,,,,,,,,,
120,MARUTI.NS,Maruti Suzuki India Limited,Consumer Cyclical,Auto Manufacturers,MARUTI.NS,19.540380646007495,17.673582186041312,3.8729435565662067,4.243386380487927,9.084489306560739,23.06416178547605,76.93583821452395,17.071972160856824,12.586022725420754,9.084489306560739,4.243386380487927,17.071972160856824,76.93583821452395,0.0010159278807977954,74.9129763130793,26.094801223241593,401316000000.0,161362000000.0,455924000000.0,1.1360723220604212,12.570524001567392,31.816807,3.1344153703813653,53.13493270570415,19.43698676811536,0.598792646943249,31.4403008,14714.0,4626125859712.0,0.0001880623282597335,2.970439,475470000000.0,107355000000.0,106406000000.0,54007000000.0,37.24569316285293,54956000000.0,37.900166894249736,0.8495229311043134,462612.594688,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,0.3346946616923439,4626125946880,145002000000.0,1451099000000.0,1319718000000.0,357319000000.0,856360000000.0,870000000.0,37684000000.0,295242000000.0,305705000000.0,-10463000000.0,161362000000.0,106406000000.0,39300000000.0,56082000000.0,1942000000.0,51198000000.0,314403008,400198000000.0,75272000000.0,-36814000000.0,11.224035128118603,15.166808901685954,15.945158209526387,11.72573796329167,0.58294,0.29975,0.71872,266.0,14714.0,160409333333.33334,120840333333.33333,15790.0,11300.0,13959.425,14066.5,,,,,,,,
121,MASFIN.NS,MAS Financial Services Limited,Financial Services,Credit Services,MASFIN.NS,3.231711737838034,4.998932203707821,13.760083913416612,12.916809814761407,23.20732720806369,9.658633905552286,90.34136609444772,4.808065930771086,266.0033975554765,23.20732720806369,12.916809814761407,4.808065930771086,90.34136609444772,5.135843743514088,-1,25.42219899764851,9241400000.0,-11334800000.0,-47307500000.0,-5.119083688618607,3.2532621651685183,17.093994,5.569344725208794,21.648679626168942,36.577111525917694,0.7896090798690911,18.1452992,307.35,55769577091.200005,1.641705115501889,7.3764405,2078600000.0,503000000.0,295400000.0,-11837800000.0,-381.1268512556342,-11630200000.0,-374.4430135222151,0.49184522154693255,5576.957952,False,True,True,True,False,False,False,False,False,True,False,True,False,False,True,1.0443766100857537,55769579520,3106000000.0,14430200000.0,121990100000.0,95485400000.0,17827100000.0,91557200000.0,-1,103216200000.0,611700000.0,102604500000.0,-11334800000.0,295400000.0,274300000.0,56000000.0,-1,1070300000.0,181452992,1163800000.0,914800000.0,-1,2.851190536045354,14.508396453447736,14.144735344077747,2.8565713326604234,0.46604002,0.17714001,0.33176,22.0,307.35,3294033333.3333335,2549700000.0,425.0,355.0,389.2,396.0,,,,,,,,
122,MASTEK.NS,Mastek Limited,Technology,Information Technology Services,MASTEK.NS,17.13877338877339,17.50616756674226,39.917167282809615,34.49367643917903,10.721306805892455,18.17829394884293,81.82170605115708,88.14272579335336,214.4480884938757,10.721306805892455,34.49367643917903,88.14272579335336,81.82170605115708,0.27935575665537676,11.206134094151212,18.12657897029358,12643600000.0,3951300000.0,11966600000.0,0.9464551235407637,10.201268340601281,19.866352,4.80280146017889,4.563859285011573,16.524893622596394,4.35297207020475,3.09747,2527.0,78273066900.0,0.07449944445705628,2.2012713,858500000.0,709500000.0,201200000.0,3241800000.0,86.23413933445056,3750100000.0,99.75527358816801,0.7494276425241235,7830.0102656,False,True,True,False,True,True,True,False,False,False,False,False,False,False,True,0.8204388429124592,78300102656,3759300000.0,34552300000.0,38629300000.0,14005900000.0,20874100000.0,5831300000.0,2187200000.0,18258500000.0,9384500000.0,8874000000.0,3951300000.0,201200000.0,586600000.0,751200000.0,420600000.0,832300000.0,30974700,840400000.0,18100000.0,3644100000.0,9.72331664488613,17.908420888802244,16.525303588109235,9.960970103576283,0.51316,0.16004999,0.32876,45.0,2527.0,4612200000.0,3230766666.6666665,3320.0,2570.0,3070.0,3090.0,,,,,,,,
123,MATRIMONY.NS,Matrimony.com Limited,Communication Services,Internet Content & Information,MATRIMONY.NS,22.496491669965096,21.16100391096499,6.296567442502935,6.0408236051436575,10.155624971091948,23.84538223931202,76.15461776068798,40.52453963434997,6.19505347198151,10.155624971091948,6.0408236051436575,40.52453963434997,76.15461776068798,0.1834991423670669,6.608510638297872,21.687997232791425,1950915000.0,568600000.0,2528553000.0,1.2960856828718832,9.020279692418026,27.827282,4.150730150008946,-4.2330182123375355,1.6113800136845713,-6.573863046205361,2.15634,505.9,10908924060.0,0.04903324993904119,2.4269793,659400000.0,294900000.0,128200000.0,273700000.0,60.446113074204945,440400000.0,97.26148409893993,1.0202656044522873,1093.5483392,False,False,True,False,True,True,True,True,False,True,False,False,False,False,True,0.4813577207175519,10935483392,452800000.0,4558400000.0,4606800000.0,2190900000.0,2915000000.0,534900000.0,60800000.0,2984100000.0,1827700000.0,1156400000.0,568600000.0,128200000.0,111300000.0,292600000.0,47000000.0,125400000.0,21563400,656700000.0,2700000.0,474100000.0,9.838721695980032,17.256123912079076,16.98775066123919,9.407267363347392,0.77312,0.0431,0.18997999,7.0,505.9,646700000.0,471666666.6666667,485.0,485.0,485.0,485.0,,,,,,,,
124,MCL.NS,Madhav Copper Limited,Basic Materials,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,MENONBE.NS,Menon Bearings Limited,Consumer Cyclical,Auto Parts,MENONBE.NS,20.310218110800978,24.538273219038544,2.324694351823785,2.4361156726558044,12.386698023029949,43.699911948148696,56.300088051851304,9.328458172651846,7.660335029291704,12.386698023029949,2.4361156726558044,9.328458172651846,56.300088051851304,0.29561060510490406,8.800430610563248,26.322725526696804,1064252000.0,270498000.0,1296908000.0,1.218609878111575,12.048376154608869,25.210743,3.6464605268838226,0.5299114834437457,7.314924130871359,47.57538530050806,5.604,122.02,6838000800.0,0.06264272446414455,2.7483528,1206534000.0,210419000.0,310225000.0,60079000.0,24.094728187852173,-39727000.0,-15.932543263349977,1.63907556138338,683.800064,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,0.22210515419707355,6838000640,249345000.0,2392780000.0,2305864000.0,720277000.0,1449038000.0,428351000.0,-1000.0,1118362000.0,454328000.0,664034000.0,270498000.0,310225000.0,112080000.0,88108000.0,37621000.0,89084000.0,56040000,1115583000.0,90951000.0,428352000.0,14.518442199982594,20.173937536165248,16.433331960291632,11.397596926083947,0.70792997,0.0,0.0,0.0,122.02,397481000.0,272971333.3333333,,,,,,,,,,,,
126,MMFL.NS,M M Forgings Limited,Industrials,Metal Fabrication,MMFL.NS,14.433292140728819,17.73194272770802,1.2815375450165445,1.5826756057035354,8.460614752797198,12.63148346803163,87.36851653196837,8.790241821458109,2.9087595111533915,8.460614752797198,1.5826756057035354,8.790241821458109,87.36851653196838,1.5027116277259387,3.3922817158655847,26.470401896074325,4758473000.0,1816204000.0,6410257000.0,1.3471248024313682,6.188988474023435,19.250748,7.827521451861387,10.2294743141085,10.201035608949427,1.8818902525078294,4.82816,322.45,15568401920.0,0.7613100600116058,1.0346985,17284160000.0,6629392000.0,4027423000.0,-4813188000.0,-394.9703763273211,-2211219000.0,-181.45270880175937,1.2404998341666658,1556.8402432,False,False,True,True,True,False,True,True,False,False,True,True,False,True,False,-2.650136218178134,15568402432,1218620000.0,15251809000.0,23489682000.0,14573256000.0,7887329000.0,11852381000.0,531000.0,9443198000.0,7864709000.0,1578489000.0,1816204000.0,4027423000.0,193126000.0,932583000.0,597879000.0,438699000.0,48281600,13451099000.0,3833061000.0,11851850000.0,7.135565276097832,17.91520576278064,14.50724710575587,5.6443967081470054,0.60789,0.094060004,0.23987,10.0,322.45,2212877333.3333335,1282839666.6666667,446.0,430.0,438.0,438.0,,,,,,,,
127,MOIL.NS,MOIL Limited,Basic Materials,Other Industrial Metals & Mining,MOIL.NS,13.544185413539541,12.180421650696877,1.2431299996180272,1.254312342146936,21.031108921270995,37.60578131196897,62.39421868803103,11.747532014290632,4.711800501050736,21.031108921270995,1.254312342146936,11.747532014290632,62.394218688031025,0.0,-1,21.600013640600178,13025531000.0,4342933000.0,12597750000.0,0.9671582678663926,13.210818594773476,23.554346,5.769896637751375,5.120342960333568,3.3369233755308425,4.6001500646483136,20.3484992,325.05,66142796649.600006,0.0,4.5934424,17829190000.0,3368730000.0,3219493000.0,974203000.0,25.526946934666466,1123440000.0,29.437389603893333,2.0212299263401117,6615.2873984,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,0.22431914100447786,66152873984,3816371000.0,15849409000.0,32113542000.0,5734558000.0,24530726000.0,0.0,765693000.0,15692892000.0,4396386000.0,11296506000.0,4342933000.0,3219493000.0,1336898000.0,1521304000.0,-1,1051450000.0,203484992,13175291000.0,4653899000.0,0,10.844285369713413,12.96983274323434,14.992703749441905,12.512329355967672,0.64685,0.07279,0.20612,29.0,325.05,3108851000.0,3085227333.3333335,452.0,355.0,417.25,431.0,,,,,,,,
128,MOREPENLAB.NS,Morepen Laboratories Limited,Healthcare,Drug Manufacturers—Specialty & Generic,MOREPENLAB.NS,12.795244447572212,11.90718780104065,5.394553619738446,5.847906434099568,4.979507161986697,0.0,100.0,10.885759605587623,18.233932365639262,4.979507161986697,5.847906434099568,10.885759605587623,100.0,0.12404621103549442,17.39066751369428,23.91473372987066,3545382000.0,320567000.0,-459795000.0,-0.1296884228554215,9.12619351717682,27.988165,4.5535682744090344,-0.8929048124445949,5.527313068877748,-31.34507128858898,54.7953984,47.3,25918223443.199997,0.04054876686680204,1.4397427,3986744000.0,382652000.0,2142366000.0,-62085000.0,-5.260531230194102,-1821799000.0,-154.36305926771982,0.0,2592.896,False,False,False,False,True,True,True,False,False,True,False,True,False,False,True,-0.19367246160708992,25928960000,1180204000.0,18115758000.0,17780993000.0,5911418000.0,8472262000.0,1050952000.0,3957401000.0,11593717000.0,5006536000.0,6587181000.0,320567000.0,2142366000.0,0,289817000.0,83429000.0,370940000.0,547953984,3703339000.0,283405000.0,-2906449000.0,6.41121386229315,9.870018769319374,11.781675962183165,7.68536000534496,0.42686,0.01372,0.023929998,6.0,47.3,1201047666.6666667,842851666.6666666,,,,,83324800.0,33843000.0,1634523000.0,8555586800.0,0.12283809685619694,5649137800.0,22.014530727087347,13.794541830842041
129,MOTHERSON.NS,Samvardhana Motherson International Limited,Consumer Cyclical,Auto Parts,MOTHERSON.NS,13.495824470180414,11.215504677159581,4.435887278754303,4.405292292737992,2.6925737787290127,16.999599340019433,83.00040065998057,17.5714761933223,-7.726321821237588,2.6925737787290127,4.405292292737992,17.5714761933223,83.00040065998057,0.6584502330347277,3.6618053809404074,21.203884971394903,88886500000.0,62862000000.0,209608000000.0,2.358153375371963,4.472975722668448,29.41772,3.8761151594691614,48.78145308158488,21.376805215047767,0.6030513267163266,1055.4399744,92.96,981137000202.24,0.17552798433297412,0.85028535,293800000000.0,72540000000.0,45610000000.0,-9678000000.0,-25.448330265579806,17252000000.0,45.36418616881409,0.5861566732081817,98113.6965632,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,-0.15395628519614393,981136965632,38030000000.0,1125409000000.0,928473000000.0,557188000000.0,261549000000.0,172217000000.0,14543000000.0,433079000000.0,420753000000.0,12326000000.0,62862000000.0,45610000000.0,5751000000.0,44934000000.0,15908000000.0,11156000000.0,10554399744,266046000000.0,27754000000.0,157674000000.0,3.5023926000670316,10.195937963185449,12.46166146748106,4.276180784734833,0.5787,0.23841,0.56589,166.0,92.96,49490333333.333336,26716000000.0,130.0,73.33333,107.46362,113.0,3168200000.0,688000000.0,69914000000.0,264717200000.0,0.6505697400848905,422391200000.0,13.04229724982409,14.366274650834928
