,stock,name,sector,industry,ticker,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Au NFA/T (over 3 years),Av Dep%NFA (over 3 years),Au Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%,FCF_capex_from_cashflow,FCF%_capex_from_cashflow,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,insidersPercentHeld,institutionsPercentHeld,institutionsFloatPercentHeld,institutionsCount,current,Normalized EBIT,Normalized Net Income,high,low,mean,median,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D)
108,CCCL.NS,Consolidated Construction Consortium Limited,Industrials,Engineering & Construction,CCCL.NS,47.88838133246238,263.69624702648616,0.881739138894226,0.5508406929340091,161.26998558255676,0.0,100.0,1.9127872537343524,86.92128335401887,161.26998558255676,0.5508406929340091,1.9127872537343524,100.0,0.010872322690537456,-9.663796716065374,16.06192456917812,5068068000.0,1555198000.0,2134196000.0,0.4211064255649293,16.16265915905227,5.094183,10.667184320444582,-1,11.544750324531927,-1,44.6759008,18.39,8215898157.12,0.00036514571415422945,4.006442,2034044000.0,4778000.0,4493000.0,1550420000.0,176.90679537428474,1550705000.0,176.93931458629285,0.0,821.5898112,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,0.9969277223864743,8215898112,876405000.0,1812719000.0,4222207000.0,2224812000.0,275930000.0,3000000.0,155829000.0,1962334000.0,1987097000.0,-24763000.0,1555198000.0,4493000.0,0,48380000.0,26249000.0,167704000.0,446759008,2034044000.0,0.0,-152829000.0,29.030466065490078,-40.47861305304372,77.10336181584243,18.17397960913517,0.6645,0.105059996,0.31315002,2.0,18.39,2446254666.6666665,2158836666.6666665,,,,,,,,,,,,
109,CAPITALSFB.NS,Capital Small Finance Bank Limited,Financial Services,Banks—Regional,CAPITALSFB.NS,0.0,0.0,5.787312534151631,5.075088903493328,26.241885769059778,3.855897328272698,96.14410267172731,21.721182472691435,106.32344046849218,26.241885769059778,5.075088903493328,21.721182472691435,96.1441026717273,0.2677261243090026,0.0,26.198085621145307,3993377000.0,2794945000.0,2595272000.0,0.649894062093311,1.4162805019275757,10.059261,9.794747394842082,28.070640412029203,17.042640418570866,0.3583552370856944,4.52469,297.05,13440591645.0,0.23851628593988133,2.967319,877485000.0,210086000.0,211922000.0,2584859000.0,196.34743465869383,2583023000.0,196.20797100128223,0.4022069967441526,1344.0590848,False,True,True,True,False,True,True,False,False,True,True,True,False,True,True,0.9248335834873316,13440590848,1316472000.0,4961981000.0,101075126000.0,87673772000.0,11974177000.0,3205800000.0,0,0,0,0,2794945000.0,211922000.0,54059000.0,169895000.0,4983049000.0,458800000.0,45246900,877485000.0,0,0,1.189495019448625,12.865570563543068,10.375916862587033,1.3569924807565947,0.36508,0.24382,0.38402,9.0,297.05,0.0,1122562333.3333333,425.0,340.0,382.5,382.5,,,,,,,,
110,CANFINHOME.NS,Can Fin Homes Limited,Financial Services,Mortgage Finance,CANFINHOME.NS,-1,0.0,26.43879991958284,25.854234379752224,61.21851425223421,9.686511841555522,90.31348815844447,27.35578388554087,1402.0880087157454,61.21851425223421,25.854234379752224,27.35578388554087,90.31348815844449,8.026023716732587,0.0,20.44650874432293,27001815000.0,9333735000.0,-68021436000.0,-2.519143102047029,2.341882853100015,11.1742935,8.70095127578275,22.079261527646477,18.76533802696634,0.5060990597900271,13.3154,739.85,98513986900.0,3.5389763725012737,7.2648344,503447000.0,105944000.0,166452000.0,9227791000.0,107.65473034725855,9167283000.0,106.94882224597492,1.3516263445429597,9852.6560256,False,True,True,False,False,False,True,False,False,True,True,True,False,True,True,0.9886493456263757,98526560256,8571654000.0,13611104000.0,409673338000.0,358998401000.0,43438530000.0,348638672000.0,0,0,0,0,9333735000.0,166452000.0,1331541000.0,128681000.0,24881571000.0,2203051000.0,133154000,503447000.0,0,0,2.133763826984279,18.503037882234477,18.215573760554374,2.210075404102636,0.38478002,0.28764,0.46754003,49.0,739.85,0.0,7430254666.666667,970.0,800.0,894.8,900.0,,,,,,,,
111,CANBK.NS,Canara Bank,Financial Services,Banks—Regional,CANBK.NS,-1,0.0,6.2713288820853075,6.170970838800846,22.703594584408705,13.79262308657861,86.2073769134214,8.507572487050643,112.27173854648554,22.703594584408705,6.170970838800846,8.507572487050643,86.20737691342138,0.903448803635984,0.0,24.331923275352377,501977558000.0,606685800000.0,366562000000.0,0.7302358325748101,1.142633392575493,5.196569,18.240427802178296,40.266553335414535,12.60564524288299,0.12905422911947134,907.0650368,106.01,961579645511.68,0.8656345814777225,1.6737798,104538738000.0,-11541628000.0,-1,618227428000.0,352.4747306300595,-1,-1,3.037449901974368,96184.467456,False,False,True,False,False,False,True,False,True,True,True,True,True,True,True,1.0190240615488282,961844674560,175396241000.0,710695975000.0,17306913490000.0,16240847936000.0,921332333000.0,832376594000.0,0,0,0,0,606685800000.0,-1,29207500000.0,8697700000.0,826806753000.0,56890299000.0,9070650368,103015852000.0,1522886000.0,0,0.8653301556576001,14.918582695415477,17.757149770676733,1.0741694484270357,0.64394,0.16123,0.45281,171.0,106.01,0.0,146909780666.66666,140.0,95.0,123.75,125.0,,,,,,,,
112,BLBLIMITED.NS,BLB Limited,Financial Services,Capital Markets,BLBLIMITED.NS,5.759587672068644,6.262886119599325,79.46221141442149,44.009957622781315,1.4510429460518621,0.0,100.0,1.8991741406762088,61.961164423902005,1.4510429460518621,44.009957622781315,1.8991741406762088,100.0,0.003115090119557159,10.72695285010556,27.477316702045723,219364000.0,-14651000.0,-208454000.0,-0.9502653124487154,3.9234896150394674,12.4920635,4.639587580635247,-25.703625908805485,14.879125717148156,-0.48600394140192105,5.28653,15.74,832099822.0,0.0036053366683690986,0.23136732,146182000.0,106215000.0,1213000.0,-120866000.0,-313.0756877169352,-15864000.0,-41.092058229290785,0.0,83.209984,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,8.24967579004846,832099840,38606000.0,5359011000.0,982936000.0,9342000.0,963054000.0,3000000.0,513000.0,682141000.0,9342000.0,672799000.0,-14651000.0,1213000.0,0,1226000.0,2842000.0,14627000.0,52865300,93689000.0,52493000.0,2487000.0,4.301490057710954,4.469093610918001,3.986888686018316,3.9255541822770477,0.70546997,0.0,0.0,0.0,15.74,59772000.0,41734333.333333336,,,,,,,,,,,,
113,BIRLAMONEY.NS,Aditya Birla Money Limited,Financial Services,Capital Markets,BIRLAMONEY.NS,57.618899318174954,50.02403005764913,12.424354733581941,11.395264632431221,15.476081582316032,0.0,100.0,27.722382453797465,148.6316626497886,15.476081582316032,11.395264632431221,27.722382453797465,100.0,9.864640420483061,1.416993717434518,27.012041555170786,1871938000.0,-1261997000.0,-9305299000.0,-4.970944016308232,3.506001203718826,13.894208,7.296713848989435,41.44325708825196,23.770655053745273,0.3352585915342699,5.65092,179.93,10167700356.0,1.5785839902853251,3.100728,339017000.0,120759000.0,71431000.0,-1382756000.0,-186.37836497247636,-1333428000.0,-179.72956215595462,0.0,1016.8257536,False,True,True,True,False,False,False,False,False,True,True,False,False,True,True,1.0956888170098662,10168257536,741908000.0,4069703000.0,24710047000.0,22348714000.0,1627081000.0,16050569000.0,314000.0,22961210000.0,20770180000.0,2191030000.0,-1261997000.0,71431000.0,0,97842000.0,1253628000.0,274572000.0,56509200,339017000.0,0,16050255000.0,2.952443002094011,37.69894001536655,37.20315894989838,3.234748824069864,0.7456,0.0,0.0,0.0,179.93,1607874333.3333333,536870000.0,,,,,,,,,,,,
114,BFINVEST.NS,BF Investment Limited,Financial Services,Asset Management,BFINVEST.NS,3.978556463329894,6.402666599088238,16.621525302922308,12.036192861786201,1497.0063842482195,0.0,100.0,24.726322647606207,17993.531233489186,1497.0063842482195,12.036192861786201,24.726322647606207,100.0,-1,inf,26.4699169403896,11130860000.0,212400000.0,356860000.0,0.03206041581692699,3.262456064033026,22.673578,12.54946250813144,3.9733659607622984,47.474897818709834,5.70639055750355,3.76676,470.25,17713188900.0,-1,27.793242,14920000.0,460000.0,320000.0,211940000.0,9.534349118947686,212080000.0,9.540647169700978,0.0,1771.3188864,False,True,True,True,True,False,True,False,False,False,True,True,False,True,True,0.997834274952919,17713188864,2222910000.0,349800000.0,75997900000.0,6999000000.0,62012870000.0,-1,0,28875760000.0,12300000.0,28863460000.0,212400000.0,320000.0,0,4320000.0,0.0,800220000.0,37667600,14920000.0,0,0,5.079951373321425,5.5494998539556315,3.3934508326999935,3.084504911020641,0.8323,8.9999994e-05,0.00056,1.0,470.25,4083226666.6666665,3051116666.6666665,,,,,,,,,,,,
115,BCLIND.NS,BCL Industries Limited,Consumer Defensive,Beverages—Wineries & Distilleries,BCLIND.NS,14.836208543865592,15.323003122283836,4.163351273304641,4.067917570594772,3.765283215211061,5.822930370756165,94.17706962924383,6.358720134290148,8.066251420478638,3.765283215211061,4.067917570594772,6.358720134290148,94.17706962924383,0.8229325825230681,5.1200485854024125,24.703772169042956,3363916000.0,631975000.0,2259811000.0,0.6717798541937432,7.3010034234192815,11.538682,7.9895412741343845,-2.460659068612381,12.8678781229703,-4.689264818188288,29.5163008,40.27,11886214332.160002,0.45117804964109665,0.4000172,8306803000.0,2324892000.0,1337258000.0,-1692917000.0,-178.2667160881753,-705283000.0,-74.26736474547572,0.6208116220851492,1188.6214144,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,-2.6787721033268723,11886214144,949654000.0,28151401000.0,15546731000.0,7233094000.0,6516693000.0,5362799000.0,1471800000.0,7685811000.0,4253529000.0,3432282000.0,631975000.0,1337258000.0,73791000.0,460951000.0,309558000.0,337435000.0,295163008,7207849000.0,1098954000.0,3890999000.0,7.114239428306052,14.89004080392928,13.069325761739345,6.6516583267673886,0.60221,0.0035899999,0.00903,3.0,40.27,1444983666.6666667,838500000.0,,,,,786400.0,523000.0,1675483000.0,6517479400.0,0.8228332873595273,10408478400.0,12.120652495651562,14.570878428860091
116,BANKINDIA.NS,Bank of India Limited,Financial Services,Banks—Regional,BANKINDIA.NS,-1,0.0,3.3252119490461984,3.1472718592453384,21.672877586979325,15.74568046738171,84.2543195326183,4.874878392125216,52.595361774557894,21.672877586979325,3.1472718592453384,4.874878392125216,84.2543195326183,1.32994881193285,0.0,25.63126932362453,234432735000.0,185344466000.0,-282638100000.0,-1.2056255710193373,1.0330501626133233,5.392514,18.662503972195683,32.230116672965536,16.32811921941064,0.16731289106760244,455.2670208,112.38,511629077975.04,1.8347169803468335,1.670506,122287744000.0,23547869000.0,7230490000.0,161796597000.0,169.45104467352377,178113976000.0,186.54038381385078,2.4915452519729318,51162.906624,False,True,True,True,False,False,True,False,True,True,True,True,False,True,True,0.8729507845138468,511629066240,95482797000.0,338973506000.0,10564250062000.0,9755376827000.0,705812546000.0,938694557000.0,0,0,0,0,185344466000.0,7230490000.0,12747470000.0,6035552000.0,465941808000.0,32188600000.0,4552670208,120469407000.0,1818337000.0,0,0.6703721978997892,8.904800550391505,12.621067251509016,0.9641292331370144,0.73383003,0.14893,0.55951,77.0,112.38,0.0,66502323333.333336,139.0,110.0,129.8,135.0,,,,,,,,
117,BANKBARODA.NS,Bank of Baroda Limited,Financial Services,Banks—Regional,BANKBARODA.NS,0.0,0.0,6.705686943094788,6.824425432277146,28.02879768734311,14.653489056952727,85.34651094304728,18.867996068598327,144.38318539473326,28.02879768734311,6.824425432277146,18.867996068598327,85.34651094304728,0.8838926299511193,0.0,25.5473413722612,622386023000.0,348915800000.0,134743200000.0,0.21649457896004198,1.251908755574662,6.2487373,17.03654459125438,38.19098883536209,12.920825421261739,0.16361810706022153,517.1359744,235.14,1215993530204.16,0.8701754176458036,1.8927535,127888390000.0,59949076000.0,63324900000.0,288966724000.0,139.48742460536442,285590900000.0,137.85787712957625,3.2321224598457614,121599.3479168,True,False,True,True,False,False,True,False,True,True,True,True,True,True,True,0.8281846909770209,1215993479168,207163280000.0,696790693000.0,18617740775000.0,17140238011000.0,1197122413000.0,1058127678000.0,0,0,0,0,348915800000.0,63324900000.0,39302400000.0,14669500000.0,782649243000.0,71596100000.0,5171359744,126337351000.0,1551039000.0,0,0.9960459160687405,13.986416085437709,15.56360939639257,1.1782177193585348,0.64034,0.19906999,0.55349,185.0,235.14,0.0,181296366333.33334,316.0,215.0,272.27274,275.0,,,,,,,,
118,BANDHANBNK.NS,Bandhan Bank Limited,Financial Services,Banks—Regional,BANDHANBNK.NS,-1,0.0,12.284079560942986,13.618128164847612,18.520653042012594,9.819852490513913,90.18014750948609,22.310218971725234,205.13910714052793,18.520653042012594,13.618128164847612,22.310218971725234,90.18014750948609,0.5154409666649669,0.0,24.23169688654773,72952902000.0,27523269000.0,142183187000.0,1.9489723246376134,1.5436740274673213,12.998432,10.274483251412722,179.5492485935311,7.8140646099634115,0.07239480032259135,161.0969984,165.86,267195481546.24002,0.41686680611297716,2.667041,-1,-1,2880720000.0,-1,-1,24642549000.0,89.76282881023191,0.9043771945603861,26719.5482112,False,False,True,False,False,False,True,True,False,True,True,True,False,True,True,-1,267195482112,27452955000.0,144571836000.0,1914762885000.0,1668712816000.0,216096380000.0,111384927000.0,0,0,0,0,27523269000.0,2880720000.0,2416455000.0,2792019000.0,104576451000.0,8779815000.0,1610969984,11803819000.0,-1,0,1.4366546015917965,11.52647481569196,11.880630072741292,1.4866840447823078,0.46769002,0.26419002,0.4963,98.0,165.86,0.0,23898320666.666668,225.0,130.0,192.21739,198.0,,,,,,,,
119,BALMLAWRIE.NS,Balmer Lawrie & Co. Ltd.,Industrials,Conglomerates,BALMLAWRIE.NS,12.90186642213699,11.797723017614501,3.141224779081962,2.9747656544769967,9.532516611652767,57.51997930026269,42.48002069973731,7.42243448737042,4.6236262641086325,9.532516611652767,2.9747656544769967,7.42243448737042,42.48002069973731,0.05802229714296196,9.512033930254477,29.364909877556173,8151547000.0,1561827000.0,6404881000.0,0.7857258260303228,9.256773051838628,13.791799,7.11468191848527,24.540757904014797,8.098816244492891,0.5619956422675806,17.1004,218.6,37381474400.0,0.028261833353475218,1.4614775,8662153000.0,702337000.0,678821000.0,859490000.0,32.31684183889669,883006000.0,33.20104392697625,3.8763612812447015,3738.650624,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,0.5503106297944651,37386506240,2659573000.0,25156362000.0,30398927000.0,10508043000.0,18207983000.0,1056469000.0,598113000.0,15804868000.0,6965643000.0,8839225000.0,1561827000.0,678821000.0,1449041000.0,602714000.0,265250000.0,809908000.0,171004000,7995722000.0,666431000.0,458356000.0,8.129797637233144,12.749831452243193,14.036675223816019,8.99567613951828,0.63049,0.02414,0.06534,11.0,218.6,2586775333.3333335,2258571333.3333335,,,,,,,,,,,,
120,AXISBANK.NS,Axis Bank Limited,Financial Services,Banks—Regional,AXISBANK.NS,-1,0.0,13.770205780541849,13.732737807770947,28.275560920326807,1.7026547761514073,98.2973452238486,51.54620375707597,330.14323751441003,28.275560920326807,13.732737807770947,51.54620375707597,98.2973452238486,1.4054375420956045,0.0,23.447476945800574,793790500000.0,443836800000.0,890410900000.0,1.1217202775795376,1.8478723498079053,11.7251005,8.611787584680078,25.368734551120053,18.35963837108192,0.46218704667246896,310.2330112,1050.1,3257756850611.1997,0.6774193413440176,4.2345495,66126600000.0,22751700000.0,24455400000.0,421085100000.0,150.0921222550901,419381400000.0,149.48485320499546,0.09487816745501142,325791.4097664,False,True,True,False,False,False,True,True,False,True,True,True,False,True,True,0.948738590400796,3257914097664,280551100000.0,848908400000.0,16569626100000.0,14690919900000.0,1570235200000.0,2206867500000.0,0,0,0,0,443836800000.0,24455400000.0,3090900000.0,17669700000.0,710363100000.0,86104200000.0,3102330112,64920800000.0,1205800000.0,0,1.4874653137889364,14.473995832526347,16.29883848210683,1.767139073274583,0.022920001,0.67538,0.69122005,327.0,1050.1,0.0,217532533333.33334,1691.0,1180.0,1329.2927,1325.0,,,,,,,,
121,AUSOMENT.NS,AuSom Enterprise Limited,Financial Services,Capital Markets,AUSOMENT.NS,15.467759345231233,9.426970631681334,27126.23015873016,12850.880828417265,0.8131499938026635,42.68970947800233,57.31029052199767,100.0,5888.749798635519,0.8131499938026635,12850.880828417265,100.0,57.31029052199767,0.0005933705851546848,170.09591836734694,11.484018161488772,352795000.0,81449000.0,1769887000.0,5.016757607108945,15.024002999606608,5.32666,13.156923307508277,53.857460447171235,353.2362500103122,0.0989029181059311,1.36236,109.09,1486198524.0,0.0004985874955693335,0.07420419,-1,-1,-1,-1,-1,-1,-1,0.917575934828475,148.6198528,False,True,False,False,True,True,True,True,True,True,True,True,False,True,True,-1,1486198528,195538000.0,23925335000.0,1857038000.0,426474000.0,1248798000.0,741000.0,148631000.0,1115498000.0,425693000.0,689805000.0,81449000.0,-1,13637000.0,1971000.0,490000.0,25369000.0,13623600,837000.0,-1,-147890000.0,6.403392632872412,7.7391945961285655,14.595862746429933,12.381535531267275,0.78691,0.0,0.0,0.0,109.09,126407000.0,99707666.66666667,,,,,,,,,,,,
122,ASPINWALL.NS,Aspinwall and Company Limited,Consumer Defensive,Farm Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,ASHOKAMET.NS,Ashoka Metcast Limited,Basic Materials,Steel,ASHOKAMET.NS,7.4610738844000934,6.2486412773192015,2.2218572597591817,4.408393221248385,10.819227757488656,0.0,100.0,3.3020860302779678,44.39332427497739,10.819227757488656,4.408393221248385,3.3020860302779678,100.0,0.14282968089196463,1.9830171750833119,7.820997500596591,174447000.0,-62665000.0,-512762000.0,-2.9393569393569394,5.321202954967131,5.9856114,17.645130913253812,35.18654112078809,-16.543075214719515,0.17011082105094213,2.4996,16.64,415933440.0,0.3590550449610399,1.2755848,195634000.0,31703000.0,16702000.0,-94368000.0,-128.58077174623935,-79367000.0,-108.14121430128625,0.0,42.2978816,False,False,True,False,False,True,False,False,True,True,True,True,False,True,True,1.5059123912870023,422978816,73392000.0,389626000.0,1428581000.0,242270000.0,1045602000.0,149343000.0,318689000.0,986862000.0,152317000.0,834545000.0,-62665000.0,16702000.0,0,6157000.0,15604000.0,6227000.0,24996000,180633000.0,15001000.0,-169346000.0,3.9587285613099503,5.327241146351651,6.796191125281161,5.227689259061663,0.55239,0.0,0.0,0.0,16.64,74321666.66666667,51178666.666666664,,,,,,,,,,,,
124,ASHIMASYN.NS,Ashima Limited,Consumer Cyclical,Textile Manufacturing,ASHIMASYN.NS,1.5549099914277549,5.428745255573265,0.11349361056963396,0.7779262563974353,-25.64071398070811,0.0,100.0,1.4693482437210001,-21.415932882090637,-25.64071398070811,0.7779262563974353,1.4693482437210001,100.0,0.35581505444216505,0.6779411764705883,11.11111111111111,886800000.0,-198600000.0,-1086800000.0,-1.2255299954894001,-3.5667354984043556,inf,-3.997333988615593,-1,-63.069606216791044,-1,19.166,24.8,4753168000.0,0.23718917572448522,87.69682,465000000.0,-983300000.0,3000000.0,784700000.0,-413.0,-201600000.0,106.10526315789474,0.0,475.3167872,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,-3.9511581067472306,4753167872,-190000000.0,104800000.0,5022100000.0,2036500000.0,3168500000.0,1127400000.0,-100000.0,3683700000.0,822500000.0,2861200000.0,-198600000.0,3000000.0,0,6600000.0,68000000.0,-300000.0,191660000,465000000.0,0.0,1127500000.0,5.617064642500213,8.91486585450027,-6.1747452917567145,-3.671816872964799,0.73486,0.0,0.0,0.0,24.8,245033333.33333334,235866666.66666666,,,,,,,,,,,,
125,ARIHANTCAP.NS,Arihant Capital Markets Limited,Financial Services,Capital Markets,ARIHANTCAP.NS,18.789446366280334,22.44869774808066,7.157357223074571,8.243193964752576,45.68035888853089,6.712454614866041,93.28754538513397,17.850770317138334,333.4254023391064,45.68035888853089,8.243193964752576,17.850770317138334,93.28754538513397,0.29663244083238355,-0.9047781672810551,24.045208412853476,2086918000.0,315761000.0,-14191000.0,-0.006799979682958314,7.521328098123665,23.728815,5.034262223326029,5.231214027537567,12.848405322014544,4.536005385191554,10.4113,112.0,11660656000.0,0.0820461558938022,5.6408324,265182000.0,171597000.0,168167000.0,144164000.0,24.55828342089304,147594000.0,25.14258263660337,0.4464242835051475,1166.0655616,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,0.4565604998717384,11660655616,587028000.0,1392539000.0,7869086000.0,4024535000.0,3225244000.0,956712000.0,-1,7113877000.0,2696081000.0,4417796000.0,315761000.0,168167000.0,52056000.0,30354000.0,199114000.0,185837000.0,104113000,265182000.0,0,-1,7.869105128264075,17.651550454998002,16.60664842474216,7.490501266083155,0.73699,0.0,0.0,0.0,112.0,836305666.6666666,527769333.3333333,,,,,,,,,,,,
126,ARENTERP.NS,Rajdarshan Industries Limited,Basic Materials,Other Industrial Metals & Mining,ARENTERP.NS,0.815835410903025,2.1672775683884034,4.616256101247692,7.626034256182813,25.32424367768016,0.0,100.0,5.506932102629325,187.61661769528058,25.32424367768016,7.626034256182813,5.506932102629325,100.0,0.0,inf,-31.00558659217877,17965420.0,-8814397.35,-21285541.14,-1.184806207703466,1.0567290766630628,177.62962,1.5757267722780597,-24.446368237878225,53.3598726525957,-7.266094426442175,0.31083,47.96,149074068.0,0.0,26.050653,3274000.0,-60.36999999999534,-1,-8814336.98,-375.2378450404428,-1,-1,0.0,16.9615808,False,True,True,False,True,True,False,False,False,True,False,True,False,False,True,0.9999931509781552,169615808,2349000.0,15728000.0,221542000.0,2326000.0,214438640.0,0.0,2971000.0,57617000.0,2135000.0,55482000.0,-8814397.35,-1,0,266119.63,0.0,-555000.0,3108300,3274000.0,0.0,0,1.908093846851716,1.9619154230299103,1.083350566709029,1.0585093165154875,0.64847,0.0,0.0,0.0,47.96,4634683.333333333,4162690.0,,,,,,,,,,,,
127,ANMOL.NS,Anmol India Limited,Energy,Thermal Coal,ANMOL.NS,16.98914582350165,24.254962207383272,697.6006600509055,993.4418293139405,1.088043565854564,0.0,100.0,33.41481769820728,1047.4931727376136,1.088043565854564,993.4418293139405,33.41481769820728,100.0,2.183034801927363,0.984664536741214,26.806282722513092,621021249.6800001,-1200700000.0,-151384034.13999987,-0.2437662708289049,2.472417423665995,10.616883,7.51170948163756,-25.545085755251897,6.375775265720507,-0.41561351963037513,5.69142,16.35,930547170.0000001,2.3600093265556863,0.069929674,20700000.0,9567351.08,12600000.0,-1210267351.08,-1731.426825579399,-1213300000.0,-1735.7653791130185,0.0,93.05472,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,1.0079681444823851,930547200,69900000.0,12742600000.0,3588400000.0,2513700000.0,1005984878.51,2196100000.0,491800000.0,3535700000.0,2105100000.0,1430600000.0,-1200700000.0,12600000.0,0,4700000.0,156500000.0,25600000.0,56914200,20700000.0,0.0,1704300000.0,4.221530186610156,18.90833205445135,6.7189415102642664,2.179066079618821,0.57084,0.0,0.0,0.0,16.35,327503809.69,155157382.81333333,,,,,,,,,,,,
128,AMBIKCO.NS,Ambika Cotton Mills Limited,Consumer Cyclical,Textile Manufacturing,AMBIKCO.NS,11.44821704599968,14.01772682370264,2.889264346061496,3.4099838564088176,10.235425394005475,26.736974092364004,73.263025907636,10.23881690028267,15.331909883789995,10.235425394005475,3.4099838564088176,10.23881690028267,73.263025907636,0.059052695565773604,5.2518518518518515,27.908761925649745,4205018000.0,1290500000.0,2132239000.0,0.5070701243133798,6.146964821576725,13.21177,8.276014005271646,-28.504541762744083,-7.235311061993999,-0.4634970142641621,0.5725,1387.5,7943437500.0,0.06385144970297808,1.1596936,2570900000.0,275742000.0,266300000.0,1014758000.0,154.3592941892303,1024200000.0,155.79555825981137,2.5228372477280776,794.3437312,False,False,True,True,True,True,True,False,False,True,True,True,False,True,True,0.7863293297171638,7943437312,657400000.0,7020700000.0,11510000000.0,2469500000.0,8588939000.0,507200000.0,362000000.0,8903900000.0,2129500000.0,6774400000.0,1290500000.0,266300000.0,200400000.0,120700000.0,162000000.0,254500000.0,5725000,2490600000.0,80300000.0,145200000.0,8.157609182784965,9.83113491398115,7.4579798029874915,5.921266520538504,0.51629,0.012519999,0.025880001,4.0,1387.5,1235151666.6666667,802046666.6666666,,,,,,,,,,,,
129,ALMONDZ.NS,Almondz Global Securities Limited,Financial Services,Capital Markets,ALMONDZ.NS,7.482710040983606,11.220833605015443,7.232646458458468,6.085838156692712,20.790306425820223,0.0,100.0,9.673961371350739,116.85247876423965,20.790306425820223,6.085838156692712,9.673961371350739,100.0,0.24143981961340535,4.0,14.546351084812622,857293000.0,193138000.0,161680000.0,0.18859363134890872,5.4657424421050775,19.066038,4.938157580957907,-4.480824978166098,32.36561444015229,-4.255028503211769,17.3647008,20.21,3509406031.6800003,0.15133615067782716,2.3707397,200300000.0,3194000.0,59030000.0,189944000.0,109.60415464512405,134108000.0,77.38488170802077,0.0,350.9405952,False,True,True,False,True,True,True,False,False,True,False,True,False,False,True,0.9834626018701653,3509405952,173300000.0,1511200000.0,3512100000.0,1098000000.0,2199720000.0,531100000.0,0,949200000.0,388900000.0,560300000.0,193138000.0,59030000.0,0,20477000.0,30900000.0,29500000.0,173647008,200300000.0,0.0,0,7.604287893201373,10.461124480399052,7.512213306977731,5.1864813898692725,0.67639,0.010190001,0.031489998,1.0,20.21,276039666.6666667,223957666.66666666,,,,,,,,,,,,
130,AIIL.NS,Authum Investment & Infrastructure Limited,Financial Services,Capital Markets,AIIL.NS,25.17722040500387,48.32616315541472,92.02693467336684,53.368846351266235,396.2021316960956,0.0,100.0,71.28538757087465,21073.5653029622,396.2021316960956,53.368846351266235,71.28538757087465,100.0,0.0989908265749002,-1,-4.283814052523007,134990178000.0,-1863500000.0,36105062000.0,0.26746436322204126,36.49720897773808,12.989652,7.989327373381635,84.31728256210778,72.44098869915211,0.15405681498845594,16.9844992,3125.7,530884491494.39996,0.01928988351340458,12.192077,926900000.0,3760400000.0,725000000.0,-5623900000.0,-13.259505683251561,-2588500000.0,-6.102923320310935,0.0,53088.4493312,False,True,True,False,False,True,False,False,False,True,True,False,False,True,True,3.017923262677757,530884493312,42414100000.0,45783400000.0,160874100000.0,13980700000.0,103451000000.0,10240700000.0,-1,25772400000.0,678100000.0,25094300000.0,-1863500000.0,725000000.0,0,2901600000.0,-1,-1742300000.0,169844992,926900000.0,0,-1,51.907590542439806,75.94160083089999,33.884600574248914,30.614394087034352,0.84156996,0.01951,0.12316,19.0,3125.7,42696666666.666664,42767600000.0,,,,,,,,,,,,
